mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
222	222	887	887	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2844							
222	222	886	886	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	2845				326			
222	222	887	887	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2846							
222	222	886	886	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	2847				327			
222	222	887	887	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2848							
223	223	888	888	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2849				324			
223	223	889	889	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2850							
223	223	891	891	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2851							
223	223	888	888	0.0	0	0	StaffText	2/2	4	1	0								<i>cresc.</i>				
223	223	888	888	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2852				328			
223	223	889	889	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2853				328			
223	223	890	890	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	2854				328			
223	223	891	891	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2855							
224	224	894	894	0.0	1/2	1/2	StaffText	2/2	1	1	0								<i>cresc.</i>				
224	224	894	894	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2856				329			
224	224	895	895	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2857							
224	224	894	894	0.0	1/2	1/2	StaffText	2/2	2	1	0								<i>cresc.</i>				
224	224	894	894	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2858				330			
224	224	895	895	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2859							
224	224	892	892	0.0	0	0	StaffText	2/2	3	1	0								<i>cresc.</i>				
224	224	892	892	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2860				331			
224	224	893	893	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2861				331			
224	224	894	894	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	2862				331			
224	224	895	895	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2863				331			
224	224	892	892	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2864				332			
224	224	893	893	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2865				332			
224	224	894	894	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	2866				332			
224	224	895	895	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2867				332			
225	225	898	898	0.0	1/2	1/2	Dynamic	2/2	1	1	0						p						
225	225	898	898	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2868				333			
225	225	899	899	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2869							
225	225	898	898	0.0	1/2	1/2	Dynamic	2/2	2	1	0						p						
225	225	898	898	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2870				334			
225	225	899	899	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2871							
225	225	896	896	0.0	0	0	Dynamic	2/2	3	1	0						p			331			
225	225	896	896	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2872				331			
225	225	897	897	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2873							
225	225	899	899	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2874				335			
225	225	896	896	0.0	0	0	Dynamic	2/2	4	1	0						p			332			
225	225	896	896	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2875				332			
225	225	897	897	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2876							
225	225	899	899	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2877				336			
226	226	902	902	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2878				337			
226	226	903	903	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2879							
226	226	902	902	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2880				338			
226	226	903	903	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2881							
226	226	900	900	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2882				335			
226	226	901	901	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2883							
226	226	903	903	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2884				339			
226	226	900	900	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2885				336			
226	226	901	901	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2886							
226	226	903	903	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2887				340			
227	227	906	906	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2888				341			
227	227	907	907	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2889							
227	227	906	906	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2890				342			
227	227	907	907	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2891							
227	227	904	904	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2892				339			
227	227	905	905	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2893							
227	227	907	907	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2894				343			
227	227	904	904	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2895				340			
227	227	905	905	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2896							
227	227	907	907	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2897				344			
228	228	910	910	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2898				345			
228	228	911	911	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2899							
228	228	910	910	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2900				346			
228	228	911	911	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2901							
228	228	908	908	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2902				343			
228	228	909	909	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2903				343			
228	228	910	910	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	2904				343			
228	228	911	911	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2905				343			
228	228	908	908	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2906				347			
228	228	909	909	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2907				347			
228	228	910	910	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	2908				347			
228	228	911	911	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2909				347			
229	229	914	914	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2910				348			
229	229	915	915	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2911							
229	229	914	914	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2912				349			
229	229	915	915	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2913							
229	229	912	912	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2914				343			
229	229	913	913	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2915							
229	229	915	915	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2916				350			
229	229	912	912	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2917				347			
229	229	913	913	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2918							
229	229	915	915	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2919				351			
230	230	918	918	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2920				352			
230	230	919	919	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2921							
230	230	918	918	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2922				353			
230	230	919	919	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2923							
230	230	916	916	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2924				350			
230	230	917	917	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2925							
230	230	919	919	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2926							
230	230	916	916	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2927				351			
230	230	917	917	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2928							
230	230	919	919	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2929				354			
231	231	920	920	0.0	0	0	StaffText	2/2	1	1	0								<i>cresc.</i>				
231	231	920	920	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2930				355			
231	231	921	921	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2931				355			
231	231	922	922	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2932				355			
231	231	923	923	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2933							
231	231	920	920	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2934							
231	231	922	922	0.0	1/2	1/2	StaffText	2/2	3	1	0								<i>cresc.</i>				
231	231	922	922	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	2935							
231	231	920	920	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2936				354			
231	231	921	921	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2937							
232	232	924	924	4.0	0	0	Chord	2/2	1	1	1			1	1	2938							
232	232	924	924	0.0	0	0	Dynamic	2/2	2	1	0						f						
232	232	924	924	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2939				356			
232	232	925	925	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2940				356			
232	232	926	926	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2941				356			
232	232	927	927	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2942							
232	232	924	924	0.0	0	0	Dynamic	2/2	3	1	0						f						
232	232	924	924	0.0	0	0	Dynamic	2/2	3	1	0						f						
232	232	924	924	4.0	0	0	Chord	2/2	3	1	1			1	1	2943							
232	232	924	924	0.0	0	0	Dynamic	2/2	4	1	0						f						
232	232	924	924	4.0	0	0	Chord	2/2	4	1	1			1	1	2944							
233	233	928	928	0.0	0	0	Dynamic	2/2	1	1	0						f						
233	233	928	928	4.0	0	0	Chord	2/2	1	1	1			1	1	2945							
233	233	928	928	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2946				357			
233	233	929	929	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2947							
233	233	931	931	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2948							
233	233	928	928	0.0	0	0	Dynamic	2/2	3	1	0						f						
233	233	928	928	0.0	0	0	Dynamic	2/2	3	1	0						f						
233	233	928	928	4.0	0	0	Chord	2/2	3	1	1			1	1	2949							
233	233	928	928	0.0	0	0	Dynamic	2/2	4	1	0						f						
233	233	928	928	4.0	0	0	Chord	2/2	4	1	1			1	1	2950							
234	234	932	932	0.0	0	0	Dynamic	2/2	1	1	0						f						
234	234	932	932	4.0	0	0	Chord	2/2	1	1	1			1	1	2951							
234	234	932	932	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2952				358			
234	234	933	933	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2953							
234	234	935	935	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2954							
234	234	932	932	0.0	0	0	Dynamic	2/2	3	1	0						f						
234	234	932	932	0.0	0	0	Dynamic	2/2	3	1	0						f						
234	234	932	932	4.0	0	0	Chord	2/2	3	1	1			1	1	2955							
234	234	932	932	0.0	0	0	Dynamic	2/2	4	1	0						f						
234	234	932	932	4.0	0	0	Chord	2/2	4	1	1			1	1	2956							
235	235	936	936	0.0	0	0	Dynamic	2/2	1	1	0						f						
235	235	936	936	4.0	0	0	Chord	2/2	1	1	1			1	1	2957							
235	235	936	936	0.0	0	0	Dynamic	2/2	2	1	0						f						
235	235	936	936	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2958				359			
235	235	937	937	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2959							
235	235	939	939	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2960							
235	235	936	936	0.0	0	0	Dynamic	2/2	3	1	0						f						
235	235	936	936	4.0	0	0	Chord	2/2	3	1	1			1	1	2961							
235	235	936	936	0.0	0	0	Dynamic	2/2	4	1	0						f						
235	235	936	936	4.0	0	0	Chord	2/2	4	1	1			1	1	2962							
236	236	942	942	0.0	1/2	1/2	Dynamic	2/2	1	1	0						p						
236	236	942	942	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2963				360			
236	236	943	943	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2964							
236	236	942	942	0.0	1/2	1/2	Dynamic	2/2	2	1	0						p						
236	236	942	942	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2965				361			
236	236	943	943	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2966							
236	236	940	940	0.0	0	0	Dynamic	2/2	3	1	0						p						
236	236	940	940	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2967				362			
236	236	941	941	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2968				362			
236	236	942	942	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	2969				362			
236	236	943	943	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2970				362			
236	236	940	940	0.0	0	0	Dynamic	2/2	4	1	0						p						
236	236	940	940	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2971				363			
236	236	941	941	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2972				363			
236	236	942	942	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	2973				363			
236	236	943	943	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2974				363			
237	237	946	946	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2975				364			
237	237	947	947	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2976							
237	237	946	946	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2977				365			
237	237	947	947	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2978							
237	237	944	944	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2979				362			
237	237	945	945	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2980							
237	237	947	947	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2981				366			
237	237	944	944	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2982				363			
237	237	945	945	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2983							
237	237	947	947	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2984				367			
238	238	950	950	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2985				368			
238	238	951	951	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2986							
238	238	950	950	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2987							
238	238	951	951	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2988							
238	238	948	948	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2989				366			
238	238	949	949	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	2990							
238	238	951	951	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	2991							
238	238	948	948	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	2992				367			
238	238	949	949	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	2993							
238	238	951	951	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	2994							
239	239	952	952	0.0	0	0	StaffText	2/2	2	1	0								<i>cresc.</i>				
239	239	952	952	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2995				369			
239	239	953	953	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2996				369			
239	239	954	954	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	2997				369			
239	239	955	955	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	2998							
239	239	952	952	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	2999							
239	239	954	954	0.0	1/2	1/2	Dynamic	2/2	3	1	0						sf						
239	239	954	954	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	3000							
239	239	952	952	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3001							
240	240	956	956	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3002				370			
240	240	957	957	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3003				370			
240	240	958	958	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3004				370			
240	240	959	959	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3005				370			
240	240	956	956	0.0	0	0	Dynamic	2/2	2	1	0						f						
240	240	956	956	4.0	0	0	Chord	2/2	2	1	1			1	1	3006							
240	240	956	956	0.0	0	0	Dynamic	2/2	3	1	0						f						
240	240	956	956	4.0	0	0	Chord	2/2	3	1	1			1	1	3007							
240	240	956	956	0.0	0	0	Dynamic	2/2	4	1	0						f						
240	240	956	956	0.0	0	0	Dynamic	2/2	4	1	0						f						
240	240	956	956	4.0	0	0	Chord	2/2	4	1	1			1	1	3008							
241	241	960	960	0.0	0	0	Dynamic	2/2	1	1	0						f			370			
241	241	960	960	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3009				370			
241	241	961	961	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3010							
241	241	963	963	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3011				371			
241	241	960	960	0.0	0	0	Dynamic	2/2	2	1	0						f						
241	241	960	960	4.0	0	0	Chord	2/2	2	1	1			1	1	3012							
241	241	960	960	0.0	0	0	Dynamic	2/2	3	1	0						f						
241	241	960	960	4.0	0	0	Chord	2/2	3	1	1			1	1	3013							
241	241	960	960	0.0	0	0	Dynamic	2/2	4	1	0						f						
241	241	960	960	4.0	0	0	Chord	2/2	4	1	1			1	1	3014							
242	242	964	964	0.0	0	0	Dynamic	2/2	1	1	0						f			371			
242	242	964	964	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3015				371			
242	242	965	965	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3016							
242	242	967	967	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3017				372			
242	242	964	964	0.0	0	0	Dynamic	2/2	2	1	0						f						
242	242	964	964	4.0	0	0	Chord	2/2	2	1	1			1	1	3018							
242	242	964	964	0.0	0	0	Dynamic	2/2	3	1	0						f						
242	242	964	964	4.0	0	0	Chord	2/2	3	1	1			1	1	3019							
242	242	964	964	0.0	0	0	Dynamic	2/2	4	1	0						f						
242	242	964	964	4.0	0	0	Chord	2/2	4	1	1			1	1	3020							
243	243	968	968	0.0	0	0	Dynamic	2/2	1	1	0						f			372			
243	243	968	968	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	3021				372			
243	243	969	969	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	3022							
243	243	971	971	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3023							
243	243	968	968	0.0	0	0	Dynamic	2/2	2	1	0						f						
243	243	968	968	4.0	0	0	Chord	2/2	2	1	1			1	1	3024							
243	243	968	968	0.0	0	0	Dynamic	2/2	3	1	0						f						
243	243	968	968	4.0	0	0	Chord	2/2	3	1	1			1	1	3025							
243	243	968	968	0.0	0	0	Dynamic	2/2	4	1	0						f						
243	243	968	968	4.0	0	0	Chord	2/2	4	1	1			1	1	3026							
244	244	974	974	0.0	1/2	1/2	Dynamic	2/2	1	1	0						p						
244	244	974	974	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3027				373			
244	244	975	975	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3028							
244	244	974	974	0.0	1/2	1/2	Dynamic	2/2	2	1	0						p						
244	244	974	974	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3029				374			
244	244	975	975	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3030							
244	244	972	972	0.0	0	0	Dynamic	2/2	3	1	0						p						
244	244	972	972	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3031				375			
244	244	973	973	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3032				375			
244	244	974	974	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3033				375			
244	244	975	975	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3034				375			
244	244	972	972	0.0	0	0	Dynamic	2/2	4	1	0						p						
244	244	972	972	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3035				376			
244	244	973	973	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	3036				376			
244	244	974	974	1.0	1/2	1/2	Chord	2/2	4	1	1/4			1/4	1	3037				376			
244	244	975	975	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	3038				376			
245	245	978	978	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3039				377			
245	245	979	979	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3040							
245	245	978	978	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3041				378			
245	245	979	979	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3042							
245	245	976	976	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3043				375			
245	245	977	977	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3044							
245	245	979	979	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3045				379			
245	245	976	976	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3046				376			
245	245	977	977	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	3047							
245	245	979	979	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	3048				380			
246	246	982	982	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	3049				381			
246	246	983	983	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	3050							
246	246	982	982	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3051				382			
246	246	983	983	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	3052							
246	246	980	980	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3053				379			
246	246	981	981	1.0	1/4	1/4	Chord	2/2	3	1	1/4			1/4	1	3054							
246	246	983	983	1.0	3/4	3/4	Chord	2/2	3	1	1/4			1/4	1	3055							
246	246	980	980	1.0	0	0	Chord	2/2	4	1	1/4			1/4	1	3056				380			
246	246	981	981	1.0	1/4	1/4	Chord	2/2	4	1	1/4			1/4	1	3057							
246	246	983	983	1.0	3/4	3/4	Chord	2/2	4	1	1/4			1/4	1	3058							
247	247	984	984	0.0	0	0	Dynamic	2/2	1	1	0						pp						
247	247	984	984	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	3059				383			
247	247	987	987	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	3060				383			
247	247	1975/2	1975/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	3061				383			
247	247	984	984	0.0	0	0	Dynamic	2/2	2	1	0						pp						
247	247	984	984	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3062							
247	247	985	985	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	3063				384			
247	247	1971/2	1971/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	3064				384			
247	247	986	986	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	3065							
247	247	984	984	0.0	0	0	Dynamic	2/2	3	1	0						pp						
247	247	984	984	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3066							
247	247	985	985	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	3067				385			
247	247	1971/2	1971/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	3068				385			
247	247	986	986	2.0	1/2	1/2	Chord	2/2	3	1	1/2			1/2	1	3069							
247	247	984	984	0.0	0	0	Dynamic	2/2	4	1	0						pp						
247	247	984	984	4.0	0	0	Chord	2/2	4	1	1			1	1	3070							
248	248	988	988	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	3071				383			
248	248	991	991	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	3072				383			
248	248	1983/2	1983/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	3073							
248	248	988	988	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3074				386			
248	248	989	989	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	3075				386			
248	248	1979/2	1979/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	3076				386			
248	248	990	990	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	3077				386			
248	248	991	991	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	3078				386			
248	248	1983/2	1983/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3079							
248	248	988	988	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3080				387			
248	248	989	989	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	3081				387			
248	248	1979/2	1979/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	3082				387			
248	248	990	990	1.0	1/2	1/2	Chord	2/2	3	1	1/4			1/4	1	3083				387			
248	248	991	991	0.5	3/4	3/4	Chord	2/2	3	1	1/8			1/8	1	3084				387			
248	248	1983/2	1983/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8			1/8	1	3085							
248	248	988	988	4.0	0	0	Chord	2/2	4	1	1			1	1	3086							
249	249	992	992	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	3087				388			
249	249	995	995	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	3088				388			
249	249	1991/2	1991/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	3089				388			
249	249	992	992	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	3090				389			
249	249	993	993	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	3091				389			
249	249	1987/2	1987/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	3092				389			
249	249	994	994	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	3093				389			
249	249	1989/2	1989/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	3094				389			
249	249	995	995	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	3095				389			
249	249	1991/2	1991/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	3096							
249	249	992	992	1.0	0	0	Chord	2/2	3	1	1/4			1/4	1	3097				390			
249	249	993	993	0.5	1/4	1/4	Chord	2/2	3	1	1/8			1/8	1	3098				390			
249	249	1987/2	1987/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8			1/8	1	3099				390			
249	249	994	994	0.5	1/2	1/2	Chord	2/2	3	1	1/8			1/8	1	3100				390			
