mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
12	11	26	26	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	214							73		9
12	11	24	24	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	215							74		
12	11	49/2	49/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	216									
12	11	51/2	51/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	217							75		
12	11	26	26	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	218									
12	11	24	24	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	219							76		
12	11	49/2	49/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	220									
12	11	51/2	51/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	221							77		
12	11	26	26	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	222									
13	12	53/2	53/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	223							70		8
13	12	27	27	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	224									8
13	12	55/2	55/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	225		articStaccatoAbove							8
13	12	28	28	0.0	3/8	3/8	Spanner	6/8	1	1	0													
13	12	28	28	0.0	3/8	3/8	Spanner	6/8	1	1	0												16	
13	12	28	28	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	226								16	
13	12	29	29	0.0	5/8	5/8	Spanner	6/8	1	1	0													10
13	12	29	29	0.0	5/8	5/8	Spanner	6/8	1	1	0													10
13	12	29	29	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	227							78		10
13	12	53/2	53/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	228							73		9
13	12	27	27	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	229									9
13	12	55/2	55/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	230		articStaccatoAbove							9
13	12	28	28	0.0	3/8	3/8	Spanner	6/8	2	1	0													
13	12	28	28	0.0	3/8	3/8	Spanner	6/8	2	1	0												17	
13	12	28	28	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	231								17	
13	12	29	29	0.0	5/8	5/8	Spanner	6/8	2	1	0													11
13	12	29	29	0.0	5/8	5/8	Spanner	6/8	2	1	0													11
13	12	29	29	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	232							79		11
13	12	27	27	0.0	1/8	1/8	Spanner	6/8	3	1	0													12
13	12	27	27	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	233							80		12
13	12	55/2	55/2	0.0	1/4	1/4	Spanner	6/8	3	1	0													
13	12	55/2	55/2	0.0	1/4	1/4	Spanner	6/8	3	1	0												18	
13	12	55/2	55/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	234								18	
13	12	28	28	0.0	3/8	3/8	Spanner	6/8	3	1	0													
13	12	57/2	57/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	235							81		
13	12	29	29	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	236									
13	12	27	27	0.0	1/8	1/8	Spanner	6/8	4	1	0													13
13	12	27	27	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	237							82		13
13	12	55/2	55/2	0.0	1/4	1/4	Spanner	6/8	4	1	0													
13	12	55/2	55/2	0.0	1/4	1/4	Spanner	6/8	4	1	0												19	
13	12	55/2	55/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	238								19	
13	12	28	28	0.0	3/8	3/8	Spanner	6/8	4	1	0													
13	12	57/2	57/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	239							83		
13	12	29	29	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	240									
14	13	59/2	59/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	241							78		10
14	13	30	30	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	242									10
14	13	61/2	61/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	243		articStaccatoAbove							10
14	13	31	31	0.0	3/8	3/8	Spanner	6/8	1	1	0													
14	13	31	31	0.0	3/8	3/8	Spanner	6/8	1	1	0												20	
14	13	31	31	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	244								20	
14	13	32	32	0.0	5/8	5/8	Spanner	6/8	1	1	0													
14	13	32	32	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	245									
14	13	59/2	59/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	246							79		11
14	13	30	30	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	247									11
14	13	61/2	61/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	248		articStaccatoAbove							11
14	13	31	31	0.0	3/8	3/8	Spanner	6/8	2	1	0													
14	13	31	31	0.0	3/8	3/8	Spanner	6/8	2	1	0												21	
14	13	31	31	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	249								21	
14	13	32	32	0.0	5/8	5/8	Spanner	6/8	2	1	0													
14	13	32	32	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	250									
14	13	30	30	0.0	1/8	1/8	Spanner	6/8	3	1	0													14
14	13	30	30	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	251							84		14
14	13	61/2	61/2	0.0	1/4	1/4	Spanner	6/8	3	1	0												22	
14	13	61/2	61/2	0.0	1/4	1/4	Spanner	6/8	3	1	0												22	
14	13	61/2	61/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	252								22	
14	13	31	31	0.0	3/8	3/8	Spanner	6/8	3	1	0													
14	13	63/2	63/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	253							85		
14	13	32	32	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	254									
14	13	30	30	0.0	1/8	1/8	Spanner	6/8	4	1	0													15
14	13	30	30	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	255							86		15
14	13	61/2	61/2	0.0	1/4	1/4	Spanner	6/8	4	1	0												23	
14	13	61/2	61/2	0.0	1/4	1/4	Spanner	6/8	4	1	0												23	
14	13	61/2	61/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	256								23	
14	13	31	31	0.0	3/8	3/8	Spanner	6/8	4	1	0													
14	13	63/2	63/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	257							87		
14	13	32	32	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	258									
15	14	65/2	65/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	259							88		
15	14	33	33	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	260							88		
15	14	67/2	67/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	261							88		
15	14	34	34	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	262							88		
15	14	69/2	69/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	263							88		
15	14	35	35	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	264									
15	14	65/2	65/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	265							89		
15	14	33	33	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	266							89		
15	14	67/2	67/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	267									
15	14	34	34	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	268							90		
15	14	69/2	69/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	269							90		
15	14	35	35	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	270									
15	14	65/2	65/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	271									
15	14	33	33	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	272							91		
15	14	67/2	67/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	273									
15	14	69/2	69/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	274							92		
15	14	35	35	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	275									
15	14	35	35	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	276							93		
16	15	71/2	71/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	277									
16	15	71/2	71/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	278							94		
16	15	73/2	73/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	279							94		
16	15	147/4	147/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	280									
16	15	37	37	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	281							95		
16	15	75/2	75/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	282									
16	15	38	38	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	283		articStaccatoAbove							
16	15	71/2	71/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	284							96		
16	15	36	36	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	285							96		
16	15	73/2	73/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	286									
16	15	37	37	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	287									
16	15	75/2	75/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	288									
16	15	38	38	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	289									
16	15	36	36	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	290							97		
16	15	73/2	73/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	291									
16	15	75/2	75/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	292							98		
16	15	38	38	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	293									
16	15	71/2	71/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	294							93		
16	15	36	36	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	295							93		
16	15	73/2	73/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	296									
16	15	37	37	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	297									
16	15	75/2	75/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	298									
16	15	38	38	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	299									
17	16	77/2	77/2	0.0	0	0	StaffText	6/8	1	1	0							<i>cresc.</i>						
17	16	77/2	77/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	300		ornamentShortTrill					99		
17	16	39	39	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	301							99		
17	16	79/2	79/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	302							99		
17	16	40	40	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	303		ornamentShortTrill					99		
17	16	81/2	81/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	304							99		
17	16	41	41	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	305									
17	16	77/2	77/2	0.0	0	0	StaffText	6/8	2	1	0							<i>cresc.</i>						
17	16	77/2	77/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	306							100		
17	16	39	39	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	307							100		
17	16	79/2	79/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	308									
17	16	40	40	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	309							101		
17	16	81/2	81/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	310							101		
17	16	41	41	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	311									
17	16	77/2	77/2	0.0	0	0	StaffText	6/8	3	1	0							<i>cresc.</i>						
17	16	77/2	77/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	312									
17	16	39	39	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	313							102		
17	16	79/2	79/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	314									
17	16	40	40	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	315							103		
17	16	81/2	81/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	316							103		
17	16	41	41	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	317									
17	16	77/2	77/2	0.0	0	0	StaffText	6/8	4	1	0							<i>cresc.</i>						
17	16	77/2	77/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	318							104		
17	16	39	39	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	319							104		
17	16	79/2	79/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	320							104		
17	16	40	40	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	321							104		
17	16	81/2	81/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	322							104		
17	16	41	41	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	323									
18	17	83/2	83/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	324									
18	17	83/2	83/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	325							105		
18	17	85/2	85/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	326							105		
18	17	171/4	171/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	327									
18	17	43	43	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	328							106		
18	17	87/2	87/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	329									
18	17	44	44	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	330		articStaccatoAbove							
18	17	83/2	83/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	331							107		
18	17	42	42	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	332							107		
18	17	85/2	85/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	333							107		
18	17	171/4	171/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	334							107		
18	17	43	43	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	335							107		
18	17	87/2	87/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	336									
18	17	44	44	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	337									
18	17	83/2	83/2	0.5	0	0	Chord	6/8	3	1	1/8		1/8	1	338							108		
18	17	42	42	0.5	1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	339							108		
18	17	85/2	85/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	340							108		
18	17	171/4	171/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	341									
18	17	43	43	0.5	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	342							109		
18	17	87/2	87/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	343									
18	17	44	44	0.5	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	344									
18	17	83/2	83/2	0.5	0	0	Chord	6/8	4	1	1/8		1/8	1	345							110		
18	17	42	42	0.5	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	346							110		
18	17	85/2	85/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	347							110		
18	17	43	43	0.5	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	348							110		
18	17	87/2	87/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	349							110		
18	17	44	44	0.5	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	350									
19	18	89/2	89/2	0.0	0	0	Dynamic	6/8	1	1	0					f								
19	18	89/2	89/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	351							111		
19	18	179/4	179/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	352							111		
19	18	45	45	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	353							111		
19	18	181/4	181/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	354							111		
19	18	91/2	91/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	355							111		
19	18	183/4	183/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	356							111		
19	18	46	46	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	357							111		
19	18	185/4	185/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	358							111		
19	18	93/2	93/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	359							111		
19	18	187/4	187/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	360							111		
19	18	47	47	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	361							111		
19	18	189/4	189/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	362									
19	18	89/2	89/2	0.0	0	0	Dynamic	6/8	2	1	0					f								
19	18	89/2	89/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	363									
19	18	179/4	179/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	364									
19	18	45	45	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	365									
19	18	181/4	181/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	366									
19	18	91/2	91/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	367									
19	18	183/4	183/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	368									
19	18	46	46	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	369									
19	18	185/4	185/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	370									
19	18	93/2	93/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	371									
19	18	187/4	187/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	372									
19	18	47	47	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	373									
19	18	189/4	189/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	374									
19	18	89/2	89/2	0.0	0	0	Dynamic	6/8	3	1	0					f								
19	18	89/2	89/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	375									
19	18	179/4	179/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16		1/16	1	376									
19	18	45	45	0.25	1/8	1/8	Chord	6/8	3	1	1/16		1/16	1	377									
19	18	181/4	181/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16		1/16	1	378									
19	18	91/2	91/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	379									
19	18	183/4	183/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	380									
19	18	46	46	0.25	3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	381									
19	18	185/4	185/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	382									
19	18	93/2	93/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	383									
19	18	187/4	187/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	384									
19	18	47	47	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	385									
19	18	189/4	189/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	386									
19	18	89/2	89/2	0.0	0	0	Dynamic	6/8	4	1	0					f								
19	18	89/2	89/2	0.25	0	0	Chord	6/8	4	1	1/16		1/16	1	387									
19	18	179/4	179/4	0.25	1/16	1/16	Chord	6/8	4	1	1/16		1/16	1	388									
19	18	45	45	0.25	1/8	1/8	Chord	6/8	4	1	1/16		1/16	1	389									
19	18	181/4	181/4	0.25	3/16	3/16	Chord	6/8	4	1	1/16		1/16	1	390									
19	18	91/2	91/2	0.25	1/4	1/4	Chord	6/8	4	1	1/16		1/16	1	391									
19	18	183/4	183/4	0.25	5/16	5/16	Chord	6/8	4	1	1/16		1/16	1	392									
19	18	46	46	0.25	3/8	3/8	Chord	6/8	4	1	1/16		1/16	1	393									
19	18	185/4	185/4	0.25	7/16	7/16	Chord	6/8	4	1	1/16		1/16	1	394									
19	18	93/2	93/2	0.25	1/2	1/2	Chord	6/8	4	1	1/16		1/16	1	395									
19	18	187/4	187/4	0.25	9/16	9/16	Chord	6/8	4	1	1/16		1/16	1	396									
19	18	47	47	0.25	5/8	5/8	Chord	6/8	4	1	1/16		1/16	1	397									
19	18	189/4	189/4	0.25	11/16	11/16	Chord	6/8	4	1	1/16		1/16	1	398									
20	19	95/2	95/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	399							112		
20	19	191/4	191/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	400							112		
20	19	48	48	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	401							112		
20	19	193/4	193/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	402							112		
20	19	97/2	97/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	403							112		
20	19	195/4	195/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	404							112		
20	19	49	49	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	405							112		
20	19	197/4	197/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	406							112		
20	19	99/2	99/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	407							112		
20	19	199/4	199/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	408							112		
20	19	50	50	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	409							112		
20	19	201/4	201/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	410							112		
20	19	95/2	95/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	411									
20	19	95/2	95/2	1.5	0	0	Chord	6/8	3	1	3/8		1/4	3/2	412									
20	19	95/2	95/2	1.5	0	0	Chord	6/8	4	1	3/8		1/4	3/2	413									
21	20	101/2	101/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	414							112		
21	20	203/4	203/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	415							112		
21	20	51	51	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	416							112		
21	20	205/4	205/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	417							112		
21	20	103/2	103/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	418							112		
21	20	207/4	207/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	419									
21	20	52	52	0.0	3/8	3/8	StaffText	6/8	1	1	0							<i>cresc.</i>						
21	20	52	52	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	420							113		
21	20	209/4	209/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	421							113		
21	20	105/2	105/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	422							113		
21	20	211/4	211/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	423							113		
21	20	53	53	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	424							113		
21	20	213/4	213/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	425									
21	20	105/2	105/2	0.0	1/2	1/2	StaffText	6/8	2	1	0							<i>cresc.</i>						
21	20	105/2	105/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	426									
21	20	211/4	211/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	427									
21	20	53	53	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	428									
21	20	213/4	213/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	429									
21	20	105/2	105/2	0.0	1/2	1/2	StaffText	6/8	3	1	0							<i>cresc.</i>						
21	20	105/2	105/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	430									
21	20	211/4	211/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	431									
21	20	53	53	0.25	5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	432									
21	20	213/4	213/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	433									
21	20	105/2	105/2	0.0	1/2	1/2	StaffText	6/8	4	1	0							<i>cresc.</i>						
21	20	105/2	105/2	0.25	1/2	1/2	Chord	6/8	4	1	1/16		1/16	1	434									
21	20	211/4	211/4	0.25	9/16	9/16	Chord	6/8	4	1	1/16		1/16	1	435									
21	20	53	53	0.25	5/8	5/8	Chord	6/8	4	1	1/16		1/16	1	436									
21	20	213/4	213/4	0.25	11/16	11/16	Chord	6/8	4	1	1/16		1/16	1	437									
22	21	107/2	107/2	0.0	0	0	Dynamic	6/8	1	1	0					ff								
22	21	107/2	107/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	438									
22	21	107/2	107/2	0.0	0	0	Dynamic	6/8	2	1	0					ff								
22	21	107/2	107/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	439									
22	21	107/2	107/2	0.0	0	0	Dynamic	6/8	3	1	0					ff								
22	21	107/2	107/2	1.0	0	0	Chord	6/8	3	1	1/4		1/4	1	440									
22	21	107/2	107/2	0.0	0	0	Dynamic	6/8	4	1	0					ff								
22	21	107/2	107/2	1.0	0	0	Chord	6/8	4	1	1/4		1/4	1	441									
23	22	113/2	113/2	0.0	0	0	Dynamic	6/8	1	1	0					pp								
23	22	113/2	113/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	442									
23	22	113/2	113/2	0.0	0	0	Dynamic	6/8	2	1	0					pp								
23	22	113/2	113/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	443									
23	22	58	58	0.0	3/8	3/8	Dynamic	6/8	3	1	0					pp								
23	22	58	58	1.5	3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	444									
23	22	58	58	0.0	3/8	3/8	Dynamic	6/8	4	1	0					pp								
23	22	58	58	1.5	3/8	3/8	Chord	6/8	4	1	3/8		1/4	3/2	445									
24	23	119/2	119/2	0.0	0	0	StaffText	6/8	1	1	0							<i>espress.</i>						
24	23	119/2	119/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	446							114		
24	23	239/4	239/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	447									
24	23	121/2	121/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	448							115		
24	23	243/4	243/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	449									
24	23	119/2	119/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	450									
24	23	61	61	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	451							116		
24	23	245/4	245/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	452							116		
24	23	123/2	123/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	453							116		
24	23	247/4	247/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	454							116		
24	23	62	62	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	455							116		
24	23	249/4	249/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	456									
24	23	119/2	119/2	0.25	0	0	Chord	6/8	3	1	1/16		1/16	1	457							117		
