mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
133	131	1535/4	1559/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1813											
133	131	384	390	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1814											
133	131	1539/4	1563/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1815											
133	131	382	388	0.0		0	0	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>dim.</i>"								
133	131	382	388	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1816											
134	132	385	391	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	1817									108		
134	132	387	393	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1818		ornamentTrill									
134	132	385	391	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1819											
134	132	1543/4	1567/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1820											
134	132	386	392	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1821											
134	132	1547/4	1571/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1822											
134	132	387	393	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1823											
134	132	1551/4	1575/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1824											
134	132	385	391	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1825											
134	132	1543/4	1567/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1826											
134	132	386	392	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1827											
134	132	1547/4	1571/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1828											
134	132	387	393	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1829											
134	132	1551/4	1575/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1830											
134	132	385	391	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1831											
135	133	388	394	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	1832									109		
135	133	390	396	0.0		1/2	1/2	Dynamic	3/4	1	1	0					p										
135	133	390	396	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1833		ornamentTrill									
135	133	388	394	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1834											
135	133	1555/4	1579/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1835											
135	133	389	395	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1836											
135	133	1559/4	1583/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1837											
135	133	390	396	0.0		1/2	1/2	Dynamic	3/4	2	1	0					p										
135	133	390	396	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1838											
135	133	1563/4	1587/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1839											
135	133	388	394	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1840											
135	133	1555/4	1579/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1841											
135	133	389	395	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1842											
135	133	1559/4	1583/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1843											
135	133	390	396	0.0		1/2	1/2	Dynamic	3/4	3	1	0					p										
135	133	390	396	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1844											
135	133	1563/4	1587/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1845											
135	133	388	394	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1846											
136	134	391	397	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>piu piano</i>"								
136	134	391	397	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	1847									110		
136	134	393	399	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1848		ornamentTrill									
136	134	391	397	0.0		0	0	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>piu piano</i>"								
136	134	391	397	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1849											
136	134	1567/4	1591/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1850											
136	134	392	398	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1851											
136	134	1571/4	1595/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1852											
136	134	393	399	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1853											
136	134	1575/4	1599/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1854											
136	134	391	397	0.0		0	0	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>piu piano</i>"								
136	134	391	397	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1855											
136	134	1567/4	1591/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1856											
136	134	392	398	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1857											
136	134	1571/4	1595/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1858											
136	134	393	399	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1859											
136	134	1575/4	1599/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1860											
136	134	391	397	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1861											
137	135	394	400	0.0		0	0	Dynamic	3/4	1	1	0					pp										
137	135	394	400	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	1862									111		
137	135	396	402	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1863		ornamentTrill							111		
137	135	394	400	0.0		0	0	Dynamic	3/4	2	1	0					pp										
137	135	394	400	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1864											
137	135	1579/4	1603/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1865											
137	135	395	401	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1866											
137	135	1583/4	1607/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1867											
137	135	396	402	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1868											
137	135	1587/4	1611/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1869											
137	135	394	400	0.0		0	0	Dynamic	3/4	3	1	0					pp										
137	135	394	400	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1870											
137	135	1579/4	1603/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1871											
137	135	395	401	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1872											
137	135	1583/4	1607/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1873											
137	135	396	402	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1874											
137	135	1587/4	1611/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1875											
137	135	394	400	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1876											
138	136	397	403	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	1877									111		
138	136	399	405	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1878		ornamentTrill									
138	136	397	403	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	1879											
138	136	1591/4	1615/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1880											
138	136	398	404	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1881											
138	136	1595/4	1619/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1882											
138	136	399	405	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1883											
138	136	1599/4	1623/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1884											
138	136	397	403	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	1885											
138	136	1591/4	1615/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	1886											
138	136	398	404	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	1887											
138	136	1595/4	1619/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1888											
138	136	399	405	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1889											
138	136	1599/4	1623/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1890											
138	136	397	403	3.0		0	0	Chord	3/4	4	1	3/4		1/2	3/2	1891											
139	137	400	406	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1892											
139	137	1607/4	1631/4	0.0		7/16	7/16	Dynamic	3/4	1	1	0					pp										
139	137	1607/4	1631/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1893											
139	137	402	408	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1894											
139	137	1611/4	1635/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1895											
139	137	400	406	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1896											
139	137	1607/4	1631/4	0.0		7/16	7/16	Dynamic	3/4	2	1	0					pp										
139	137	1607/4	1631/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1897											
139	137	402	408	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1898											
139	137	1611/4	1635/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1899											
139	137	400	406	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1900											
139	137	1607/4	1631/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1901											
139	137	402	408	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1902											
139	137	1611/4	1635/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1903											
139	137	400	406	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1904											
139	137	1607/4	1631/4	0.0		7/16	7/16	Dynamic	3/4	4	1	0					pp										
139	137	1607/4	1631/4	0.0		7/16	7/16	Dynamic	3/4	4	1	0					pp										
139	137	1607/4	1631/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1905											
139	137	402	408	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	1906											
139	137	1611/4	1635/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1907											
140	138	403	409	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1908											
140	138	404	410	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1909											
140	138	403	409	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1910											
140	138	404	410	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1911											
140	138	403	409	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1912											
140	138	404	410	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1913											
140	138	403	409	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1914											
140	138	404	410	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1915											
141	139	1631/4	1655/4	0.0		7/16	7/16	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre pp</i>"								
141	139	1631/4	1655/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1916											
141	139	408	414	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1917											
141	139	1635/4	1659/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1918											
141	139	1631/4	1655/4	0.0		7/16	7/16	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre pp</i>"								
141	139	1631/4	1655/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	1919											
141	139	408	414	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	1920											
141	139	1635/4	1659/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	1921											
141	139	1631/4	1655/4	0.0		7/16	7/16	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>sempre pp</i>"								
141	139	1631/4	1655/4	0.25		7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	1922											
141	139	408	414	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	1923											
141	139	1635/4	1659/4	0.25		11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	1924											
142	140	409	415	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1925											
142	140	410	416	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1926											
142	140	409	415	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1927											
142	140	410	416	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1928											
142	140	409	415	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1929											
142	140	410	416	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1930											
143	141	413	419	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1931											
143	141	413	419	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1932											
143	141	413	419	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1933											
144	142	416	422	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1934											
144	142	416	422	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1935											
144	142	416	422	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1936											
145	143	419	425	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1937											
145	143	419	425	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1938											
145	143	419	425	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1939											
146	144	421	427	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10.9754""/><font face=""Times New Roman""/><b>Presto</b>"								
146	144	421	427	0.0		0	0	Tempo	3/4	1	1	0								𝅘𝅥=160	160.0	𝅘𝅥	160.0	1.0			
146	144	422	428	0.0		1/4	1/4	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
146	144	422	428	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1940											
146	144	423	429	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1941											
146	144	422	428	0.0		1/4	1/4	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
146	144	422	428	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1942											
146	144	423	429	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1943											
146	144	422	428	0.0		1/4	1/4	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
146	144	422	428	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1944											
146	144	423	429	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1945											
147	145	424	430	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1946											
147	145	425	431	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1947											
147	145	426	432	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1948											
147	145	424	430	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1949											
147	145	425	431	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1950											
147	145	426	432	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1951											
147	145	424	430	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1952											
147	145	425	431	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1953											
147	145	426	432	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1954											
148	146	427	433	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1955											
148	146	428	434	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1956											
148	146	429	435	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1957											
148	146	427	433	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1958											
148	146	428	434	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1959											
148	146	429	435	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1960											
148	146	427	433	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1961											
148	146	428	434	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1962											
148	146	429	435	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1963											
149	147	431	437	0.0		1/4	1/4	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
149	147	431	437	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1964											
149	147	432	438	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1965											
149	147	430	436	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1966											
149	147	431	437	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1967											
149	147	432	438	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1968											
149	147	430	436	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1969											
149	147	431	437	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1970											
149	147	432	438	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1971											
149	147	430	436	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1972											
149	147	431	437	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1973											
149	147	432	438	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1974											
150	148	433	439	0.0		0	0	Dynamic	3/4	1	1	0					f										
150	148	433	439	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1975											
150	148	434	440	0.0		1/4	1/4	Dynamic	3/4	1	1	0					pp										
150	148	434	440	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1976									112		
150	148	435	441	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1977									112		
150	148	433	439	0.0		0	0	Dynamic	3/4	2	1	0					f										
150	148	433	439	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1978											
150	148	434	440	0.0		1/4	1/4	Dynamic	3/4	2	1	0					pp										
150	148	434	440	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1979											
150	148	435	441	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1980											
150	148	433	439	0.0		0	0	Dynamic	3/4	3	1	0					f										
150	148	433	439	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1981											
150	148	434	440	0.0		1/4	1/4	Dynamic	3/4	3	1	0					pp										
150	148	434	440	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1982											
150	148	435	441	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1983											
150	148	433	439	0.0		0	0	Dynamic	3/4	4	1	0					f										
150	148	433	439	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1984											
150	148	434	440	0.0		1/4	1/4	Dynamic	3/4	4	1	0					pp										
150	148	434	440	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	1985											
150	148	435	441	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1986											
151	149	436	442	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1987									112		
151	149	437	443	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1988									112		
151	149	438	444	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1989									112		
151	149	436	442	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	1990											
151	149	437	443	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1991											
151	149	438	444	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1992											
151	149	436	442	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	1993											
151	149	437	443	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	1994											
151	149	438	444	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1995											
151	149	436	442	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	1996											
152	150	439	445	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	1997									112		
152	150	440	446	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1998									112		
152	150	441	447	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1999									112		
152	150	439	445	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2000											
152	150	440	446	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2001											
152	150	441	447	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2002											
152	150	439	445	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2003											
152	150	440	446	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2004											
152	150	441	447	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2005											
152	150	440	446	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2006											
152	150	441	447	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2007											
153	151	442	448	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2008									112		
153	151	443	449	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2009									112		
153	151	444	450	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2010									112		
153	151	442	448	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2011											
153	151	443	449	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2012											
153	151	444	450	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2013											
153	151	442	448	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2014											
153	151	443	449	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2015											
153	151	444	450	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2016											
153	151	442	448	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2017											
154	152	445	451	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2018									112		
154	152	446	452	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2019									112		
154	152	447	453	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2020									112		
154	152	445	451	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2021											
154	152	446	452	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2022											
154	152	447	453	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2023											
154	152	445	451	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2024											
154	152	446	452	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2025											
154	152	447	453	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2026											
154	152	446	452	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2027											
154	152	447	453	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2028											
155	153	448	454	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2029									112		
155	153	449	455	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2030									112		
155	153	450	456	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2031									112		
155	153	448	454	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2032											
155	153	449	455	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2033											
155	153	450	456	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2034											
155	153	448	454	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2035											
155	153	449	455	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2036											
155	153	450	456	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2037											
155	153	448	454	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2038											
156	154	451	457	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2039									112		
156	154	452	458	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2040									112		
156	154	453	459	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2041									112		
156	154	451	457	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2042											
156	154	452	458	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2043											
156	154	453	459	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2044											
156	154	451	457	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2045											
156	154	452	458	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2046											
156	154	453	459	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2047											
156	154	452	458	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2048											
156	154	453	459	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2049											
157	155	454	460	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2050									112		
157	155	455	461	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2051									112		
157	155	456	462	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2052									112		
157	155	454	460	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2053											
157	155	455	461	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2054											
157	155	456	462	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2055											
157	155	454	460	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2056											
157	155	455	461	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2057											
157	155	456	462	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2058											
157	155	454	460	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	2059											
158	156	457	463	0.0		0	0	StaffText	3/4	1	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"						112		
158	156	457	463	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	2060									112		
158	156	458	464	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2061									112		
158	156	459	465	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2062									112		
158	156	457	463	0.0		0	0	StaffText	3/4	2	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
158	156	457	463	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	2063											
158	156	458	464	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2064											
158	156	459	465	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2065											
158	156	457	463	0.0		0	0	StaffText	3/4	3	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
158	156	457	463	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	2066											
158	156	458	464	1.0		1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2067											
158	156	459	465	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2068											
158	156	458	464	0.0		1/4	1/4	StaffText	3/4	4	1	0							"<font size=""10.0608""/><font face=""Times New Roman""/><i>cresc.</i>"								
158	156	458	464	1.0		1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2069											
