mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin
49	49	587/4	587/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	798								
49	49	144	144	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	799							139	
49	49	577/4	577/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	800							139	
49	49	289/2	289/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	801							139	
49	49	579/4	579/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	802							139	
49	49	145	145	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	803							139	
49	49	581/4	581/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	804							139	
49	49	291/2	291/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	805							139	
49	49	583/4	583/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	806							139	
49	49	146	146	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	807							139	
49	49	585/4	585/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	808							139	
49	49	293/2	293/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	809							139	
49	49	587/4	587/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	810								
49	49	144	144	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	811								
49	49	289/2	289/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	812								
49	49	145	145	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	813								
50	50	147	147	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	814								
50	50	297/2	297/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	815		articStaccatoAbove						
50	50	149	149	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	816								
50	50	147	147	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	817							140	
50	50	589/4	589/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	818							140	
50	50	295/2	295/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	819							140	
50	50	591/4	591/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	820							140	
50	50	148	148	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	821							140	
50	50	593/4	593/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	822							140	
50	50	297/2	297/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	823							140	
50	50	595/4	595/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	824							140	
50	50	149	149	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	825							140	
50	50	597/4	597/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	826							140	
50	50	299/2	299/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	827							140	
50	50	599/4	599/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	828								
50	50	147	147	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	829							141	
50	50	589/4	589/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	830							141	
50	50	295/2	295/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	831							141	
50	50	591/4	591/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	832							141	
50	50	148	148	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	833							141	
50	50	593/4	593/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	834							141	
50	50	297/2	297/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	835							141	
50	50	595/4	595/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	836							141	
50	50	149	149	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	837							141	
50	50	597/4	597/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	838							141	
50	50	299/2	299/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	839							141	
50	50	599/4	599/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	840								
50	50	147	147	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	841								
50	50	295/2	295/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	842								
50	50	148	148	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	843								
51	51	150	150	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	844								
51	51	301/2	301/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	845		articStaccatoAbove						
51	51	151	151	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	846		articStaccatoAbove						
51	51	303/2	303/2	0.0		3/8	3/8	Dynamic	3/4	1	1	0				sf							
51	51	303/2	303/2	1.0		3/8	3/8	Chord	3/4	1	1	1/4	1/4	1	847								
51	51	305/2	305/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	848								
51	51	150	150	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	849							142	
51	51	601/4	601/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	850							142	
51	51	301/2	301/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	851							142	
51	51	603/4	603/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	852								
51	51	151	151	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	853							143	
51	51	605/4	605/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	854							143	
51	51	303/2	303/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	855							143	
51	51	607/4	607/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	856								
51	51	152	152	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	857							144	
51	51	609/4	609/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	858							144	
51	51	305/2	305/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	859							144	
51	51	611/4	611/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	860								
51	51	150	150	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	861							145	
51	51	601/4	601/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	862							145	
51	51	301/2	301/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	863							145	
51	51	603/4	603/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	864								
51	51	151	151	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	865							146	
51	51	605/4	605/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	866							146	
51	51	303/2	303/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				sf						146	
51	51	303/2	303/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	867							146	
51	51	607/4	607/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	868								
51	51	152	152	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	869							147	
51	51	609/4	609/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	870							147	
51	51	305/2	305/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	871							147	
51	51	611/4	611/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	872								
51	51	303/2	303/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
51	51	303/2	303/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
51	51	303/2	303/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	873								
51	51	152	152	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	874								
51	51	305/2	305/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	875								
52	52	307/2	307/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	876		articStaccatoAbove						
52	52	154	154	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	877		articStaccatoAbove						
52	52	309/2	309/2	0.0		3/8	3/8	Dynamic	3/4	1	1	0				sf							
52	52	309/2	309/2	1.0		3/8	3/8	Chord	3/4	1	1	1/4	1/4	1	878								
52	52	311/2	311/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	879								
52	52	153	153	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	880							148	
52	52	613/4	613/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	881							148	
52	52	307/2	307/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	882							148	
52	52	615/4	615/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	883								
52	52	154	154	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	884							149	
52	52	617/4	617/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	885							149	
52	52	309/2	309/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	886							149	
52	52	619/4	619/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	887								
52	52	155	155	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	888							150	
52	52	621/4	621/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	889							150	
52	52	311/2	311/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	890							150	
52	52	623/4	623/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	891								
52	52	153	153	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	892							151	
52	52	613/4	613/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	893							151	
52	52	307/2	307/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	894							151	
52	52	615/4	615/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	895								
52	52	154	154	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	896							152	
52	52	617/4	617/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	897							152	
52	52	309/2	309/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				sf						152	
52	52	309/2	309/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	898							152	
52	52	619/4	619/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	899								
52	52	155	155	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	900							153	
52	52	621/4	621/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	901							153	
52	52	311/2	311/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	902							153	
52	52	623/4	623/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	903								
52	52	309/2	309/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
52	52	309/2	309/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
52	52	309/2	309/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	904								
52	52	155	155	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	905								
52	52	311/2	311/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	906								
53	53	313/2	313/2	0.0		1/8	1/8	Dynamic	3/4	1	1	0				f							
53	53	313/2	313/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	907		articStaccatoAbove						
53	53	157	157	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	908		articStaccatoAbove						
53	53	315/2	315/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	909		articStaccatoAbove						
53	53	158	158	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	910		articStaccatoBelow						
53	53	317/2	317/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	911		articStaccatoBelow						
53	53	156	156	0.0		0	0	Dynamic	3/4	2	1	0				f							
53	53	156	156	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	912							154	
53	53	625/4	625/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	913							154	
53	53	313/2	313/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	914							154	
53	53	627/4	627/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	915								
53	53	157	157	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	916							155	
53	53	629/4	629/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	917							155	
53	53	315/2	315/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	918							155	
53	53	631/4	631/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	919								
53	53	158	158	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	920							156	
53	53	633/4	633/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	921							156	
53	53	317/2	317/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	922							156	
53	53	635/4	635/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	923								
53	53	156	156	0.0		0	0	Dynamic	3/4	3	1	0				f							
53	53	156	156	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	924							157	
53	53	625/4	625/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	925							157	
53	53	313/2	313/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	926							157	
53	53	627/4	627/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	927								
53	53	157	157	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	928							158	
53	53	629/4	629/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	929							158	
53	53	315/2	315/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	930							158	
53	53	631/4	631/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	931								
53	53	158	158	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	932							159	
53	53	633/4	633/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	933							159	
53	53	317/2	317/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	934							159	
53	53	635/4	635/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	935								
53	53	315/2	315/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				f							
53	53	315/2	315/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	936								
53	53	158	158	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	937								
53	53	317/2	317/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	938								
54	54		159	1.0	1	0	0	Chord	3/4	1	1	1/4	1/4	1	939								
54	54		161	0.0	1	1/2	1/2	Dynamic	3/4	1	1	0				p							
54	54		323/2	0.5	1	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	940								
54	54		159	1.0	1	0	0	Chord	3/4	2	1	1/4	1/4	1	941								
54	54		161	0.0	1	1/2	1/2	Dynamic	3/4	2	1	0				p							
54	54		323/2	0.5	1	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	942								
54	54		159	0.5	1	0	0	Chord	3/4	3	1	1/8	1/8	1	943		articStaccatoBelow						
54	54		319/2	0.0	1	1/8	1/8	Dynamic	3/4	3	1	0				sf							
54	54		319/2	0.5	1	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	944		articStaccatoBelow						
54	54		321/2	0.0	1	3/8	3/8	Dynamic	3/4	3	1	0				p							
54	54		321/2	0.5	1	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	945		articStaccatoBelow						
54	54		161	0.5	1	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	946		articStaccatoBelow						
54	54		323/2	0.5	1	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	947		articStaccatoBelow						
54	54		159	0.5	1	0	0	Chord	3/4	4	1	1/8	1/8	1	948		articStaccatoBelow						
54	54		319/2	0.0	1	1/8	1/8	Dynamic	3/4	4	1	0				sf							
54	54		319/2	0.5	1	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	949		articStaccatoBelow						
54	54		321/2	0.5	1	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	950		articStaccatoBelow						
54	54		161	0.0	1	1/2	1/2	Dynamic	3/4	4	1	0				p							
54	54		161	0.5	1	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	951		articStaccatoBelow						
54	54		323/2	0.5	1	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	952		articStaccatoBelow						
55	55		162	0.0	1	0	0	Dynamic	3/4	1	1	0				f							
55	55		162	0.5	1	0	0	Chord	3/4	1	1	1/8	1/8	1	953		articStaccatoBelow						
55	55		325/2	0.5	1	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	954		articStaccatoBelow						
55	55		327/2	0.5	1	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	955								
55	55		164	0.75	1	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	956		ornamentTrill					160	
55	55		659/4	0.125	1	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	957							160	
55	55		1319/8	0.125	1	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	958								
55	55		162	1.0	1	0	0	Chord	3/4	2	1	1/4	1/4	1	959								
55	55		162	0.0	1	0	0	Dynamic	3/4	3	1	0				f							
55	55		162	0.0	1	0	0	Dynamic	3/4	3	1	0				f							
55	55		162	0.5	1	0	0	Chord	3/4	3	1	1/8	1/8	1	960		articStaccatoBelow						
55	55		325/2	0.5	1	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	961		articStaccatoBelow						
55	55		327/2	0.5	1	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	962								
55	55		164	0.75	1	1/2	1/2	Chord	3/4	3	1	3/16	1/8	3/2	963		ornamentTrill					161	
55	55		659/4	0.125	1	11/16	11/16	Chord	3/4	3	1	1/32	1/32	1	964							161	
55	55		1319/8	0.125	1	23/32	23/32	Chord	3/4	3	1	1/32	1/32	1	965								
55	55		162	0.0	1	0	0	Dynamic	3/4	4	1	0				f							
55	55		162	0.5	1	0	0	Chord	3/4	4	1	1/8	1/8	1	966		articStaccatoBelow						
55	55		325/2	0.5	1	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	967		articStaccatoBelow						
55	55		327/2	0.5	1	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	968								
55	55		164	0.75	1	1/2	1/2	Chord	3/4	4	1	3/16	1/8	3/2	969		ornamentTrill					162	
55	55		659/4	0.125	1	11/16	11/16	Chord	3/4	4	1	1/32	1/32	1	970							162	
55	55		1319/8	0.125	1	23/32	23/32	Chord	3/4	4	1	1/32	1/32	1	971								
56	56	159	165	0.75		0	0	Chord	3/4	1	1	3/16	1/8	3/2	972								
56	56	639/4	663/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	973								
56	56	160	166	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	974		articStaccatoAbove						
56	56	321/2	333/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	975		articStaccatoAbove						
56	56	161	167	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	976		articStaccatoAbove						
56	56	323/2	335/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	977		articStaccatoAbove						
56	56	159	165	0.0		0	0	Dynamic	3/4	2	1	0				f							
56	56	159	165	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	978								
56	56	159	165	0.0		0	0	Dynamic	3/4	3	1	0				f							
56	56	159	165	0.0		0	0	Dynamic	3/4	3	1	0				f							
56	56	159	165	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	979								
56	56	159	165	0.0		0	0	Dynamic	3/4	4	1	0				f							
56	56	159	165	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	980								
57	57	162	168	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	981		articStaccatoAbove						
57	57	325/2	337/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	982		articStaccatoAbove						
57	57	163	169	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	983		articStaccatoAbove						
57	57	327/2	339/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	984		articStaccatoAbove						
57	57	164	170	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	985		articStaccatoAbove						
57	57	329/2	341/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	986		articStaccatoAbove						
57	57	327/2	339/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	987								
57	57	164	170	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	988								
57	57	329/2	341/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	989								
58	58	165	171	0.0		0	0	Dynamic	3/4	1	1	0				sf							
58	58	165	171	1.5		0	0	Chord	3/4	1	1	3/8	1/4	3/2	990								
58	58	333/2	345/2	0.0		3/8	3/8	Dynamic	3/4	1	1	0				f							
58	58	333/2	345/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	991		articStaccatoBelow						
58	58	167	173	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	992		articStaccatoBelow						
58	58	335/2	347/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	993		articStaccatoBelow						
58	58	165	171	1.5		0	0	Chord	3/4	2	1	3/8	1/4	3/2	994								
58	58	333/2	345/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	995		articStaccatoBelow						
58	58	167	173	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	996		articStaccatoBelow						
58	58	335/2	347/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	997		articStaccatoBelow						
58	58	165	171	0.0		0	0	Dynamic	3/4	3	1	0				sf							
58	58	333/2	345/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				f							
58	58	333/2	345/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	998		articStaccatoBelow						
58	58	167	173	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	999		articStaccatoBelow						
58	58	335/2	347/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1000		articStaccatoBelow						
58	58	166	172	0.0		1/4	1/4	Dynamic	3/4	4	1	0				f							
58	58	333/2	345/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				f							
58	58	333/2	345/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1001		articStaccatoBelow						
58	58	167	173	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1002		articStaccatoBelow						
58	58	335/2	347/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1003		articStaccatoBelow						
59	59	168	174	1.5		0	0	Chord	3/4	1	1	3/8	1/4	3/2	1004								
59	59	339/2	351/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1005		articStaccatoAbove						
59	59	170	176	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1006		articStaccatoAbove						
59	59	341/2	353/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1007		articStaccatoAbove						
59	59	168	174	1.5		0	0	Chord	3/4	2	1	3/8	1/4	3/2	1008								
59	59	339/2	351/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0				p							
59	59	339/2	351/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0				p							
59	59	339/2	351/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1009		articStaccatoBelow						
59	59	170	176	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1010		articStaccatoBelow						
59	59	341/2	353/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1011		articStaccatoBelow						
59	59	168	174	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1012							163	
59	59	337/2	349/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1013							163	
59	59	675/4	699/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1014								
59	59	169	175	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1015		articStaccatoBelow						
59	59	339/2	351/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				p							
59	59	339/2	351/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1016		articStaccatoAbove						
59	59	170	176	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1017		articStaccatoAbove						
59	59	341/2	353/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1018		articStaccatoAbove						
59	59	168	174	1.5		0	0	Chord	3/4	4	1	3/8	1/4	3/2	1019								
60	60	171	177	1.5		0	0	Chord	3/4	1	1	3/8	1/4	3/2	1020								
60	60	345/2	357/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1021		articStaccatoAbove						
60	60	173	179	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1022		articStaccatoAbove						
60	60	347/2	359/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1023		articStaccatoAbove						
60	60	171	177	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1024							164	
60	60	343/2	355/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1025							164	
60	60	687/4	711/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1026								
60	60	172	178	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1027		articStaccatoBelow						
60	60	345/2	357/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0				f							
60	60	345/2	357/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0				f							
60	60	345/2	357/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1028		articStaccatoBelow						
60	60	173	179	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1029		articStaccatoBelow						
60	60	347/2	359/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1030		articStaccatoBelow						
60	60	171	177	1.5		0	0	Chord	3/4	3	1	3/8	1/4	3/2	1031								
60	60	345/2	357/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				f							
60	60	345/2	357/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1032		articStaccatoBelow						
60	60	173	179	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1033		articStaccatoBelow						
60	60	347/2	359/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1034		articStaccatoBelow						
60	60	345/2	357/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				f							
60	60	345/2	357/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1035		articStaccatoBelow						
60	60	173	179	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1036		articStaccatoBelow						
60	60	347/2	359/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1037		articStaccatoBelow						
61	61	174	180	1.5		0	0	Chord	3/4	1	1	3/8	1/4	3/2	1038								
