mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
123	121	729/2	729/2	0.0	0	0	Spanner	6/8	2	1	0												
123	121	729/2	729/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1378									
123	121	729/2	729/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>dim.</i>"						
123	121	729/2	729/2	0.0	0	0	Spanner	6/8	3	1	0												
123	121	729/2	729/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1379									
123	121	729/2	729/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>dim.</i>"						
123	121	729/2	729/2	0.0	0	0	Spanner	6/8	4	1	0												
123	121	729/2	729/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1380									
123	121	731/2	731/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1381							255		
123	121	366	366	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1382							255		
123	121	367	367	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1383									
124	122	735/2	735/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1384									
124	122	735/2	735/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1385									
124	122	735/2	735/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1386									
124	122	737/2	737/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1387							256		
124	122	369	369	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1388							256		
124	122	370	370	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1389									
125	123	741/2	741/2	0.0	0	0	Dynamic	6/8	1	1	0				p								
125	123	741/2	741/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1390									
125	123	747/2	747/2	0.0	3/4	3/4	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>piu </i><font size=""11""/><b><i>p</i></b>"						
125	123	741/2	741/2	0.0	0	0	Dynamic	6/8	2	1	0				p								
125	123	741/2	741/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1391									
125	123	743/2	743/2	0.0	1/4	1/4	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>piu </i><font size=""11""/><b><i>p</i></b>"						
125	123	743/2	743/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1392							257		
125	123	372	372	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1393							257		
125	123	373	373	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1394									
125	123	741/2	741/2	0.0	0	0	Dynamic	6/8	3	1	0				p								
125	123	741/2	741/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1395									
125	123	743/2	743/2	0.0	1/4	1/4	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>piu </i><font size=""11""/><b><i>p</i></b>"						
125	123	743/2	743/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1396							258		
125	123	372	372	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1397							258		
125	123	373	373	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1398									
125	123	373	373	0.0	5/8	5/8	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>piu </i><font size=""11""/><b><i>p</i></b>"						
125	123	373	373	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1399							259		
126	124	747/2	747/2	0.0	0	0	Dynamic	6/8	1	1	0				pp								
126	124	747/2	747/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1400									
126	124	749/2	749/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0				pp								
126	124	749/2	749/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1401							260		
126	124	375	375	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1402							260		
126	124	376	376	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1403									
126	124	749/2	749/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1404							261		
126	124	375	375	0.0	3/8	3/8	Dynamic	6/8	3	1	0				pp						261		
126	124	375	375	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1405							261		
126	124	376	376	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1406									
126	124	747/2	747/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1407							259		
126	124	749/2	749/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1408									
126	124	376	376	0.0	5/8	5/8	Dynamic	6/8	4	1	0				pp								
126	124	376	376	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1409							262		
127	125	753/2	753/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1410									
127	125	378	378	0.0	3/8	3/8	Dynamic	6/8	1	1	0				pp								
127	125	378	378	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1411							263		
127	125	753/2	753/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1412									
127	125	753/2	753/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	1413									
127	125	753/2	753/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1414							262		
127	125	755/2	755/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1415									
127	125	378	378	0.0	3/8	3/8	Dynamic	6/8	4	1	0				pp								
127	125	378	378	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1416									
128	126	759/2	759/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1417									
128	126	381	381	0.0	3/8	3/8	Dynamic	6/8	2	1	0				pp								
128	126	381	381	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1418							264		
128	126	381	381	0.0	3/8	3/8	Dynamic	6/8	3	1	0				pp								
128	126	381	381	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	1419							265		
128	126	759/2	759/2	3.0	0	0	Chord	6/8	4	1	3/4	1/2	3/2	1420									
129	127	765/2	765/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	1421							266		
129	127	765/2	765/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1422									
129	127	384	384	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1423							267		
129	127	765/2	765/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1424									
129	127	765/2	765/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	1425									
129	127	384	384	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1426							268		
130	128	771/2	771/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1427									
130	128	387	387	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1428							269		
130	128	771/2	771/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1429									
130	128	771/2	771/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1430									
130	128	771/2	771/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	1431									
130	128	387	387	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1432							270		
131	129	777/2	777/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
131	129	777/2	777/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1433									
131	129	390	390	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1434							271		
131	129	391	391	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1435									
131	129	777/2	777/2	0.0	0	0	StaffText	6/8	2	1	0						"<i><font size=""8.2""/>cresc.</i>"						
131	129	777/2	777/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1436									
131	129	779/2	779/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1437							272		
131	129	390	390	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1438							272		
131	129	391	391	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1439									
131	129	777/2	777/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
131	129	777/2	777/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1440									
131	129	779/2	779/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1441							273		
131	129	390	390	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1442							273		
131	129	391	391	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1443									
131	129	777/2	777/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"				270		
131	129	777/2	777/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1444							270		
131	129	779/2	779/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1445							270		
131	129	390	390	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1446							270		
131	129	391	391	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1447									
132	130	783/2	783/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1448									
132	130	393	393	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1449							274		
132	130	394	394	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1450									
132	130	783/2	783/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1451							275		
132	130	785/2	785/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1452							275		
132	130	393	393	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1453							275		
132	130	394	394	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1454									
132	130	783/2	783/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1455							276		
132	130	785/2	785/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1456							276		
132	130	393	393	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1457							276		
132	130	394	394	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1458									
132	130	783/2	783/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1459							277		
132	130	785/2	785/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1460							277		
132	130	393	393	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1461							277		
132	130	394	394	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1462									
133	131	789/2	789/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1463									
133	131	396	396	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1464							278		
133	131	397	397	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1465									
133	131	789/2	789/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1466							279		
133	131	791/2	791/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1467							279		
133	131	396	396	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1468							279		
133	131	397	397	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1469									
133	131	789/2	789/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1470							280		
133	131	791/2	791/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1471							280		
133	131	396	396	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1472							280		
133	131	397	397	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1473									
133	131	789/2	789/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1474							281		
133	131	791/2	791/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1475							281		
133	131	396	396	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1476							281		
133	131	397	397	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1477									
134	132	795/2	795/2	0.0	0	0	Dynamic	6/8	1	1	0				f								
134	132	795/2	795/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1478									
134	132	797/2	797/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1479							282		
134	132	399	399	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1480							282		
134	132	400	400	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1481							282		
134	132	795/2	795/2	0.0	0	0	Dynamic	6/8	2	1	0				f								
134	132	795/2	795/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1482									
134	132	795/2	795/2	0.0	0	0	Dynamic	6/8	3	1	0				f								
134	132	795/2	795/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1483									
134	132	797/2	797/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1484		articStaccatoBelow							
134	132	399	399	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1485		articStaccatoBelow							
134	132	400	400	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1486		articStaccatoBelow							
134	132	795/2	795/2	0.0	0	0	Dynamic	6/8	4	1	0				f								
134	132	795/2	795/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1487									
134	132	797/2	797/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1488		articStaccatoBelow							
134	132	399	399	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1489		articStaccatoBelow							
134	132	400	400	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1490		articStaccatoBelow							
135	133	801/2	801/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1491									
135	133	803/2	803/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0				p								
135	133	803/2	803/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1492							283		
135	133	402	402	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1493							283		
135	133	403	403	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1494							283		
135	133	803/2	803/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0				p								
135	133	803/2	803/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1495		articStaccatoAbove							
135	133	402	402	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1496		articStaccatoAbove							
135	133	403	403	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1497		articStaccatoAbove							
135	133	801/2	801/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	1498		articStaccatoBelow							
135	133	403	403	0.0	5/8	5/8	Dynamic	6/8	3	1	0				p								
135	133	403	403	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1499		articStaccatoAbove							
135	133	801/2	801/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1500		articStaccatoBelow							
135	133	403	403	0.0	5/8	5/8	Dynamic	6/8	4	1	0				p								
135	133	403	403	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1501		articStaccatoAbove							
136	134	807/2	807/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1502									
136	134	809/2	809/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0				f								
136	134	809/2	809/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1503							284		
136	134	405	405	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1504							284		
136	134	406	406	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1505							284		
136	134	807/2	807/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1506		articStaccatoBelow							
136	134	807/2	807/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1507		articStaccatoAbove							
136	134	809/2	809/2	0.0	1/4	1/4	Dynamic	6/8	3	1	0				f								
136	134	809/2	809/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1508		articStaccatoBelow							
136	134	405	405	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1509		articStaccatoBelow							
136	134	406	406	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1510		articStaccatoBelow							
136	134	807/2	807/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1511		articStaccatoAbove							
136	134	809/2	809/2	0.0	1/4	1/4	Dynamic	6/8	4	1	0				f								
136	134	809/2	809/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1512		articStaccatoBelow							
136	134	405	405	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1513		articStaccatoBelow							
136	134	406	406	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1514		articStaccatoBelow							
137	135	813/2	813/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1515									
137	135	815/2	815/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0				p								
137	135	815/2	815/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1516							285		
137	135	408	408	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1517							285		
137	135	409	409	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1518							285		
137	135	815/2	815/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0				p								
137	135	815/2	815/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1519		articStaccatoAbove							
137	135	408	408	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1520		articStaccatoAbove							
137	135	409	409	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1521		articStaccatoAbove							
137	135	813/2	813/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1522		articStaccatoBelow							
137	135	409	409	0.0	5/8	5/8	Dynamic	6/8	3	1	0				p								
137	135	409	409	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1523		articStaccatoAbove							
137	135	813/2	813/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1524		articStaccatoBelow							
137	135	409	409	0.0	5/8	5/8	Dynamic	6/8	4	1	0				p								
137	135	409	409	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1525		articStaccatoAbove							
138	136	819/2	819/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1526									
138	136	821/2	821/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0				f								
138	136	821/2	821/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1527							286		
138	136	411	411	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1528							286		
138	136	412	412	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1529							286		
138	136	819/2	819/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1530		articStaccatoAbove							
138	136	819/2	819/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1531		articStaccatoAbove							
138	136	821/2	821/2	0.0	1/4	1/4	Dynamic	6/8	3	1	0				f								
138	136	821/2	821/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1532		articStaccatoBelow							
138	136	411	411	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1533		articStaccatoBelow							
138	136	412	412	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1534		articStaccatoBelow							
138	136	819/2	819/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1535		articStaccatoAbove							
138	136	821/2	821/2	0.0	1/4	1/4	Dynamic	6/8	4	1	0				f								
138	136	821/2	821/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1536		articStaccatoBelow							
138	136	411	411	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1537		articStaccatoBelow							
138	136	412	412	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1538		articStaccatoBelow							
139	137	825/2	825/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1539									
139	137	827/2	827/2	0.0	1/4	1/4	Dynamic	6/8	1	1	0				p								
139	137	827/2	827/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1540							287		
139	137	414	414	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1541							287		
139	137	415	415	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1542									
139	137	827/2	827/2	0.0	1/4	1/4	Dynamic	6/8	2	1	0				p								
139	137	827/2	827/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1543									
139	137	414	414	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1544									
139	137	415	415	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1545									
139	137	825/2	825/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1546		articStaccatoBelow							
139	137	827/2	827/2	0.0	1/4	1/4	Dynamic	6/8	3	1	0				p								
139	137	827/2	827/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1547									
139	137	414	414	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1548									
139	137	415	415	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1549									
139	137	825/2	825/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1550		articStaccatoBelow							
139	137	827/2	827/2	0.0	1/4	1/4	Dynamic	6/8	4	1	0				p								
139	137	827/2	827/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1551									
139	137	414	414	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1552									
139	137	415	415	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1553									
140	138	831/2	831/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
140	138	831/2	831/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1554							288		
140	138	833/2	833/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1555							288		
140	138	417	417	0.0	3/8	3/8	Dynamic	6/8	1	1	0				f						288		
140	138	417	417	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1556							288		
140	138	418	418	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1557									
140	138	831/2	831/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
140	138	831/2	831/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1558		articStaccatoAbove							
140	138	833/2	833/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1559		articStaccatoAbove							
140	138	417	417	0.0	3/8	3/8	Dynamic	6/8	2	1	0				f								
140	138	417	417	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1560		articStaccatoAbove							
140	138	831/2	831/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
140	138	831/2	831/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1561		articStaccatoAbove							
140	138	833/2	833/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1562		articStaccatoAbove							
140	138	417	417	0.0	3/8	3/8	Dynamic	6/8	3	1	0				f								
140	138	417	417	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1563		articStaccatoAbove							
140	138	831/2	831/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
140	138	831/2	831/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1564		articStaccatoAbove							
140	138	833/2	833/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1565		articStaccatoAbove							
140	138	417	417	0.0	3/8	3/8	Dynamic	6/8	4	1	0				f								
140	138	417	417	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1566		articStaccatoAbove							
141	139	837/2	837/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1567							289		
141	139	839/2	839/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1568							289		
141	139	420	420	0.0	3/8	3/8	Dynamic	6/8	1	1	0				sf						289		
141	139	420	420	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1569							289		
141	139	421	421	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1570									
141	139	839/2	839/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1571									
141	139	420	420	0.0	3/8	3/8	Dynamic	6/8	2	1	0				sf								
141	139	420	420	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1572									
141	139	839/2	839/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1573									
141	139	420	420	0.0	3/8	3/8	Dynamic	6/8	3	1	0				sf								
141	139	420	420	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1574									
141	139	839/2	839/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1575									
141	139	420	420	0.0	3/8	3/8	Dynamic	6/8	4	1	0				sf								
141	139	420	420	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1576									
142	140	843/2	843/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1577							290		
142	140	845/2	845/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1578							290		
142	140	423	423	0.0	3/8	3/8	Dynamic	6/8	1	1	0				sf						290		
142	140	423	423	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1579							290		
142	140	424	424	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1580									
142	140	845/2	845/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1581									
142	140	423	423	0.0	3/8	3/8	Dynamic	6/8	2	1	0				sf								
142	140	423	423	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1582									
142	140	845/2	845/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1583									
142	140	423	423	0.0	3/8	3/8	Dynamic	6/8	3	1	0				sf								
142	140	423	423	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1584									
142	140	845/2	845/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1585									
142	140	423	423	0.0	3/8	3/8	Dynamic	6/8	4	1	0				sf								
142	140	423	423	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1586									
143	141	849/2	849/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1587							291		
143	141	851/2	851/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1588							291		
143	141	426	426	0.0	3/8	3/8	Dynamic	6/8	1	1	0				sf						291		
143	141	426	426	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1589							291		
143	141	427	427	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1590									
143	141	851/2	851/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1591									
143	141	426	426	0.0	3/8	3/8	Dynamic	6/8	2	1	0				sf								
143	141	426	426	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1592									
143	141	427	427	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1593									
143	141	851/2	851/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1594									
143	141	426	426	0.0	3/8	3/8	Dynamic	6/8	3	1	0				sf								
