mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
128	128	381/2	381/2	0.0	0	0	Spanner	3/8	3	1	0												
128	128	381/2	381/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1605							297		
128	128	191	191	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1606							297		
128	128	383/2	383/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1607									
128	128	381/2	381/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
128	128	381/2	381/2	0.0	0	0	Spanner	3/8	4	1	0												
128	128	381/2	381/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1608							298		
128	128	191	191	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1609							298		
128	128	383/2	383/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1610									
129	129	192	192	0.0	0	0	Dynamic	3/8	4	1	0				p								
129	129	192	192	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1611							299		
129	129	385/2	385/2	1.0	1/8	1/8	Chord	3/8	4	1	1/4	1/4	1	1612									
130	130	387/2	387/2	0.0	0	0	Spanner	3/8	3	1	0												85
130	130	387/2	387/2	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1613							300		85
130	130	775/4	775/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1614							300		85
130	130	194	194	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1615							300		85
130	130	389/2	389/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1616									85
131	131	195	195	0.0	0	0	Dynamic	3/8	2	1	0				p								
131	131	195	195	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1617									
131	131	195	195	0.0	0	0	Spanner	3/8	3	1	0												
132	132	393/2	393/2	0.0	0	0	Spanner	3/8	1	1	0												86
132	132	393/2	393/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1618							301		86
132	132	197	197	0.0	1/8	1/8	Spanner	3/8	1	1	0										301	43	86
132	132	197	197	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1619							301	43	86
132	132	395/2	395/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1620								43	86
132	132	791/4	791/4	0.0	5/16	5/16	Spanner	3/8	1	1	0												86
133	133	198	198	0.0	0	0	Spanner	3/8	1	1	0												
133	133	198	198	0.0	0	0	Spanner	3/8	2	1	0												87
133	133	198	198	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1621							302		87
133	133	397/2	397/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										302	44	87
133	133	397/2	397/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1622							302	44	87
133	133	199	199	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1623								44	87
133	133	797/4	797/4	0.0	5/16	5/16	Spanner	3/8	2	1	0												87
134	134	399/2	399/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
134	134	399/2	399/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	1624									
134	134	399/2	399/2	0.0	0	0	Spanner	3/8	2	1	0												
135	135	201	201	0.0	0	0	Spanner	3/8	3	1	0												88
135	135	201	201	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1625							303		88
135	135	805/4	805/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1626							303		88
135	135	403/2	403/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										303		
135	135	403/2	403/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										303	45	
135	135	403/2	403/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1627							303	45	
135	135	202	202	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1628								45	
135	135	809/4	809/4	0.0	5/16	5/16	Spanner	3/8	3	1	0												
136	136	405/2	405/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
136	136	405/2	405/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1629							304		
136	136	203	203	1.0	1/8	1/8	Chord	3/8	4	1	1/4	1/4	1	1630							304		
137	137	204	204	0.0	0	0	Spanner	3/8	3	1	0												89
137	137	204	204	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1631							305		89
137	137	817/4	817/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1632							305		89
137	137	409/2	409/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1633							305		89
137	137	205	205	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1634									89
137	137	204	204	0.0	0	0	Spanner	3/8	4	1	0										304		90
137	137	204	204	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1635							304		90
137	137	409/2	409/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1636							304		90
137	137	205	205	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1637							304		90
138	138	411/2	411/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
138	138	411/2	411/2	0.0	0	0	Spanner	3/8	3	1	0												
138	138	411/2	411/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1638							306		
138	138	206	206	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1639							306		
138	138	413/2	413/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1640									
138	138	411/2	411/2	0.0	0	0	Dynamic	3/8	4	1	0				p						304		
138	138	411/2	411/2	0.0	0	0	Spanner	3/8	4	1	0										304		
138	138	411/2	411/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1641							304		
138	138	206	206	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1642							304		
138	138	413/2	413/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1643									
139	139	207	207	0.0	0	0	Spanner	3/8	2	1	0												91
139	139	207	207	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1644							307		91
139	139	829/4	829/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1645							307		91
139	139	415/2	415/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1646							307		91
139	139	208	208	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1647									91
139	139	207	207	0.0	0	0	Spanner	3/8	3	1	0												92
139	139	207	207	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1648							308		92
139	139	415/2	415/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1649							308		92
139	139	831/4	831/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1650							308		92
139	139	208	208	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1651									92
139	139	207	207	0.0	0	0	Spanner	3/8	4	1	0												93
139	139	207	207	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1652							309		93
139	139	415/2	415/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1653							309		93
139	139	208	208	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1654									93
140	140	417/2	417/2	0.0	0	0	Spanner	3/8	1	1	0												94
140	140	417/2	417/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1655							310		94
140	140	835/4	835/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1656							310		94
140	140	209	209	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1657							310		94
140	140	419/2	419/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1658									94
140	140	417/2	417/2	0.0	0	0	Spanner	3/8	2	1	0												
140	140	417/2	417/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1659							311		
140	140	209	209	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	1660									
140	140	417/2	417/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
140	140	417/2	417/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
140	140	417/2	417/2	0.0	0	0	Spanner	3/8	3	1	0												
140	140	417/2	417/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1661							312		
140	140	209	209	1.0	1/8	1/8	Chord	3/8	3	1	1/4	1/4	1	1662									
140	140	417/2	417/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
140	140	417/2	417/2	0.0	0	0	Spanner	3/8	4	1	0												
140	140	417/2	417/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1663									
140	140	209	209	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1664									
140	140	419/2	419/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1665									
141	141	210	210	0.0	0	0	Spanner	3/8	1	1	0												
141	141	210	210	0.0	0	0	Spanner	3/8	2	1	0												95
141	141	210	210	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1666							313		95
141	141	421/2	421/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										313		
141	141	421/2	421/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										313	46	
141	141	421/2	421/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1667							313	46	
141	141	211	211	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1668								46	
141	141	845/4	845/4	0.0	5/16	5/16	Spanner	3/8	2	1	0												
141	141	210	210	0.0	0	0	Spanner	3/8	3	1	0												96
141	141	210	210	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1669							314		96
141	141	421/2	421/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										314		
141	141	421/2	421/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										314	47	
141	141	421/2	421/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1670							314	47	
141	141	211	211	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1671								47	
141	141	845/4	845/4	0.0	5/16	5/16	Spanner	3/8	3	1	0												
142	142	423/2	423/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
142	142	423/2	423/2	0.0	0	0	Spanner	3/8	1	1	0												97
142	142	423/2	423/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1672							315		97
142	142	212	212	0.0	1/8	1/8	Spanner	3/8	1	1	0										315	48	97
142	142	212	212	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1673							315	48	97
142	142	425/2	425/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1674								48	97
142	142	851/4	851/4	0.0	5/16	5/16	Spanner	3/8	1	1	0												97
142	142	423/2	423/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
142	142	423/2	423/2	1.5	0	0	Chord	3/8	4	1	3/8	1/4	3/2	1675									
143	143	213	213	0.0	0	0	Spanner	3/8	1	1	0												
143	143	213	213	0.0	0	0	Spanner	3/8	1	1	0												98
143	143	213	213	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1676							316		98
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										316		
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										316	49	
143	143	427/2	427/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1677							316	49	
143	143	214	214	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1678								49	
143	143	857/4	857/4	0.0	5/16	5/16	Spanner	3/8	1	1	0												
143	143	213	213	0.0	0	0	Dynamic	3/8	2	1	0				p								
143	143	213	213	0.0	0	0	Spanner	3/8	2	1	0												99
143	143	213	213	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1679							317		99
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										317		
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										317	50	
143	143	427/2	427/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1680							317	50	
143	143	214	214	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1681								50	
143	143	213	213	0.0	0	0	Dynamic	3/8	3	1	0				p								
143	143	213	213	0.0	0	0	Spanner	3/8	3	1	0												100
143	143	213	213	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1682							318		100
143	143	853/4	853/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1683							318		100
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										318		
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										318	51	
143	143	427/2	427/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1684							318	51	
143	143	855/4	855/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1685							318	51	
143	143	214	214	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1686							318	51	
143	143	857/4	857/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	1687								51	
143	143	213	213	0.0	0	0	Spanner	3/8	4	1	0												101
143	143	213	213	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1688							319		101
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										319		
143	143	427/2	427/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										319	52	
143	143	427/2	427/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1689							319	52	
143	143	214	214	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1690								52	
144	144	429/2	429/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
144	144	429/2	429/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	1691									
144	144	429/2	429/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
144	144	429/2	429/2	0.0	0	0	Spanner	3/8	2	1	0												
144	144	429/2	429/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1692									
144	144	429/2	429/2	0.0	0	0	Spanner	3/8	3	1	0												
144	144	429/2	429/2	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1693							320		
144	144	859/4	859/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1694							320		
144	144	215	215	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1695							320		
144	144	861/4	861/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1696							320		
144	144	431/2	431/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1697							320		
144	144	863/4	863/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	1698									
144	144	429/2	429/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
144	144	429/2	429/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
144	144	429/2	429/2	0.0	0	0	Spanner	3/8	4	1	0												
144	144	429/2	429/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1699							321		
144	144	215	215	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1700							321		
144	144	431/2	431/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1701									
145	145	216	216	0.0	0	0	Spanner	3/8	1	1	0												102
145	145	216	216	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1702							322		102
145	145	865/4	865/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1703							322		102
145	145	433/2	433/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1704							322		102
145	145	217	217	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1705									102
145	145	216	216	0.0	0	0	Spanner	3/8	2	1	0												103
145	145	216	216	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1706							323		103
145	145	865/4	865/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1707							323		103
145	145	433/2	433/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1708							323		103
145	145	217	217	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1709									103
145	145	216	216	0.0	0	0	Spanner	3/8	3	1	0												104
145	145	216	216	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1710							324		104
145	145	865/4	865/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1711							324		104
145	145	433/2	433/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1712							324		104
145	145	867/4	867/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1713							324		104
145	145	217	217	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1714							324		104
145	145	869/4	869/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	1715									104
145	145	216	216	0.0	0	0	Spanner	3/8	4	1	0												105
145	145	216	216	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1716							325		105
145	145	433/2	433/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1717							325		105
145	145	217	217	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1718									105
146	146	435/2	435/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
146	146	435/2	435/2	0.0	0	0	Spanner	3/8	1	1	0												
146	146	435/2	435/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1719							326		
146	146	218	218	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1720									
146	146	435/2	435/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
146	146	435/2	435/2	0.0	0	0	Spanner	3/8	2	1	0												
146	146	435/2	435/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1721							327		
146	146	218	218	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	1722									
146	146	435/2	435/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
146	146	435/2	435/2	0.0	0	0	Spanner	3/8	3	1	0												
146	146	435/2	435/2	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1723							328		
146	146	871/4	871/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1724							328		
146	146	218	218	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1725							328		
146	146	873/4	873/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1726							328		
146	146	437/2	437/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1727							328		
146	146	875/4	875/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	1728									
146	146	435/2	435/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
146	146	435/2	435/2	0.0	0	0	Spanner	3/8	4	1	0												
146	146	435/2	435/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1729							329		
146	146	218	218	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1730							329		
146	146	437/2	437/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1731									
147	147	219	219	0.0	0	0	StaffText	3/8	1	1	0						<i>cresc.</i>						
147	147	219	219	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1732							330		
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1733							330		
147	147	439/2	439/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1734							330		
147	147	220	220	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1735									
147	147	219	219	0.0	0	0	StaffText	3/8	2	1	0						<i>cresc.</i>						
147	147	219	219	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1736							331		
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1737							331		
147	147	439/2	439/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1738							331		
147	147	220	220	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1739									
147	147	219	219	0.0	0	0	StaffText	3/8	3	1	0						<i>cresc.</i>						
147	147	219	219	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1740							332		
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1741							332		
147	147	439/2	439/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1742							332		
147	147	879/4	879/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1743							332		
147	147	220	220	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1744							332		
147	147	881/4	881/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	1745									
147	147	219	219	0.0	0	0	StaffText	3/8	4	1	0						<i>cresc.</i>						
147	147	219	219	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1746							333		
147	147	439/2	439/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1747							333		
147	147	220	220	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1748									
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
148	148	441/2	441/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1749							334		
148	148	221	221	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1750									
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
148	148	441/2	441/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1751							335		
148	148	221	221	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	1752									
148	148	441/2	441/2	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1753							336		
148	148	883/4	883/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1754							336		
148	148	221	221	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1755							336		
148	148	885/4	885/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1756							336		
148	148	443/2	443/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1757							336		
148	148	887/4	887/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	1758									
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
148	148	441/2	441/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1759							337		
148	148	221	221	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1760							337		
148	148	443/2	443/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1761									
149	149	222	222	0.0	0	0	StaffText	3/8	1	1	0						<i>cresc.</i>						
149	149	222	222	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1762							338		
149	149	889/4	889/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1763							338		
149	149	445/2	445/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1764							338		
149	149	223	223	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1765									
149	149	222	222	0.0	0	0	StaffText	3/8	2	1	0						<i>cresc.</i>						
149	149	222	222	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1766							339		
149	149	889/4	889/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1767							339		
149	149	445/2	445/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1768							339		
149	149	223	223	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1769									
149	149	222	222	0.0	0	0	StaffText	3/8	3	1	0						<i>cresc.</i>						
149	149	222	222	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1770							340		
149	149	889/4	889/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1771							340		
149	149	445/2	445/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1772							340		
149	149	891/4	891/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1773							340		
149	149	223	223	0.25	1/4	1/4	Chord	3/8	3	1	1/16	1/16	1	1774							340		
149	149	893/4	893/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16	1/16	1	1775									
149	149	222	222	0.0	0	0	StaffText	3/8	4	1	0						<i>cresc.</i>						
149	149	222	222	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1776							341		
149	149	445/2	445/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1777							341		
149	149	223	223	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1778									
150	150	447/2	447/2	0.0	0	0	Dynamic	3/8	1	1	0				f								
150	150	447/2	447/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1779							342		
150	150	224	224	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1780									
150	150	447/2	447/2	0.0	0	0	Dynamic	3/8	2	1	0				f								
150	150	447/2	447/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1781							343		
150	150	224	224	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	1782									
150	150	447/2	447/2	0.25	0	0	Chord	3/8	3	1	1/16	1/16	1	1783							344		
150	150	895/4	895/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16	1/16	1	1784							344		
150	150	224	224	0.25	1/8	1/8	Chord	3/8	3	1	1/16	1/16	1	1785							344		
150	150	897/4	897/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16	1/16	1	1786							344		
150	150	449/2	449/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1787									
150	150	447/2	447/2	0.0	0	0	Dynamic	3/8	4	1	0				f								
150	150	447/2	447/2	0.0	0	0	Dynamic	3/8	4	1	0				f								
150	150	447/2	447/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1788							345		
150	150	224	224	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1789							345		
150	150	449/2	449/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1790									
