mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
129	129	514	514	0.3333333333333333	1/2	1/2	Chord	4/4	4	1	1/12		1/8	2/3	2479		articStaccatoBelow					
129	129	1543/3	1543/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12		1/8	2/3	2480		articStaccatoBelow					
129	129	1544/3	1544/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12		1/8	2/3	2481		articStaccatoBelow					
129	129	515	515	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2482		articStaccatoBelow					
130	130	516	516	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2483				342			
130	130	517	517	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	2484				342			
130	130	1552/3	1552/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	2485				342			
130	130	1553/3	1553/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	2486							
130	130	518	518	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2487				343			
130	130	519	519	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	2488				343			
130	130	1558/3	1558/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	2489				343			
130	130	1559/3	1559/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	2490							
130	130	516	516	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2491							
130	130	518	518	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2492							
130	130	516	516	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2493				344			
130	130	518	518	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2494							
130	130	516	516	0.3333333333333333	0	0	Chord	4/4	4	1	1/12		1/8	2/3	2495		articStaccatoBelow					
130	130	1549/3	1549/3	0.3333333333333333	1/12	1/12	Chord	4/4	4	1	1/12		1/8	2/3	2496		articStaccatoBelow					
130	130	1550/3	1550/3	0.3333333333333333	1/6	1/6	Chord	4/4	4	1	1/12		1/8	2/3	2497		articStaccatoBelow					
130	130	517	517	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2498		articStaccatoBelow					
130	130	518	518	0.3333333333333333	1/2	1/2	Chord	4/4	4	1	1/12		1/8	2/3	2499		articStaccatoBelow					
130	130	1555/3	1555/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12		1/8	2/3	2500		articStaccatoBelow					
130	130	1556/3	1556/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12		1/8	2/3	2501		articStaccatoBelow					
130	130	519	519	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2502		articStaccatoBelow					
131	131	520	520	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2503				345			
131	131	522	522	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2504							
131	131	520	520	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2505							
131	131	522	522	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2506							
131	131	520	520	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2507				346			
131	131	521	521	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12		1/8	2/3	2508				346			
131	131	1564/3	1564/3	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12		1/8	2/3	2509				346			
131	131	1565/3	1565/3	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12		1/8	2/3	2510							
131	131	522	522	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2511				347			
131	131	523	523	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12		1/8	2/3	2512				347			
131	131	1570/3	1570/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12		1/8	2/3	2513				347			
131	131	1571/3	1571/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12		1/8	2/3	2514							
131	131	520	520	0.3333333333333333	0	0	Chord	4/4	4	1	1/12		1/8	2/3	2515		articStaccatoBelow					
131	131	1561/3	1561/3	0.3333333333333333	1/12	1/12	Chord	4/4	4	1	1/12		1/8	2/3	2516		articStaccatoBelow					
131	131	1562/3	1562/3	0.3333333333333333	1/6	1/6	Chord	4/4	4	1	1/12		1/8	2/3	2517		articStaccatoBelow					
131	131	521	521	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2518		articStaccatoBelow					
131	131	522	522	0.3333333333333333	1/2	1/2	Chord	4/4	4	1	1/12		1/8	2/3	2519		articStaccatoBelow					
131	131	1567/3	1567/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12		1/8	2/3	2520		articStaccatoBelow					
131	131	1568/3	1568/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12		1/8	2/3	2521		articStaccatoBelow					
131	131	523	523	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2522		articStaccatoBelow					
132	132	524	524	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2523				348			
132	132	526	526	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2524							
132	132	524	524	4.0	0	0	Chord	4/4	1	2	1		1	1	2525							
132	132	524	524	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2526				349			
132	132	526	526	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2527							
132	132	524	524	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2528				350			
132	132	525	525	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12		1/8	2/3	2529				350			
132	132	1576/3	1576/3	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12		1/8	2/3	2530				350			
132	132	1577/3	1577/3	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12		1/8	2/3	2531							
132	132	526	526	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2532				351			
132	132	527	527	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12		1/8	2/3	2533				351			
132	132	1582/3	1582/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12		1/8	2/3	2534				351			
132	132	1583/3	1583/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12		1/8	2/3	2535							
132	132	524	524	0.3333333333333333	0	0	Chord	4/4	4	1	1/12		1/8	2/3	2536		articStaccatoBelow					
132	132	1573/3	1573/3	0.3333333333333333	1/12	1/12	Chord	4/4	4	1	1/12		1/8	2/3	2537		articStaccatoBelow					
132	132	1574/3	1574/3	0.3333333333333333	1/6	1/6	Chord	4/4	4	1	1/12		1/8	2/3	2538		articStaccatoBelow					
132	132	525	525	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2539		articStaccatoBelow					
132	132	526	526	0.3333333333333333	1/2	1/2	Chord	4/4	4	1	1/12		1/8	2/3	2540		articStaccatoBelow					
132	132	1579/3	1579/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12		1/8	2/3	2541		articStaccatoBelow					
132	132	1580/3	1580/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12		1/8	2/3	2542		articStaccatoBelow					
132	132	527	527	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2543		articStaccatoBelow					
133	133	528	528	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2544				352			
133	133	529	529	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2545				352			
133	133	531	531	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2546							
133	133	528	528	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2547							
133	133	529	529	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2548				353			
133	133	530	530	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2549							
133	133	528	528	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2550				354			
133	133	529	529	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12		1/8	2/3	2551				354			
133	133	1588/3	1588/3	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12		1/8	2/3	2552				354			
133	133	1589/3	1589/3	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12		1/8	2/3	2553							
133	133	530	530	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2554				355			
133	133	531	531	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12		1/8	2/3	2555				355			
133	133	1594/3	1594/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12		1/8	2/3	2556				355			
133	133	1595/3	1595/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12		1/8	2/3	2557							
133	133	528	528	0.3333333333333333	0	0	Chord	4/4	4	1	1/12		1/8	2/3	2558		articStaccatoBelow					
133	133	1585/3	1585/3	0.3333333333333333	1/12	1/12	Chord	4/4	4	1	1/12		1/8	2/3	2559		articStaccatoBelow					
133	133	1586/3	1586/3	0.3333333333333333	1/6	1/6	Chord	4/4	4	1	1/12		1/8	2/3	2560		articStaccatoBelow					
133	133	529	529	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2561		articStaccatoBelow					
133	133	530	530	0.3333333333333333	1/2	1/2	Chord	4/4	4	1	1/12		1/8	2/3	2562		articStaccatoBelow					
133	133	1591/3	1591/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12		1/8	2/3	2563		articStaccatoBelow					
133	133	1592/3	1592/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12		1/8	2/3	2564		articStaccatoBelow					
133	133	531	531	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2565		articStaccatoBelow					
134	134	532	532	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2566				356			
134	134	533	533	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	2567				356			
134	134	535	535	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	2568							
134	134	532	532	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2569				357			
134	134	533	533	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2570				357			
134	134	534	534	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2571							
134	134	532	532	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2572				358			
134	134	533	533	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12		1/8	2/3	2573				358			
134	134	1600/3	1600/3	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12		1/8	2/3	2574				358			
134	134	1601/3	1601/3	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12		1/8	2/3	2575							
134	134	534	534	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	2576				359			
134	134	535	535	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12		1/8	2/3	2577				359			
134	134	1606/3	1606/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12		1/8	2/3	2578				359			
134	134	1607/3	1607/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12		1/8	2/3	2579							
134	134	532	532	0.3333333333333333	0	0	Chord	4/4	4	1	1/12		1/8	2/3	2580		articStaccatoBelow					
134	134	1597/3	1597/3	0.3333333333333333	1/12	1/12	Chord	4/4	4	1	1/12		1/8	2/3	2581		articStaccatoBelow					
134	134	1598/3	1598/3	0.3333333333333333	1/6	1/6	Chord	4/4	4	1	1/12		1/8	2/3	2582		articStaccatoBelow					
134	134	533	533	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2583		articStaccatoBelow					
134	134	534	534	0.3333333333333333	1/2	1/2	Chord	4/4	4	1	1/12		1/8	2/3	2584		articStaccatoBelow					
134	134	1603/3	1603/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12		1/8	2/3	2585		articStaccatoBelow					
134	134	1604/3	1604/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12		1/8	2/3	2586		articStaccatoBelow					
134	134	535	535	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2587		articStaccatoBelow					
135	135	536	536	0.0	0	0	StaffText	4/4	1	1	0							<i>cresc.</i>				
135	135	536	536	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2588							
135	135	538	538	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2589							
135	135	536	536	0.0	0	0	StaffText	4/4	2	1	0							<i>cresc.</i>				
135	135	536	536	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2590							
135	135	538	538	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2591							
135	135	536	536	0.0	0	0	StaffText	4/4	3	1	0							<i>cresc.</i>				
135	135	536	536	0.3333333333333333	0	0	Chord	4/4	3	1	1/12		1/8	2/3	2592				360			
135	135	1609/3	1609/3	0.3333333333333333	1/12	1/12	Chord	4/4	3	1	1/12		1/8	2/3	2593				360			
135	135	1610/3	1610/3	0.3333333333333333	1/6	1/6	Chord	4/4	3	1	1/12		1/8	2/3	2594				360			
135	135	537	537	0.3333333333333333	1/4	1/4	Chord	4/4	3	1	1/12		1/8	2/3	2595				360			
135	135	1612/3	1612/3	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12		1/8	2/3	2596				360			
135	135	1613/3	1613/3	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12		1/8	2/3	2597				360			
135	135	538	538	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2598							
135	135	536	536	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2599							
135	135	538	538	0.0	1/2	1/2	StaffText	4/4	4	1	0							<i>cresc.</i>				
135	135	538	538	0.3333333333333333	1/2	1/2	Chord	4/4	4	1	1/12		1/8	2/3	2600				361			
135	135	1615/3	1615/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12		1/8	2/3	2601				361			
135	135	1616/3	1616/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12		1/8	2/3	2602				361			
135	135	539	539	0.3333333333333333	3/4	3/4	Chord	4/4	4	1	1/12		1/8	2/3	2603				361			
135	135	1618/3	1618/3	0.3333333333333333	5/6	5/6	Chord	4/4	4	1	1/12		1/8	2/3	2604				361			
135	135	1619/3	1619/3	0.3333333333333333	11/12	11/12	Chord	4/4	4	1	1/12		1/8	2/3	2605				361			
136	136	540	540	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2606							
136	136	542	542	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p						
136	136	542	542	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2607							
136	136	543	543	0.0	3/4	3/4	StaffText	4/4	1	1	0							<i>cresc.</i>				
136	136	543	543	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2608							
136	136	540	540	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2609							
136	136	542	542	0.0	1/2	1/2	Dynamic	4/4	2	1	0					p						
136	136	542	542	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2610							
136	136	543	543	0.0	3/4	3/4	StaffText	4/4	2	1	0							<i>cresc.</i>				
136	136	543	543	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2611							
136	136	540	540	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	2612							
136	136	541	541	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	2613							
136	136	542	542	0.0	1/2	1/2	Dynamic	4/4	3	1	0					p						
136	136	542	542	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2614							
136	136	543	543	0.0	3/4	3/4	StaffText	4/4	3	1	0							<i>cresc.</i>				
136	136	543	543	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2615							
136	136	540	540	0.3333333333333333	0	0	Chord	4/4	4	1	1/12		1/8	2/3	2616				361			
136	136	1621/3	1621/3	0.3333333333333333	1/12	1/12	Chord	4/4	4	1	1/12		1/8	2/3	2617				361			
136	136	1622/3	1622/3	0.3333333333333333	1/6	1/6	Chord	4/4	4	1	1/12		1/8	2/3	2618				361			
136	136	541	541	0.3333333333333333	1/4	1/4	Chord	4/4	4	1	1/12		1/8	2/3	2619				361			
136	136	1624/3	1624/3	0.3333333333333333	1/3	1/3	Chord	4/4	4	1	1/12		1/8	2/3	2620				361			
136	136	1625/3	1625/3	0.3333333333333333	5/12	5/12	Chord	4/4	4	1	1/12		1/8	2/3	2621				361			
136	136	542	542	0.0	1/2	1/2	Dynamic	4/4	4	1	0					p						
136	136	542	542	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2622							
136	136	543	543	0.0	3/4	3/4	StaffText	4/4	4	1	0							<i>cresc.</i>				
136	136	543	543	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2623							
137	137	544	544	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	2624							
137	137	545	545	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	2625							
137	137	546	546	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2626							
137	137	547	547	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2627							
137	137	544	544	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	2628							
137	137	545	545	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	2629							
137	137	546	546	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	2630							
137	137	547	547	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	2631							
137	137	544	544	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	2632							
137	137	545	545	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	2633							
137	137	546	546	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	2634							
137	137	547	547	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	2635							
137	137	544	544	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	2636							
137	137	545	545	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	2637							
137	137	546	546	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	2638							
137	137	547	547	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	2639							
138	138	548	548	0.0	0	0	Dynamic	4/4	1	1	0					ff						
138	138	548	548	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2640							
138	138	550	550	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2641							
138	138	548	548	0.0	0	0	Dynamic	4/4	2	1	0					ff						
138	138	548	548	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2642							
138	138	550	550	0.0	1/2	1/2	Dynamic	4/4	2	1	0					sf						
138	138	550	550	0.0	1/2	1/2	Dynamic	4/4	2	1	0					sf						
138	138	550	550	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2643							
138	138	548	548	0.0	0	0	Dynamic	4/4	3	1	0					ff						
138	138	548	548	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2644							
138	138	550	550	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2645							
138	138	548	548	0.0	0	0	Dynamic	4/4	4	1	0					ff						
138	138	548	548	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2646							
138	138	550	550	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
138	138	550	550	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
138	138	550	550	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2647							
139	139	552	552	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2648							
139	139	554	554	0.0	1/2	1/2	Dynamic	4/4	1	1	0					sf						
139	139	554	554	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2649							
139	139	552	552	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2650							
139	139	554	554	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2651							
139	139	552	552	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2652							
139	139	554	554	0.0	1/2	1/2	Dynamic	4/4	3	1	0					sf						
139	139	554	554	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2653							
139	139	552	552	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2654							
139	139	554	554	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
139	139	554	554	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
139	139	554	554	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2655							
140	140	556	556	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2656							
140	140	558	558	0.0	1/2	1/2	Dynamic	4/4	1	1	0					sf						
140	140	558	558	1.75	1/2	1/2	Chord	4/4	1	1	7/16		1/4	7/4	2657							
140	140	2239/4	2239/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2658							
140	140	556	556	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2659							
140	140	558	558	0.0	1/2	1/2	Dynamic	4/4	2	1	0					sf						
140	140	558	558	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2660							
140	140	556	556	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2661							
140	140	558	558	0.0	1/2	1/2	Dynamic	4/4	3	1	0					sf						
140	140	558	558	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2662							
140	140	556	556	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2663							
140	140	558	558	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
140	140	558	558	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2664							
141	141	560	560	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2665				362			
141	141	562	562	0.0	1/2	1/2	Dynamic	4/4	1	1	0					sf						
141	141	562	562	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2666							
141	141	560	560	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2667							
141	141	562	562	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2668							
141	141	562	562	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	2669							
141	141	560	560	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2670							
141	141	562	562	0.0	1/2	1/2	Dynamic	4/4	3	1	0					sf						
141	141	562	562	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2671							
141	141	560	560	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2672							
141	141	562	562	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
141	141	562	562	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
141	141	562	562	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2673							
142	142	564	564	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2674							
142	142	566	566	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2675				363			
142	142	564	564	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2676							
142	142	566	566	0.0	1/2	1/2	Dynamic	4/4	2	1	0					sf						
142	142	566	566	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2677							
142	142	564	564	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2678							
142	142	566	566	0.0	1/2	1/2	Dynamic	4/4	3	1	0					sf						
142	142	566	566	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2679							
142	142	564	564	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2680							
142	142	566	566	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
142	142	566	566	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
142	142	566	566	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2681							
143	143	568	568	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2682							
143	143	570	570	0.0	1/2	1/2	Dynamic	4/4	1	1	0					sf						
143	143	570	570	0.0	1/2	1/2	Spanner	4/4	1	1	0										42	
143	143	570	570	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	2683						42	
143	143	570	570	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2684						42	
143	143	568	568	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2685							
143	143	570	570	0.0	1/2	1/2	Dynamic	4/4	2	1	0					sf						
143	143	570	570	0.0	1/2	1/2	Spanner	4/4	2	1	0										43	
143	143	570	570	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2686						43	
143	143	568	568	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	2687							
143	143	570	570	0.0	1/2	1/2	Dynamic	4/4	3	1	0					sf						
143	143	570	570	0.0	1/2	1/2	Spanner	4/4	3	1	0										44	
143	143	570	570	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	2688						44	
143	143	568	568	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	2689							
143	143	570	570	0.0	1/2	1/2	Dynamic	4/4	4	1	0					sf						
143	143	570	570	0.0	1/2	1/2	Spanner	4/4	4	1	0										45	
143	143	570	570	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	2690						45	
144	144	572	572	0.0	0	0	Dynamic	4/4	1	1	0					p						
144	144	572	572	0.0	0	0	Spanner	4/4	1	1	0											
144	144	572	572	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	2691							
144	144	2289/4	2289/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2692				364			
144	144	1145/2	1145/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2693				364			
144	144	2291/4	2291/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2694				364			
144	144	573	573	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2695				364			
144	144	2293/4	2293/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2696				364			
144	144	1147/2	1147/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2697				364			
144	144	2295/4	2295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2698				364			
144	144	574	574	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2699				364			
144	144	2297/4	2297/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2700				364			
144	144	1149/2	1149/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2701				364			
144	144	2299/4	2299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2702				364			
144	144	575	575	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2703				364			
144	144	2301/4	2301/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2704				364			
144	144	1151/2	1151/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2705				364			
144	144	2303/4	2303/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2706							
144	144	572	572	0.0	0	0	Dynamic	4/4	2	1	0					p						
144	144	572	572	0.0	0	0	Spanner	4/4	2	1	0											
144	144	572	572	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2707				365			
144	144	574	574	1.75	1/2	1/2	Chord	4/4	2	1	7/16		1/4	7/4	2708				365			
