mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
122	122	242	242	0.0	0	0	Spanner	2/4	2	1	0												35		
122	122	242	242	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1312								35		
122	122	243	243	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1313								35		
122	122	242	242	0.0	0	0	Spanner	2/4	3	1	0												36		
122	122	242	242	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1314								36		
122	122	243	243	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1315								36		
122	122	242	242	0.0	0	0	Spanner	2/4	4	1	0												37		
122	122	242	242	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1316							264	37		
122	122	485/2	485/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1317							264	37		
122	122	243	243	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1318							264	37		
122	122	487/2	487/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1319								37		
123	123	244	244	0.0	0	0	Dynamic	2/4	1	1	0					p									
123	123	244	244	0.0	0	0	Spanner	2/4	1	1	0														
123	123	244	244	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1320							265			
123	123	245	245	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1321										
123	123	244	244	0.0	0	0	Dynamic	2/4	2	1	0					p									
123	123	244	244	0.0	0	0	Spanner	2/4	2	1	0														
123	123	244	244	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1322							266			
123	123	245	245	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1323										
123	123	244	244	0.0	0	0	Dynamic	2/4	3	1	0					p									
123	123	244	244	0.0	0	0	Spanner	2/4	3	1	0														
123	123	244	244	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1324							267			
123	123	245	245	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1325										
123	123	244	244	0.0	0	0	Dynamic	2/4	4	1	0					p									
123	123	244	244	0.0	0	0	Spanner	2/4	4	1	0														
123	123	244	244	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1326							268			
123	123	489/2	489/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1327							268			
123	123	245	245	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1328										
123	123	491/2	491/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1329							269			
124	124	246	246	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1330										
124	124	246	246	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1331										
124	124	246	246	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1332										
124	124	246	246	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1333							269			
124	124	493/2	493/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1334							269			
124	124	247	247	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1335							269			
124	124	495/2	495/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1336										
125	125	248	248	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1337							270			
125	125	499/2	499/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1338							270			
125	125	248	248	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	1339										
125	125	499/2	499/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1340										
125	125	248	248	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1341										
125	125	499/2	499/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1342							271			
125	125	248	248	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1343							272			
125	125	497/2	497/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1344							272			
125	125	249	249	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1345							272			
125	125	499/2	499/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1346							272			
126	126	250	250	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1347							270			
126	126	251	251	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1348		ornamentTrill								
126	126	250	250	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1349										
126	126	501/2	501/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1350										
126	126	503/2	503/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1351										
126	126	250	250	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1352							271			
126	126	251	251	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	1353										
126	126	250	250	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1354							272			
126	126	501/2	501/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1355							272			
126	126	251	251	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1356							272			
126	126	503/2	503/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1357										
127	127	252	252	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1358							273			
127	127	505/2	505/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1359										
127	127	253	253	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1360							274			
127	127	1013/4	1013/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1361							274			
127	127	2027/8	2027/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1362										
127	127	507/2	507/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1363		articStaccatoAbove								
127	127	1015/4	1015/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1364		articStaccatoAbove								
127	127	505/2	505/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1365										
127	127	252	252	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1366										
127	127	505/2	505/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1367										
127	127	253	253	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1368										
127	127	507/2	507/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1369										
127	127	252	252	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1370										
128	128	254	254	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1371							275			
128	128	509/2	509/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1372							275			
128	128	255	255	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1373							275			
128	128	511/2	511/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1374							275			
128	128	254	254	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1375							276			
128	128	255	255	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1376							276			
128	128	511/2	511/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1377										
128	128	254	254	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1378							277			
128	128	509/2	509/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1379							277			
128	128	255	255	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1380							277			
128	128	511/2	511/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1381										
128	128	254	254	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1382										
129	129	256	256	0.0	0	0	StaffText	2/4	1	1	0							<i>cresc.</i>				275			
129	129	256	256	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1383							275			
129	129	513/2	513/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1384							275			
129	129	257	257	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1385							275			
129	129	515/2	515/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1386							275			
129	129	256	256	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>							
129	129	256	256	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1387										
129	129	513/2	513/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1388							278			
129	129	257	257	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1389							278			
129	129	515/2	515/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1390							278			
129	129	256	256	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>							
129	129	256	256	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1391							279			
129	129	513/2	513/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1392							279			
129	129	257	257	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1393							279			
129	129	515/2	515/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1394										
129	129	256	256	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>							
129	129	256	256	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1395										
129	129	513/2	513/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1396							280			
129	129	257	257	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1397										
130	130	258	258	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1398							275			
130	130	517/2	517/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1399							275			
130	130	259	259	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1400							275			
130	130	519/2	519/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1401							275			
130	130	258	258	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1402							278			
130	130	517/2	517/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1403							278			
130	130	259	259	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1404							278			
130	130	519/2	519/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1405							278			
130	130	258	258	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1406							281			
130	130	517/2	517/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1407							281			
130	130	259	259	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1408							281			
130	130	519/2	519/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1409										
130	130	258	258	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1410										
130	130	517/2	517/2	1.0	1/8	1/8	Chord	2/4	4	1	1/4		1/4	1	1411										
130	130	519/2	519/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1412										
131	131	260	260	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1413							275			
131	131	521/2	521/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1414							275			
131	131	261	261	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1415							275			
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1416							275			
131	131	260	260	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1417							278			
131	131	521/2	521/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1418							278			
131	131	261	261	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1419							278			
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1420										
131	131	260	260	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1421							282			
131	131	521/2	521/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1422							282			
131	131	261	261	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1423							282			
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1424										
131	131	260	260	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1425										
131	131	521/2	521/2	1.0	1/8	1/8	Chord	2/4	4	1	1/4		1/4	1	1426										
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1427										
132	132	262	262	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1428							275			
132	132	525/2	525/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1429							275			
132	132	263	263	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1430							275			
132	132	527/2	527/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1431		articAccentBelow					275			
132	132	1055/4	1055/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1432										
132	132	262	262	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1433							283			
132	132	525/2	525/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1434							283			
132	132	263	263	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1435							283			
132	132	527/2	527/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1436		articAccentBelow								
132	132	262	262	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1437							284			
132	132	525/2	525/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1438							284			
132	132	263	263	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1439							284			
132	132	527/2	527/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1440		articAccentBelow								
132	132	262	262	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1441										
132	132	525/2	525/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1442							285			
132	132	263	263	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1443										
132	132	527/2	527/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1444		articAccentBelow					286			
133	133	264	264	0.0	0	0	Dynamic	2/4	1	1	0					p									
133	133	264	264	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1445							287			
133	133	529/2	529/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1446							287			
133	133	1059/4	1059/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1447										
133	133	265	265	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1448		articStaccatoAbove								
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1449		articStaccatoAbove								
133	133	264	264	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1450										
133	133	529/2	529/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1451							288			
133	133	265	265	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1452		articStaccatoAbove								
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1453		articStaccatoAbove								
133	133	264	264	0.0	0	0	Dynamic	2/4	3	1	0					p									
133	133	264	264	0.0	0	0	Dynamic	2/4	3	1	0					p									
133	133	264	264	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1454										
133	133	529/2	529/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1455							289			
133	133	265	265	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1456		articStaccatoAbove								
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1457		articStaccatoAbove								
133	133	264	264	0.0	0	0	Dynamic	2/4	4	1	0					p									
133	133	264	264	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1458										
133	133	529/2	529/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1459							290			
133	133	265	265	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1460		articStaccatoAbove								
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1461		articStaccatoAbove								
134	134	266	266	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1462										
134	134	266	266	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1463										
134	134	266	266	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	1464										
134	134	266	266	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1465										
134	134	267	267	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	1466										
135	135	268	268	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1467										
135	135	268	268	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1468										
135	135	268	268	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1469										
135	135	268	268	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1470										
135	135	269	269	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	1471										
136	136	270	270	0.0	0	0	Spanner	2/4	1	1	0												38		
136	136	270	270	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1472							291	38		
136	136	541/2	541/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1473							291	38		
136	136	271	271	0.0	1/4	1/4	Spanner	2/4	1	1	0											291			
136	136	271	271	0.0	1/4	1/4	Spanner	2/4	1	1	0											291		42	
136	136	271	271	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1474							291		42	
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1475							291		42	
136	136	541/2	541/2	0.0	1/8	1/8	Spanner	2/4	2	1	0												39		
136	136	541/2	541/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1476							292	39		
136	136	271	271	0.0	1/4	1/4	Spanner	2/4	2	1	0											292	39	43	
136	136	271	271	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1477							292	39	43	
136	136	543/2	543/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											292		43	
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1478							292		43	
136	136	270	270	0.0	0	0	Spanner	2/4	3	1	0												40		
136	136	270	270	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1479							293	40		
136	136	541/2	541/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1480							293	40		
136	136	271	271	0.0	1/4	1/4	Spanner	2/4	3	1	0											293			
136	136	271	271	0.0	1/4	1/4	Spanner	2/4	3	1	0											293		44	
136	136	271	271	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1481							293		44	
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1482							293		44	
136	136	541/2	541/2	0.0	1/8	1/8	Spanner	2/4	4	1	0												41		
136	136	541/2	541/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1483							294	41		
136	136	271	271	0.0	1/4	1/4	Spanner	2/4	4	1	0											294	41	45	
136	136	271	271	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1484							294	41	45	
136	136	543/2	543/2	0.0	3/8	3/8	Spanner	2/4	4	1	0											294		45	
136	136	543/2	543/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1485							294		45	
137	137	272	272	0.0	0	0	Spanner	2/4	1	1	0											291			
137	137	272	272	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1486							291			
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1487							291			
137	137	273	273	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1488							291			
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1489										
137	137	272	272	0.0	0	0	Spanner	2/4	2	1	0											292			
137	137	272	272	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1490							292			
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1491							292			
137	137	273	273	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1492							292			
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1493										
137	137	272	272	0.0	0	0	Spanner	2/4	3	1	0											293			
137	137	272	272	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1494							293			
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1495							293			
137	137	273	273	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1496							293			
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1497										
137	137	272	272	0.0	0	0	Spanner	2/4	4	1	0											294			
137	137	272	272	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1498							294			
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1499										
137	137	273	273	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1500										
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1501										
138	138	274	274	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1502										
138	138	274	274	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1503										
138	138	275	275	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	1504										
138	138	274	274	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1505										
138	138	275	275	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	1506										
139	139	276	276	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1507										
139	139	276	276	0.75	0	0	Chord	2/4	2	1	3/16		1/8	3/2	1508										
139	139	277	277	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	1509										
139	139	276	276	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1510										
139	139	277	277	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	1511										
140	140	278	278	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1512							295			
140	140	557/2	557/2	0.0	1/8	1/8	Spanner	2/4	1	1	0											295	42		
140	140	557/2	557/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1513							295	42		
140	140	279	279	0.0	1/4	1/4	Spanner	2/4	1	1	0											295	42	46	
140	140	279	279	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1514							295	42	46	
140	140	559/2	559/2	0.0	3/8	3/8	Spanner	2/4	1	1	0											295		46	
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1515							295		46	
140	140	278	278	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1516							296			
140	140	557/2	557/2	0.0	1/8	1/8	Spanner	2/4	2	1	0											296	43		
140	140	557/2	557/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1517							296	43		
140	140	279	279	0.0	1/4	1/4	Spanner	2/4	2	1	0											296	43	47	
140	140	279	279	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1518							296	43	47	
140	140	559/2	559/2	0.0	3/8	3/8	Spanner	2/4	2	1	0											296		47	
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1519							296		47	
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1520										
140	140	557/2	557/2	0.0	1/8	1/8	Spanner	2/4	4	1	0												44		
140	140	557/2	557/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1521							297	44		
140	140	279	279	0.0	1/4	1/4	Spanner	2/4	4	1	0											297	44	48	
140	140	279	279	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1522							297	44	48	
140	140	559/2	559/2	0.0	3/8	3/8	Spanner	2/4	4	1	0											297		48	
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1523							297		48	
141	141	280	280	0.0	0	0	Spanner	2/4	1	1	0											295			
141	141	280	280	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1524							295			
141	141	561/2	561/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1525							295			
141	141	281	281	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1526							295			
141	141	563/2	563/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1527										
141	141	280	280	0.0	0	0	Spanner	2/4	2	1	0											296			
141	141	280	280	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1528							296			
141	141	561/2	561/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1529							296			
141	141	281	281	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1530							296			
141	141	563/2	563/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1531										
141	141	280	280	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1532							298			
141	141	561/2	561/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1533							298			
141	141	281	281	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1534							298			
141	141	563/2	563/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1535										
141	141	280	280	0.0	0	0	Spanner	2/4	4	1	0											297			
141	141	280	280	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1536							297			
141	141	561/2	561/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1537										
141	141	281	281	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1538										
141	141	563/2	563/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1539										
142	142	567/2	567/2	0.0	3/8	3/8	StaffText	2/4	1	1	0							<i>cresc.</i>							
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1540							299			
142	142	282	282	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>							
142	142	282	282	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1541							300			
142	142	565/2	565/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1542							300			
142	142	283	283	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1543							300			
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1544							300			
142	142	282	282	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>							
142	142	282	282	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1545							301			
142	142	565/2	565/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1546							301			
142	142	283	283	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1547							301			
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1548							301			
142	142	282	282	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>							
142	142	282	282	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1549							302			
142	142	565/2	565/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1550							302			
142	142	283	283	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1551							302			
142	142	567/2	567/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1552							302			
143	143	284	284	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1553							299			
143	143	569/2	569/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1554							299			
143	143	285	285	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1555							299			
