mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur
128	128	767/2	767/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1091					87
128	128	381	381	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1092					
128	128	381	381	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1093					
128	128	381	381	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1094					
129	129	384	384	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1095					87
129	129	769/2	769/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1096					87
129	129	385	385	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1097					87
129	129	771/2	771/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1098					87
129	129	386	386	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1099					87
129	129	773/2	773/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1100					
129	129	384	384	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1101					
129	129	386	386	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1102		articStaccatoBelow			
129	129	384	384	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	1103					
129	129	386	386	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1104					
129	129	384	384	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	1105					
129	129	386	386	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1106		articStaccatoBelow			
130	130	387	387	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1107					88
130	130	775/2	775/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1108					88
130	130	388	388	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1109					88
130	130	777/2	777/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1110					88
130	130	389	389	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1111					88
130	130	779/2	779/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1112					
130	130	387	387	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1113					
130	130	387	387	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1114					
130	130	387	387	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1115					
131	131	390	390	0.0	0	0	Dynamic	3/4	1	1	0					fp				
131	131	390	390	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1116					89
131	131	781/2	781/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1117					89
131	131	391	391	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1118					89
131	131	783/2	783/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1119					89
131	131	392	392	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1120					89
131	131	785/2	785/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1121					89
131	131	390	390	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1122					
131	131	390	390	0.0	0	0	Dynamic	3/4	3	1	0					fp				
131	131	390	390	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1123					
131	131	390	390	0.0	0	0	Dynamic	3/4	4	1	0					fp				
131	131	390	390	0.0	0	0	Dynamic	3/4	4	1	0					fp				
131	131	390	390	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1124					
132	132	393	393	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1125					89
132	132	787/2	787/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1126					89
132	132	394	394	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1127					89
132	132	789/2	789/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1128					89
132	132	395	395	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1129					89
132	132	791/2	791/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1130					89
132	132	393	393	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1131					
132	132	393	393	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1132					
132	132	393	393	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1133					
133	133	396	396	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1134					89
133	133	793/2	793/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1135					89
133	133	397	397	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1136					89
133	133	795/2	795/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1137					89
133	133	398	398	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1138					89
133	133	797/2	797/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1139					
133	133	396	396	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1140					
133	133	398	398	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1141					
133	133	396	396	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	1142					
133	133	398	398	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1143					
133	133	396	396	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	1144					
133	133	398	398	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1145					
134	134	399	399	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1146					90
134	134	799/2	799/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1147					90
134	134	400	400	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1148					90
134	134	801/2	801/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1149					90
134	134	401	401	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1150					90
134	134	803/2	803/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1151					
134	134	399	399	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1152					
134	134	399	399	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1153					
134	134	399	399	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1154					
135	135	402	402	0.0	0	0	Dynamic	3/4	1	1	0					fp				
135	135	402	402	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1155					91
135	135	805/2	805/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1156					91
135	135	403	403	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1157					91
135	135	807/2	807/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1158					91
135	135	404	404	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1159					91
135	135	809/2	809/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1160					
135	135	402	402	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1161					
135	135	402	402	0.0	0	0	Dynamic	3/4	3	1	0					fp				
135	135	402	402	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1162					
135	135	402	402	0.0	0	0	Dynamic	3/4	4	1	0					fp				
135	135	402	402	0.0	0	0	Dynamic	3/4	4	1	0					fp				
135	135	402	402	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1163					
136	136	405	405	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1164					92
136	136	811/2	811/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1165					92
136	136	406	406	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1166					92
136	136	813/2	813/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1167					92
136	136	407	407	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1168					92
136	136	815/2	815/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1169					92
136	136	405	405	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1170					
136	136	405	405	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1171					
136	136	405	405	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1172					
137	137	408	408	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1173					92
137	137	817/2	817/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1174					92
137	137	409	409	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1175					92
137	137	819/2	819/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1176					92
137	137	410	410	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1177					92
137	137	821/2	821/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1178					
137	137	408	408	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1179					
137	137	410	410	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1180					
137	137	408	408	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	1181					
137	137	410	410	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1182					
137	137	408	408	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	1183					
137	137	410	410	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1184					
138	138	411	411	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1185					93
138	138	823/2	823/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1186					93
138	138	412	412	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1187					93
138	138	825/2	825/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1188					93
138	138	413	413	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1189					93
138	138	827/2	827/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1190					
138	138	411	411	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1191					
138	138	411	411	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1192					
138	138	411	411	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1193					
139	139	414	414	0.0	0	0	Dynamic	3/4	1	1	0					fp				
139	139	414	414	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1194					94
139	139	829/2	829/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1195					94
139	139	415	415	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1196					94
139	139	831/2	831/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1197					94
139	139	416	416	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1198					94
139	139	833/2	833/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1199					94
139	139	414	414	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1200					
139	139	414	414	0.0	0	0	Dynamic	3/4	3	1	0					fp				
139	139	414	414	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1201					
139	139	414	414	0.0	0	0	Dynamic	3/4	4	1	0					fp				
139	139	414	414	0.0	0	0	Dynamic	3/4	4	1	0					fp				
139	139	414	414	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1202					
140	140	417	417	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1203					94
140	140	835/2	835/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1204					94
140	140	418	418	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1205					94
140	140	837/2	837/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1206					94
140	140	419	419	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1207					94
140	140	839/2	839/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1208					94
140	140	417	417	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1209					
140	140	417	417	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1210					
140	140	417	417	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1211					
141	141	420	420	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1212					94
141	141	841/2	841/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1213					94
141	141	421	421	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1214					94
141	141	843/2	843/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1215					94
141	141	422	422	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1216					94
141	141	845/2	845/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1217					
141	141	420	420	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1218					
141	141	422	422	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1219					
141	141	420	420	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	1220					
141	141	422	422	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	1221					
141	141	420	420	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	1222					
141	141	422	422	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	1223					
142	142	423	423	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1224					95
142	142	847/2	847/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1225					95
142	142	424	424	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1226					95
142	142	849/2	849/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1227					95
142	142	425	425	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1228					95
142	142	851/2	851/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1229					
142	142	423	423	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1230					
142	142	423	423	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1231					
142	142	423	423	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1232					
143	143	426	426	0.0	0	0	Dynamic	3/4	1	1	0					fp				
143	143	426	426	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1233					96
143	143	853/2	853/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1234					96
143	143	427	427	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1235					96
143	143	855/2	855/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1236					96
143	143	428	428	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1237					96
143	143	857/2	857/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1238					96
143	143	426	426	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1239					
143	143	426	426	0.0	0	0	Dynamic	3/4	3	1	0					fp				
143	143	426	426	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	1240					
143	143	426	426	0.0	0	0	Dynamic	3/4	4	1	0					fp				
143	143	426	426	0.0	0	0	Dynamic	3/4	4	1	0					fp				
143	143	426	426	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	1241					
144	144	429	429	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1242					96
144	144	859/2	859/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1243					96
144	144	430	430	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1244					96
144	144	861/2	861/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1245					96
144	144	431	431	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1246					96
144	144	863/2	863/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1247					96
144	144	429	429	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1248					
144	144	429	429	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	1249					
144	144	429	429	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	1250					
145	145	432	432	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1251					96
145	145	865/2	865/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1252					96
145	145	433	433	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1253					96
145	145	867/2	867/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1254					96
145	145	434	434	0.0	1/2	1/2	SystemText	3/4	1	1	0								"<font size=""12""/>V7"	96
145	145	434	434	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1255					96
145	145	869/2	869/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1256					
