mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
22	22	87	87	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	767		articStaccatoBelow							
23	23	88	88	0.0	0	0	Dynamic	4/4	1	1	0					pp								
23	23	88	88	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	768									
23	23	715/8	715/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	769									
23	23	179/2	179/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	770									
23	23	719/8	719/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	771									
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	772									
23	23	731/8	731/8	0.0	27/32	27/32	StaffText	4/4	1	1	0							<i>cresc.</i>						
23	23	731/8	731/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	773									
23	23	183/2	183/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	774									
23	23	735/8	735/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	775									
23	23	88	88	0.0	0	0	Dynamic	4/4	2	1	0					pp								
23	23	707/8	707/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32		1/32	1	776									
23	23	177/2	177/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	777									
23	23	711/8	711/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32		1/32	1	778									
23	23	89	89	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	779									
23	23	723/8	723/8	0.125	19/32	19/32	Chord	4/4	2	1	1/32		1/32	1	780									
23	23	181/2	181/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	781									
23	23	727/8	727/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32		1/32	1	782									
23	23	91	91	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	783									
23	23	731/8	731/8	0.0	27/32	27/32	StaffText	4/4	2	1	0							<i>cresc.</i>						
23	23	731/8	731/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32		1/32	1	784									
23	23	183/2	183/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	785									
23	23	735/8	735/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32		1/32	1	786									
23	23	88	88	0.0	0	0	Dynamic	4/4	3	1	0					pp								
23	23	88	88	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	787									
23	23	89	89	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	788		articStaccatoAbove							
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	789		articStaccatoAbove							
23	23	90	90	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	790									
23	23	723/8	723/8	0.125	19/32	19/32	Chord	4/4	3	1	1/32		1/32	1	791									
23	23	181/2	181/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	792									
23	23	727/8	727/8	0.125	23/32	23/32	Chord	4/4	3	1	1/32		1/32	1	793									
23	23	91	91	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	794									
23	23	731/8	731/8	0.0	27/32	27/32	StaffText	4/4	3	1	0							<i>cresc.</i>						
23	23	731/8	731/8	0.125	27/32	27/32	Chord	4/4	3	1	1/32		1/32	1	795									
23	23	183/2	183/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	796									
23	23	735/8	735/8	0.125	31/32	31/32	Chord	4/4	3	1	1/32		1/32	1	797									
23	23	88	88	0.0	0	0	Dynamic	4/4	4	1	0					pp								
23	23	88	88	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	798		articStaccatoBelow							
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	799		articStaccatoBelow							
23	23	89	89	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	800		articStaccatoBelow							
23	23	90	90	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	801		articStaccatoAbove							
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	802		articStaccatoAbove							
23	23	91	91	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	803									
23	23	731/8	731/8	0.0	27/32	27/32	StaffText	4/4	4	1	0							<i>cresc.</i>						
23	23	731/8	731/8	0.125	27/32	27/32	Chord	4/4	4	1	1/32		1/32	1	804									
23	23	183/2	183/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	805									
23	23	735/8	735/8	0.125	31/32	31/32	Chord	4/4	4	1	1/32		1/32	1	806									
24	24	92	92	0.0	0	0	StaffText	4/4	1	1	0							<i>poco</i>						
24	24	92	92	0.0	0	0	Dynamic	4/4	1	1	0					mf								
24	24	92	92	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	807		articStaccatoAbove							
24	24	369/4	369/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	808		articStaccatoAbove							
24	24	185/2	185/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	809		articStaccatoAbove							
24	24	371/4	371/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	810		articStaccatoAbove							
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	811									
24	24	94	94	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	812		articStaccatoAbove							
24	24	377/4	377/4	0.0	9/16	9/16	StaffText	4/4	1	1	0							<i>cresc.</i>						
24	24	377/4	377/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	813		articStaccatoAbove							
24	24	189/2	189/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	814		articStaccatoAbove							
24	24	379/4	379/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	815		articStaccatoAbove							
24	24	95	95	0.0	3/4	3/4	StaffText	4/4	1	1	0							<i>ten.</i>						
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	816									
24	24	92	92	0.0	0	0	StaffText	4/4	2	1	0							<i>poco</i>						
24	24	92	92	0.0	0	0	Dynamic	4/4	2	1	0					mf								
24	24	92	92	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	817		articStaccatoBelow							
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	818		articStaccatoBelow							
24	24	93	93	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	819									
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	820									
24	24	94	94	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	821		articStaccatoBelow							
24	24	189/2	189/2	0.0	5/8	5/8	StaffText	4/4	2	1	0							<i>cresc.</i>						
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	822		articStaccatoBelow							
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	823									
24	24	92	92	0.0	0	0	StaffText	4/4	3	1	0							<i>poco</i>						
24	24	92	92	0.0	0	0	Dynamic	4/4	3	1	0					mf								
24	24	92	92	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	824		articStaccatoBelow							
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	825		articStaccatoBelow							
24	24	93	93	0.75	1/4	1/4	Chord	4/4	3	1	3/16		1/8	3/2	826									
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	827									
24	24	94	94	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	828		articStaccatoBelow							
24	24	189/2	189/2	0.0	5/8	5/8	StaffText	4/4	3	1	0							<i>cresc.</i>						
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	829		articStaccatoBelow							
24	24	95	95	0.75	3/4	3/4	Chord	4/4	3	1	3/16		1/8	3/2	830									
24	24	383/4	383/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	831									
24	24	92	92	0.0	0	0	StaffText	4/4	4	1	0							<i>poco</i>						
24	24	92	92	0.0	0	0	Dynamic	4/4	4	1	0					mf								
24	24	92	92	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	832		articStaccatoAbove							
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	833									
24	24	93	93	0.25	1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	834									
24	24	373/4	373/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	835		articStaccatoBelow							
24	24	187/2	187/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	836		articStaccatoBelow							
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	837		articStaccatoBelow							
24	24	94	94	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	838		articStaccatoBelow							
24	24	189/2	189/2	0.0	5/8	5/8	StaffText	4/4	4	1	0							<i>cresc.</i>						
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	839									
24	24	95	95	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	840									
24	24	381/4	381/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	841		articStaccatoBelow							
24	24	191/2	191/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	842		articStaccatoBelow							
24	24	383/4	383/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	843		articStaccatoBelow							
25	25	96	96	0.0	0	0	StaffText	4/4	1	1	0							<i>poco</i>						
25	25	96	96	0.0	0	0	Dynamic	4/4	1	1	0					f								
25	25	96	96	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	844									
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	845									
25	25	97	97	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	846									
25	25	389/4	389/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	847		articStaccatoAbove							
25	25	195/2	195/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	848		articStaccatoAbove							
25	25	391/4	391/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	849		articStaccatoAbove							
25	25	98	98	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	850		articStaccatoAbove							
25	25	393/4	393/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	851		articStaccatoAbove							
25	25	197/2	197/2	0.0	5/8	5/8	Dynamic	4/4	1	1	0					sf								
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	852		articStaccatoAbove							
25	25	99	99	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	853		articStaccatoAbove							
25	25	397/4	397/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	854		articStaccatoAbove							
25	25	199/2	199/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	855		articStaccatoAbove							
25	25	399/4	399/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	856		articStaccatoAbove							
25	25	96	96	0.0	0	0	StaffText	4/4	2	1	0							<i>poco</i>						
25	25	96	96	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	857		articStaccatoBelow							
25	25	385/4	385/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	858		articStaccatoBelow							
25	25	193/2	193/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	859		articStaccatoBelow							
25	25	387/4	387/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	860		articStaccatoBelow							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	861									
25	25	98	98	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	862		articStaccatoAbove							
25	25	393/4	393/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	863		articStaccatoAbove							
25	25	197/2	197/2	0.0	5/8	5/8	Dynamic	4/4	2	1	0					sf								
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	864		articStaccatoAbove							
25	25	99	99	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	865		articStaccatoAbove							
25	25	397/4	397/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	866		articStaccatoAbove							
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	867		articAccentAbove							
25	25	96	96	0.0	0	0	StaffText	4/4	3	1	0							<i>poco</i>						
25	25	96	96	0.0	0	0	Dynamic	4/4	3	1	0					f								
25	25	96	96	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	868		articStaccatoBelow							
25	25	385/4	385/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	869		articStaccatoBelow							
25	25	193/2	193/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	870		articStaccatoBelow							
25	25	387/4	387/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	871		articStaccatoBelow							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	872									
25	25	98	98	0.25	1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	873		articStaccatoBelow							
25	25	393/4	393/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	874		articStaccatoBelow							
25	25	197/2	197/2	0.0	5/8	5/8	Dynamic	4/4	3	1	0					sf								
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	875		articStaccatoBelow							
25	25	99	99	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	876		articStaccatoBelow							
25	25	397/4	397/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	877		articStaccatoBelow							
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	878		articAccentBelow							
25	25	96	96	0.0	0	0	StaffText	4/4	4	1	0							<i>poco</i>						
25	25	96	96	0.0	0	0	Dynamic	4/4	4	1	0					f								
25	25	96	96	0.0	0	0	Dynamic	4/4	4	1	0					f								
25	25	96	96	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	879		articStaccatoBelow							
25	25	385/4	385/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	880		articStaccatoBelow							
25	25	193/2	193/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	881		articStaccatoBelow							
25	25	387/4	387/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	882		articStaccatoBelow							
25	25	97	97	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	883									
25	25	98	98	0.25	1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	884		articStaccatoBelow							
25	25	393/4	393/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	885		articStaccatoBelow							
25	25	197/2	197/2	0.0	5/8	5/8	Dynamic	4/4	4	1	0					sf								
25	25	197/2	197/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	886		articStaccatoBelow							
25	25	395/4	395/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	887		articStaccatoBelow							
25	25	99	99	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	888		articStaccatoBelow							
25	25	397/4	397/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	889		articStaccatoBelow							
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	890		articAccentBelow							
26	26	100	100	0.0	0	0	Dynamic	4/4	1	1	0					p								
26	26	100	100	0.0	0	0	StaffText	4/4	1	1	0							<i>Cantabile.</i>						
26	26	100	100	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	891							58		
26	26	401/4	401/4	0.0	1/16	1/16	StaffText	4/4	1	1	0							<i>dolce</i>						
26	26	401/4	401/4	0.5	1/16	1/16	Chord	4/4	1	1	1/8		1/8	1	892									
26	26	403/4	403/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	893									
26	26	101	101	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	894							59		
26	26	405/4	405/4	0.5	5/16	5/16	Chord	4/4	1	1	1/8		1/8	1	895									
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	896									
26	26	102	102	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	897							60		
26	26	409/4	409/4	0.5	9/16	9/16	Chord	4/4	1	1	1/8		1/8	1	898									
26	26	411/4	411/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	899									
26	26	103	103	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	900							61		
26	26	415/4	415/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	901							61		
26	26	831/8	831/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	902									
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	903									
26	26	201/2	201/2	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	904									
26	26	201/2	201/2	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	905									
26	26	201/2	201/2	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	906									
26	26	201/2	201/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	907		articStaccatoAbove							
26	26	403/4	403/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	908		articStaccatoAbove							
26	26	203/2	203/2	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	909									
26	26	203/2	203/2	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	910									
26	26	203/2	203/2	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	911									
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	912		articStaccatoAbove							
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	913		articStaccatoAbove							
26	26	205/2	205/2	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	914									
26	26	205/2	205/2	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	915									
26	26	205/2	205/2	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	916									
26	26	205/2	205/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	917		articStaccatoAbove							
26	26	411/4	411/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	918		articStaccatoAbove							
26	26	207/2	207/2	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	919									
26	26	207/2	207/2	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	920									
26	26	207/2	207/2	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	921									
26	26	207/2	207/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	922		articStaccatoAbove							
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	923		articStaccatoAbove							
26	26	100	100	0.0	0	0	Dynamic	4/4	3	1	0					p								
26	26	100	100	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	924							62		
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	925									
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	926									
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	927									
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	928									
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	2	1/4		1/4	1	929									
26	26	100	100	0.0	0	0	Dynamic	4/4	4	1	0					p								
26	26	100	100	0.0	0	0	Dynamic	4/4	4	1	0					p								
26	26	100	100	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	930							63		
26	26	201/2	201/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	931							63		
26	26	403/4	403/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	932									
26	26	101	101	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	933							64		
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	934							64		
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	935									
26	26	102	102	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	936							65		
26	26	205/2	205/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	937							65		
26	26	411/4	411/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	938									
26	26	103	103	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	939							66		
26	26	207/2	207/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	940							66		
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	941									
27	27	104	104	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	942							67		
27	27	417/4	417/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	943							67		
27	27	209/2	209/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	944									
27	27	419/4	419/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	945		articStaccatoAbove							
27	27	105	105	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	946		articStaccatoAbove							
27	27	421/4	421/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	947		articStaccatoAbove							
27	27	211/2	211/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	948		articStaccatoAbove							
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	949		articStaccatoAbove							
27	27	106	106	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	950									
27	27	425/4	425/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	951									
27	27	213/2	213/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	952		articStaccatoAbove							
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	953		articStaccatoAbove							
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	954		ornamentTrill							
27	27	209/2	209/2	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	955									
27	27	209/2	209/2	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	956									
27	27	209/2	209/2	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	957									
27	27	209/2	209/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	958		articStaccatoBelow							
27	27	419/4	419/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	959		articStaccatoBelow							
27	27	211/2	211/2	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	960									
27	27	211/2	211/2	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	961									
27	27	211/2	211/2	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	962									
27	27	211/2	211/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	963		articStaccatoBelow							
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	964		articStaccatoBelow							
27	27	213/2	213/2	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	965									
27	27	213/2	213/2	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	966									
27	27	213/2	213/2	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	967									
27	27	213/2	213/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	968		articStaccatoBelow							
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	969		articStaccatoBelow							
27	27	215/2	215/2	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	970									
27	27	215/2	215/2	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	971									
27	27	215/2	215/2	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	972									
27	27	215/2	215/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	973		articStaccatoBelow							
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	974		articStaccatoBelow							
27	27	104	104	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	975							68		
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	976									
27	27	105	105	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	977									
27	27	106	106	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	978									
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	979							69		
27	27	107	107	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	980									
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	981		articStaccatoAbove							
27	27	104	104	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	982							70		
27	27	209/2	209/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	983							70		
27	27	419/4	419/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	984									
27	27	105	105	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	985							71		
27	27	211/2	211/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	986							71		
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	987									
27	27	106	106	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	988							72		
27	27	213/2	213/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	989							72		
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	990									
27	27	107	107	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	991							73		
27	27	215/2	215/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	992							73		
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	993									
28	28	108	108	0.0	0	0	StaffText	4/4	1	1	0							<i>poco</i>						
28	28	108	108	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	994									
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	995									
28	28	109	109	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	996									
28	28	437/4	437/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	997		articStaccatoAbove							
28	28	219/2	219/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	998		articStaccatoAbove							
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	999		articStaccatoAbove							
