mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	TextLine	TextLine_Sul C	crescendo_hairpin	decrescendo_hairpin	Trill:trill
149	149	1191/4	1191/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2606		articStaccatoAbove										
150	150	298	298	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2607												
150	150	1193/4	1193/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2608												
150	150	597/2	597/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2609												
150	150	299	299	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2610												
150	150	1197/4	1197/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2611												
150	150	599/2	599/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2612												
150	150	298	298	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2613												
150	150	1193/4	1193/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2614												
150	150	597/2	597/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2615												
150	150	299	299	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2616												
150	150	1197/4	1197/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2617												
150	150	599/2	599/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2618												
150	150	298	298	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	2619												
150	150	1195/4	1195/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2620		articStaccatoAbove										
150	150	299	299	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	2621												
150	150	1199/4	1199/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2622		articStaccatoAbove										
150	150	298	298	0.75	0	0	Chord	2/4	4	1	3/16		1/8	3/2	2623												
150	150	1195/4	1195/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2624		articStaccatoAbove										
150	150	299	299	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2625							494					
150	150	1197/4	1197/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2626												
150	150	599/2	599/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2627		articStaccatoAbove										
150	150	1199/4	1199/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2628		articStaccatoAbove										
151	151	300	300	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2629												
151	151	1201/4	1201/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2630												
151	151	601/2	601/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2631												
151	151	301	301	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2632												
151	151	1205/4	1205/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2633												
151	151	603/2	603/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2634												
151	151	300	300	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2635												
151	151	1201/4	1201/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2636												
151	151	601/2	601/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2637												
151	151	301	301	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2638												
151	151	1205/4	1205/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2639												
151	151	603/2	603/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2640												
151	151	300	300	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	2641												
151	151	1203/4	1203/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2642												
151	151	301	301	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	2643												
151	151	1207/4	1207/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2644												
151	151	300	300	0.75	0	0	Chord	2/4	4	1	3/16		1/8	3/2	2645												
151	151	1203/4	1203/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2646												
151	151	301	301	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	2647												
151	151	1207/4	1207/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2648												
152	152	302	302	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2649												
152	152	1209/4	1209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2650												
152	152	605/2	605/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2651												
152	152	303	303	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2652												
152	152	1213/4	1213/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2653												
152	152	607/2	607/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2654												
152	152	302	302	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2655												
152	152	1209/4	1209/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2656												
152	152	605/2	605/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2657												
152	152	303	303	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2658												
152	152	1213/4	1213/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2659												
152	152	607/2	607/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2660												
152	152	302	302	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	2661												
152	152	1211/4	1211/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2662												
152	152	303	303	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	2663												
152	152	1215/4	1215/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2664												
152	152	302	302	0.75	0	0	Chord	2/4	4	1	3/16		1/8	3/2	2665												
152	152	1211/4	1211/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2666												
152	152	303	303	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	2667												
152	152	1215/4	1215/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2668												
153	153	304	304	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2669												
153	153	1217/4	1217/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2670												
153	153	609/2	609/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2671												
153	153	305	305	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2672												
153	153	1221/4	1221/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2673												
153	153	611/2	611/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2674												
153	153	304	304	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2675												
153	153	1217/4	1217/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2676												
153	153	609/2	609/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2677												
153	153	305	305	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2678												
153	153	1221/4	1221/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2679												
153	153	611/2	611/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2680												
153	153	304	304	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	2681												
153	153	1219/4	1219/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2682												
153	153	305	305	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	2683												
153	153	1223/4	1223/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2684												
153	153	304	304	0.75	0	0	Chord	2/4	4	1	3/16		1/8	3/2	2685												
153	153	1219/4	1219/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2686												
153	153	305	305	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	2687												
153	153	1223/4	1223/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2688												
154	154	306	306	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2689												
154	154	1225/4	1225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2690												
154	154	613/2	613/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2691												
154	154	307	307	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2692												
154	154	1229/4	1229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2693												
154	154	615/2	615/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2694												
154	154	306	306	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2695												
154	154	1225/4	1225/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2696												
154	154	613/2	613/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2697												
154	154	307	307	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2698												
154	154	1229/4	1229/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2699												
154	154	615/2	615/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2700												
154	154	306	306	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	2701												
154	154	1227/4	1227/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2702												
154	154	307	307	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	2703												
154	154	1231/4	1231/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2704												
154	154	306	306	0.75	0	0	Chord	2/4	4	1	3/16		1/8	3/2	2705												
154	154	1227/4	1227/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2706												
154	154	307	307	0.75	1/4	1/4	Chord	2/4	4	1	3/16		1/8	3/2	2707												
154	154	1231/4	1231/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2708												
155	155	308	308	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2709												
155	155	1233/4	1233/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	2710												
155	155	1235/4	1235/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2711												
155	155	309	309	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2712												
155	155	1237/4	1237/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	2713												
155	155	1239/4	1239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2714												
155	155	308	308	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2715												
155	155	1233/4	1233/4	0.5	1/16	1/16	Chord	2/4	2	1	1/8		1/8	1	2716												
155	155	1235/4	1235/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2717												
155	155	309	309	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2718												
155	155	1237/4	1237/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	2719												
155	155	1239/4	1239/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2720												
155	155	308	308	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2721		articStaccatoAbove										
155	155	1233/4	1233/4	0.0	1/16	1/16	Dynamic	2/4	3	1	0					sf											
155	155	1233/4	1233/4	0.75	1/16	1/16	Chord	2/4	3	1	3/16		1/8	3/2	2722												
155	155	309	309	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2723												
155	155	1237/4	1237/4	0.75	5/16	5/16	Chord	2/4	3	1	3/16		1/8	3/2	2724												
155	155	308	308	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	2725		articStaccatoBelow										
155	155	1233/4	1233/4	0.0	1/16	1/16	Dynamic	2/4	4	1	0					sf											
155	155	1233/4	1233/4	0.75	1/16	1/16	Chord	2/4	4	1	3/16		1/8	3/2	2726												
155	155	309	309	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2727												
155	155	1237/4	1237/4	0.75	5/16	5/16	Chord	2/4	4	1	3/16		1/8	3/2	2728												
156	156	310	310	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2729												
156	156	1241/4	1241/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	2730												
156	156	1243/4	1243/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2731												
156	156	311	311	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2732												
156	156	1245/4	1245/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	2733												
156	156	1247/4	1247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2734												
156	156	310	310	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2735												
156	156	1241/4	1241/4	0.5	1/16	1/16	Chord	2/4	2	1	1/8		1/8	1	2736												
156	156	1243/4	1243/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2737												
156	156	311	311	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2738												
156	156	1245/4	1245/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	2739												
156	156	1247/4	1247/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2740												
156	156	310	310	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2741												
156	156	1241/4	1241/4	0.75	1/16	1/16	Chord	2/4	3	1	3/16		1/8	3/2	2742												
156	156	311	311	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2743												
156	156	1245/4	1245/4	0.75	5/16	5/16	Chord	2/4	3	1	3/16		1/8	3/2	2744												
156	156	310	310	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	2745												
156	156	1241/4	1241/4	0.75	1/16	1/16	Chord	2/4	4	1	3/16		1/8	3/2	2746												
156	156	311	311	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2747												
156	156	1245/4	1245/4	0.75	5/16	5/16	Chord	2/4	4	1	3/16		1/8	3/2	2748												
157	157	312	312	0.0	0	0	Dynamic	2/4	1	1	0					ff											
157	157	312	312	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2749												
157	157	1249/4	1249/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	2750												
157	157	1251/4	1251/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2751												
157	157	313	313	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2752												
157	157	1253/4	1253/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2753							495					
157	157	627/2	627/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2754												
157	157	1255/4	1255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2755							496					
157	157	312	312	0.0	0	0	Dynamic	2/4	2	1	0					ff											
157	157	312	312	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2756												
157	157	1249/4	1249/4	0.5	1/16	1/16	Chord	2/4	2	1	1/8		1/8	1	2757												
157	157	1251/4	1251/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2758												
157	157	313	313	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2759												
157	157	1253/4	1253/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2760												
157	157	627/2	627/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2761												
157	157	1255/4	1255/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2762							497					
157	157	312	312	0.0	0	0	Dynamic	2/4	3	1	0					ff											
157	157	312	312	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2763												
157	157	1249/4	1249/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2764												
157	157	625/2	625/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2765												
157	157	1251/4	1251/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2766												
157	157	313	313	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2767												
157	157	1253/4	1253/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2768												
157	157	627/2	627/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2769												
157	157	1255/4	1255/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2770							498					
157	157	312	312	0.0	0	0	Dynamic	2/4	4	1	0					ff											
157	157	312	312	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	2771												
157	157	1249/4	1249/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2772												
157	157	625/2	625/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2773												
157	157	1251/4	1251/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2774												
157	157	313	313	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2775												
157	157	1253/4	1253/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2776												
157	157	627/2	627/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2777												
157	157	1255/4	1255/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2778							499					
158	158	314	314	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2779												
158	158	1257/4	1257/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2780							500					
158	158	629/2	629/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2781												
158	158	1259/4	1259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2782							501					
158	158	315	315	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2783												
158	158	1261/4	1261/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2784							502					
158	158	631/2	631/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2785												
158	158	1263/4	1263/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2786							503					
158	158	314	314	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2787												
158	158	1257/4	1257/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2788							504					
158	158	629/2	629/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2789												
158	158	1259/4	1259/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2790							505					
158	158	315	315	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2791												
158	158	1261/4	1261/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2792							506					
158	158	631/2	631/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2793												
158	158	1263/4	1263/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2794							507					
158	158	314	314	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2795												
158	158	1257/4	1257/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2796							508					
158	158	629/2	629/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2797												
158	158	1259/4	1259/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2798							509					
158	158	315	315	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2799												
158	158	1261/4	1261/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2800							510					
158	158	631/2	631/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2801												
158	158	1263/4	1263/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2802							511					
158	158	314	314	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	2803												
158	158	1257/4	1257/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2804							512					
158	158	629/2	629/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2805												
158	158	1259/4	1259/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2806							513					
158	158	315	315	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2807												
158	158	1261/4	1261/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2808							514					
158	158	631/2	631/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2809												
158	158	1263/4	1263/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2810							515					
159	159	316	316	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2811												
159	159	1265/4	1265/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2812							516					
159	159	633/2	633/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2813												
159	159	1267/4	1267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2814							517					
159	159	317	317	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2815												
159	159	1269/4	1269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2816							518					
159	159	635/2	635/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2817												
159	159	1271/4	1271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2818							519					
159	159	316	316	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2819												
159	159	1265/4	1265/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2820							520					
159	159	633/2	633/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2821												
159	159	1267/4	1267/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2822							521					
159	159	317	317	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2823												
159	159	1269/4	1269/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2824							522					
159	159	635/2	635/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2825												
159	159	1271/4	1271/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2826							523					
159	159	316	316	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2827												
159	159	1265/4	1265/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2828							524					
159	159	633/2	633/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2829												
159	159	1267/4	1267/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2830							525					
159	159	317	317	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2831												
159	159	1269/4	1269/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2832							526					
159	159	635/2	635/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2833												
159	159	1271/4	1271/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2834							527					
159	159	316	316	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	2835												
159	159	1265/4	1265/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2836							528					
159	159	633/2	633/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2837												
159	159	1267/4	1267/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2838							529					
159	159	317	317	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2839												
159	159	1269/4	1269/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2840							530					
159	159	635/2	635/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2841												
159	159	1271/4	1271/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2842							531					
160	160	318	318	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2843												
160	160	1273/4	1273/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2844							532					
160	160	637/2	637/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2845												
160	160	1275/4	1275/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2846							533					
160	160	319	319	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2847												
160	160	1277/4	1277/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2848							534					
160	160	639/2	639/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2849												
160	160	1279/4	1279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2850							535					
160	160	318	318	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2851												
160	160	1273/4	1273/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2852							536					
160	160	637/2	637/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2853												
160	160	1275/4	1275/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	2854							537					
160	160	319	319	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	2855												
160	160	1277/4	1277/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2856							538					
160	160	639/2	639/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	2857												
160	160	1279/4	1279/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2858							539					
160	160	318	318	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	2859												
160	160	1273/4	1273/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	2860							540					
160	160	637/2	637/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	2861												
160	160	1275/4	1275/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	2862							541					
160	160	319	319	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	2863												
160	160	1277/4	1277/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	2864							542					
160	160	639/2	639/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	2865												
160	160	1279/4	1279/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	2866							543					
160	160	318	318	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	2867												
160	160	1273/4	1273/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	2868							544					
160	160	637/2	637/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	2869												
160	160	1275/4	1275/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	2870							545					
160	160	319	319	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	2871												
160	160	1277/4	1277/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	2872												
160	160	639/2	639/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	2873												
160	160	1279/4	1279/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	2874												
161	161	320	320	0.0	0	0	StaffText	2/4	1	1	0							<i>dim.</i>									
161	161	320	320	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2875												
161	161	1281/4	1281/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2876							546					
161	161	641/2	641/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2877							546					
