mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
19	19	93/2	111/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	255							47		
19	19	95/2	113/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	256									
19	19	45	54	0.0		0	0	Dynamic	6/8	4	1	0					p								
19	19	45	54	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	257							48		
19	19	46	55	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	258							48		
19	19	93/2	111/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	259							48		
19	19	95/2	113/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	260									
20	20	48	57	0.0		0	0	StaffText	6/8	1	1	0							<i>cresc.</i>						
20	20	48	57	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	261							49		
20	20	49	58	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	262							49		
20	20	99/2	117/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	263							49		
20	20	50	59	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	264							49		
20	20	101/2	119/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	265									
20	20	48	57	0.0		0	0	StaffText	6/8	2	1	0							<i>cresc.</i>						
20	20	48	57	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	266							50		
20	20	49	58	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	267							50		
20	20	99/2	117/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	268							50		
20	20	50	59	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	269							50		
20	20	101/2	119/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	270									
20	20	48	57	0.0		0	0	StaffText	6/8	3	1	0							<i>cresc.</i>						
20	20	48	57	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	271							51		
20	20	97/2	115/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	272							51		
20	20	49	58	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	273							51		
20	20	99/2	117/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	274							51		
20	20	50	59	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	275							51		
20	20	101/2	119/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	276									
20	20	48	57	0.0		0	0	StaffText	6/8	4	1	0							<i>cresc.</i>						
20	20	48	57	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	277									
20	20	101/2	119/2	0.0		5/8	5/8	StaffText	6/8	4	1	0							"<font size=""11""/>pizz."						
20	20	101/2	119/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	278									
21	21	51	60	0.0		0	0	Dynamic	6/8	1	1	0					f								
21	21	51	60	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	279							52		
21	21	103/2	121/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	280									
21	21	52	61	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	281									
21	21	105/2	123/2	0.0		3/8	3/8	Spanner	6/8	1	1	0												0	
21	21	105/2	123/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	282							53	0	
21	21	107/2	125/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	283								0	
21	21	51	60	0.0		0	0	Dynamic	6/8	2	1	0					f								
21	21	51	60	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	284							54		
21	21	103/2	121/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	285									
21	21	52	61	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	286		articStaccatoBelow							
21	21	105/2	123/2	0.0		3/8	3/8	Spanner	6/8	2	1	0												1	
21	21	105/2	123/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	287							55	1	
21	21	107/2	125/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	288								1	
21	21	51	60	0.0		0	0	Dynamic	6/8	3	1	0					f								
21	21	51	60	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	289							56		
21	21	103/2	121/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	290									
21	21	52	61	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	291		articStaccatoBelow							
21	21	105/2	123/2	0.0		3/8	3/8	Spanner	6/8	3	1	0												2	
21	21	105/2	123/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	292							57	2	
21	21	53	62	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	293							57	2	
21	21	107/2	125/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	294								2	
21	21	51	60	0.0		0	0	Dynamic	6/8	4	1	0					f								
21	21	51	60	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	295									
21	21	52	61	0.0		1/4	1/4	Spanner	6/8	4	1	0												3	
21	21	52	61	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	296								3	
21	21	105/2	123/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	297								3	
21	21	107/2	125/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	298								3	
22	22		63	0.0	1	0	0	Dynamic	6/8	1	1	0					p								
22	22		63	0.0	1	0	0	Spanner	6/8	1	1	0													
22	22		63	1.0	1	0	0	Chord	6/8	1	1	1/4		1/4	1	299									
22	22		63	0.0	1	0	0	Dynamic	6/8	2	1	0					p								
22	22		63	0.0	1	0	0	Spanner	6/8	2	1	0													
22	22		63	1.0	1	0	0	Chord	6/8	2	1	1/4		1/4	1	300									
22	22		63	0.0	1	0	0	Dynamic	6/8	3	1	0					p								
22	22		63	0.0	1	0	0	Spanner	6/8	3	1	0													
22	22		63	1.0	1	0	0	Chord	6/8	3	1	1/4		1/4	1	301									
22	22		63	0.0	1	0	0	Dynamic	6/8	4	1	0					p								
22	22		63	0.0	1	0	0	Spanner	6/8	4	1	0													
22	22		63	0.5	1	0	0	Chord	6/8	4	1	1/8		1/8	1	302									
22	22		127/2	0.5	1	1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	303									
22	22		64	0.0	1	1/4	1/4	StaffText	6/8	4	1	0							<i>cresc.</i>						
22	22		64	0.5	1	1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	304									
22	22		129/2	0.5	1	3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	305									
22	22		65	0.5	1	1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	306									
22	22		131/2	0.5	1	5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	307									
23	23		66	0.0	1	0	0	Dynamic	6/8	1	1	0					p								
23	23		66	1.0	1	0	0	Chord	6/8	1	1	1/4		1/4	1	308							58		
23	23		67	0.5	1	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	309							58		
23	23		135/2	0.5	1	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	310							58		
23	23		68	0.5	1	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	311									
23	23		137/2	0.5	1	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	312		articStaccatoBelow							
23	23		66	1.0	1	0	0	Chord	6/8	2	1	1/4		1/4	1	313									
23	23		67	0.5	1	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	314									
23	23		135/2	0.5	1	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	315									
23	23		68	0.5	1	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	316									
23	23		137/2	0.5	1	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	317		articStaccatoBelow							
23	23		66	0.0	1	0	0	Dynamic	6/8	3	1	0					p								
23	23		66	0.0	1	0	0	Dynamic	6/8	3	1	0					p								
23	23		66	1.0	1	0	0	Chord	6/8	3	1	1/4		1/4	1	318							59		
23	23		67	0.5	1	1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	319							59		
23	23		135/2	0.5	1	3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	320							59		
23	23		68	0.5	1	1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	321									
23	23		137/2	0.5	1	5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	322		articStaccatoBelow							
23	23		66	0.0	1	0	0	Dynamic	6/8	4	1	0					p								
23	23		66	1.0	1	0	0	Chord	6/8	4	1	1/4		1/4	1	323									
23	23		135/2	1.0	1	3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	324									
24	24	54	69	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	325							60		
24	24	55	70	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	326									
24	24	111/2	141/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	327							61		
24	24	223/4	283/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	328									
24	24	56	71	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	329							62		
24	24	225/4	285/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	330									
24	24	113/2	143/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	331							63		
24	24	227/4	287/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	332									
24	24	54	69	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	333							64		
24	24	55	70	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	334									
24	24	111/2	141/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	335							65		
24	24	223/4	283/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	336									
24	24	56	71	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	337							66		
24	24	225/4	285/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	338									
24	24	113/2	143/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	339							67		
24	24	227/4	287/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	340									
24	24	54	69	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	341							68		
24	24	55	70	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	342									
24	24	111/2	141/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	343							69		
24	24	223/4	283/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	344									
24	24	56	71	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	345							70		
24	24	225/4	285/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	346									
24	24	113/2	143/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	347							71		
24	24	227/4	287/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	348									
24	24	54	69	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	349									
24	24	111/2	141/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	350									
25	25	57	72	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	351							72		
25	25	58	73	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	352									
25	25	117/2	147/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	353							73		
25	25	235/4	295/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	354									
25	25	59	74	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	355							74		
25	25	237/4	297/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	356									
25	25	119/2	149/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	357									
25	25	57	72	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	358							75		
25	25	58	73	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	359									
25	25	117/2	147/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	360							76		
25	25	235/4	295/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	361									
25	25	59	74	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	362							77		
25	25	237/4	297/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	363									
25	25	119/2	149/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	364									
25	25	57	72	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	365							78		
25	25	58	73	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	366									
25	25	117/2	147/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	367							79		
25	25	235/4	295/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	368									
25	25	59	74	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	369							80		
25	25	237/4	297/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	370									
25	25	119/2	149/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	371		articStaccatoBelow							
25	25	57	72	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	372									
25	25	117/2	147/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	373									
26	26	60	75	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	374							81		
26	26	61	76	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	375									
26	26	123/2	153/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	376							82		
26	26	247/4	307/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	377									
26	26	62	77	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	378							83		
26	26	249/4	309/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	379									
26	26	125/2	155/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	380							84		
26	26	251/4	311/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	381									
26	26	60	75	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	382							85		
26	26	61	76	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	383									
26	26	123/2	153/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	384							86		
26	26	247/4	307/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	385									
26	26	62	77	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	386							87		
26	26	249/4	309/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	387									
26	26	125/2	155/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	388							88		
26	26	251/4	311/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	389									
26	26	60	75	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	390							89		
26	26	61	76	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	391									
26	26	123/2	153/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	392							90		
26	26	247/4	307/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	393									
26	26	62	77	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	394							91		
26	26	249/4	309/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	395									
26	26	125/2	155/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	396							92		
26	26	251/4	311/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	397									
26	26	60	75	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	398									
26	26	123/2	153/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	399									
27	27	63	78	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	400							93		
27	27	64	79	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	401							93		
27	27	257/4	317/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	402									
27	27	129/2	159/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	403							94		
27	27	131/2	161/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	404							94		
27	27	263/4	323/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	405									
27	27	63	78	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	406							95		
27	27	64	79	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	407							95		
27	27	257/4	317/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	408									
27	27	129/2	159/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	409							96		
27	27	131/2	161/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	410							96		
27	27	263/4	323/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	411									
27	27	63	78	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	412							97		
27	27	64	79	0.25		1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	413							97		
27	27	257/4	317/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	414									
27	27	129/2	159/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	415							98		
27	27	131/2	161/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	416							98		
27	27	263/4	323/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	417									
27	27	63	78	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	418									
27	27	129/2	159/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	419									
28	28	66	81	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	420									
28	28	66	81	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	421									
28	28	66	81	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	422									
28	28	67	82	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	423							99		
28	28	135/2	165/2	0.0		3/8	3/8	Dynamic	6/8	3	1	0					f						99		
28	28	135/2	165/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	424							99		
28	28	68	83	0.0		1/2	1/2	Spanner	6/8	3	1	0											99	4	
28	28	68	83	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	425							99	4	
28	28	137/2	167/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	426								4	
28	28	66	81	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	427									
28	28	67	82	0.0		1/4	1/4	Dynamic	6/8	4	1	0					f								
28	28	135/2	165/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	428									
29	29	69	84	0.0		0	0	Dynamic	6/8	3	1	0					p								
29	29	69	84	0.0		0	0	Spanner	6/8	3	1	0													
29	29	69	84	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	429							100		
29	29	139/2	169/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	430							100		
29	29	70	85	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	431									
29	29	141/2	171/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	432							101		
29	29	71	86	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	433							101		
29	29	143/2	173/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	434									
29	29	69	84	0.0		0	0	Dynamic	6/8	4	1	0					p								
29	29	69	84	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	435									
29	29	141/2	171/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	436									
30	30	149/2	179/2	0.0		5/8	5/8	Dynamic	6/8	1	1	0					sfp								
30	30	149/2	179/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	437									
30	30	149/2	179/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	438									
30	30	72	87	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	439							102		
30	30	145/2	175/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	440							102		
30	30	73	88	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	441									
30	30	147/2	177/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	442							103		
30	30	74	89	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	443							103		
30	30	149/2	179/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0					sfp						103		
30	30	149/2	179/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	444							103		
30	30	72	87	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	445									
30	30	147/2	177/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	446									
30	30	149/2	179/2	0.0		5/8	5/8	Dynamic	6/8	4	1	0					sfp								
31	31	75	90	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	447							104		
31	31	76	91	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	448									
31	31	155/2	185/2	0.0		5/8	5/8	Dynamic	6/8	1	1	0					sfp								
31	31	155/2	185/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	449									
31	31	75	90	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	450							105		
31	31	76	91	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	451									
31	31	155/2	185/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	452									
31	31	75	90	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	453							103		
31	31	151/2	181/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	454							103		
31	31	76	91	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	455									
31	31	153/2	183/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	456							106		
31	31	77	92	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	457							106		
31	31	155/2	185/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0					sfp						106		
31	31	155/2	185/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	458							106		
31	31	75	90	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	459									
31	31	153/2	183/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	460									
31	31	155/2	185/2	0.0		5/8	5/8	Dynamic	6/8	4	1	0					sfp								
32	32	78	93	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	461							107		
32	32	79	94	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	462									
32	32	161/2	191/2	0.0		5/8	5/8	Dynamic	6/8	1	1	0					sfp								
32	32	161/2	191/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	463									
32	32	78	93	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	464							108		
32	32	79	94	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	465									
32	32	161/2	191/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	466									
32	32	78	93	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	467							106		
32	32	157/2	187/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	468							106		
32	32	79	94	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	469									
32	32	159/2	189/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	470							109		
32	32	80	95	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	471							109		
32	32	161/2	191/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0					sfp						109		
32	32	161/2	191/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0					sfp						109		
32	32	161/2	191/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	472							109		
32	32	78	93	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	473									
32	32	159/2	189/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	474									
33	33	81	96	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	475							110		
33	33	163/2	193/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	476							110		
33	33	82	97	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	477									
33	33	165/2	195/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	478							111		
33	33	83	98	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	479							111		
33	33	167/2	197/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	480									
33	33	81	96	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	481							112		
33	33	163/2	193/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	482							112		
33	33	82	97	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	483									
33	33	165/2	195/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	484							113		
33	33	83	98	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	485							113		
33	33	167/2	197/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	486									
33	33	81	96	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	487							109		
33	33	163/2	193/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	488							109		
33	33	82	97	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	489									
33	33	165/2	195/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	490							114		
33	33	83	98	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	491							114		
33	33	167/2	197/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	492									
33	33	81	96	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	493									
33	33	165/2	195/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	494									
34	34	84	99	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	495									
34	34	173/2	203/2	0.0		5/8	5/8	Dynamic	6/8	1	1	0					sfp								
34	34	173/2	203/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	496									
34	34	84	99	0.0		0	0	StaffText	6/8	2	1	0							<i>cresc.</i>						
34	34	84	99	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	497									
34	34	169/2	199/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	498							115		
34	34	85	100	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	499									
34	34	171/2	201/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	500							116		
34	34	86	101	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	501							116		
34	34	173/2	203/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	502							116		
34	34	84	99	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	503									
34	34	173/2	203/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0					sfp								
34	34	173/2	203/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0					sfp								
34	34	173/2	203/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	504									
34	34	84	99	0.0		0	0	StaffText	6/8	4	1	0							<i>cresc.</i>						
34	34	84	99	0.0		0	0	StaffText	6/8	4	1	0							"<font size=""11""/>arco"						
34	34	84	99	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	505									
