mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur	decrescendo_hairpin	crescendo_hairpin
69	69	2463/8	2463/8	0.125	15/32	15/32	Chord	9/8	2	1	1/32			1/32	1	1816					272		
69	69	308	308	0.125	1/2	1/2	Chord	9/8	2	1	1/32			1/32	1	1817					272		
69	69	2465/8	2465/8	0.125	17/32	17/32	Chord	9/8	2	1	1/32			1/32	1	1818					272		
69	69	1233/4	1233/4	0.125	9/16	9/16	Chord	9/8	2	1	1/32			1/32	1	1819					272		
69	69	2467/8	2467/8	0.125	19/32	19/32	Chord	9/8	2	1	1/32			1/32	1	1820							
69	69	617/2	617/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	1821		articStaccatoBelow					
69	69	309	309	0.125	3/4	3/4	Chord	9/8	2	1	1/32			1/32	1	1822					273		
69	69	2473/8	2473/8	0.125	25/32	25/32	Chord	9/8	2	1	1/32			1/32	1	1823					273		
69	69	1237/4	1237/4	0.125	13/16	13/16	Chord	9/8	2	1	1/32			1/32	1	1824					273		
69	69	2475/8	2475/8	0.125	27/32	27/32	Chord	9/8	2	1	1/32			1/32	1	1825					273		
69	69	619/2	619/2	0.125	7/8	7/8	Chord	9/8	2	1	1/32			1/32	1	1826					273		
69	69	2477/8	2477/8	0.125	29/32	29/32	Chord	9/8	2	1	1/32			1/32	1	1827					273		
69	69	1239/4	1239/4	0.125	15/16	15/16	Chord	9/8	2	1	1/32			1/32	1	1828					273		
69	69	2479/8	2479/8	0.125	31/32	31/32	Chord	9/8	2	1	1/32			1/32	1	1829							
69	69	310	310	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	1830		articStaccatoBelow					
69	69	306	306	0.0	0	0	Dynamic	9/8	3	1	0						f						
69	69	306	306	0.125	0	0	Chord	9/8	3	1	1/32			1/32	1	1831					274		
69	69	2449/8	2449/8	0.125	1/32	1/32	Chord	9/8	3	1	1/32			1/32	1	1832					274		
69	69	1225/4	1225/4	0.125	1/16	1/16	Chord	9/8	3	1	1/32			1/32	1	1833					274		
69	69	2451/8	2451/8	0.125	3/32	3/32	Chord	9/8	3	1	1/32			1/32	1	1834					274		
69	69	613/2	613/2	0.125	1/8	1/8	Chord	9/8	3	1	1/32			1/32	1	1835					274		
69	69	2453/8	2453/8	0.125	5/32	5/32	Chord	9/8	3	1	1/32			1/32	1	1836					274		
69	69	1227/4	1227/4	0.125	3/16	3/16	Chord	9/8	3	1	1/32			1/32	1	1837					274		
69	69	2455/8	2455/8	0.125	7/32	7/32	Chord	9/8	3	1	1/32			1/32	1	1838							
69	69	307	307	0.5	1/4	1/4	Chord	9/8	3	1	1/8			1/8	1	1839		articStaccatoBelow					
69	69	615/2	615/2	0.125	3/8	3/8	Chord	9/8	3	1	1/32			1/32	1	1840					275		
69	69	2461/8	2461/8	0.125	13/32	13/32	Chord	9/8	3	1	1/32			1/32	1	1841					275		
69	69	1231/4	1231/4	0.125	7/16	7/16	Chord	9/8	3	1	1/32			1/32	1	1842					275		
69	69	2463/8	2463/8	0.125	15/32	15/32	Chord	9/8	3	1	1/32			1/32	1	1843					275		
69	69	308	308	0.125	1/2	1/2	Chord	9/8	3	1	1/32			1/32	1	1844					275		
69	69	2465/8	2465/8	0.125	17/32	17/32	Chord	9/8	3	1	1/32			1/32	1	1845					275		
69	69	1233/4	1233/4	0.125	9/16	9/16	Chord	9/8	3	1	1/32			1/32	1	1846					275		
69	69	2467/8	2467/8	0.125	19/32	19/32	Chord	9/8	3	1	1/32			1/32	1	1847							
69	69	617/2	617/2	0.5	5/8	5/8	Chord	9/8	3	1	1/8			1/8	1	1848		articStaccatoBelow					
69	69	309	309	0.125	3/4	3/4	Chord	9/8	3	1	1/32			1/32	1	1849					276		
69	69	2473/8	2473/8	0.125	25/32	25/32	Chord	9/8	3	1	1/32			1/32	1	1850					276		
69	69	1237/4	1237/4	0.125	13/16	13/16	Chord	9/8	3	1	1/32			1/32	1	1851					276		
69	69	2475/8	2475/8	0.125	27/32	27/32	Chord	9/8	3	1	1/32			1/32	1	1852					276		
69	69	619/2	619/2	0.125	7/8	7/8	Chord	9/8	3	1	1/32			1/32	1	1853					276		
69	69	2477/8	2477/8	0.125	29/32	29/32	Chord	9/8	3	1	1/32			1/32	1	1854					276		
69	69	1239/4	1239/4	0.125	15/16	15/16	Chord	9/8	3	1	1/32			1/32	1	1855					276		
69	69	2479/8	2479/8	0.125	31/32	31/32	Chord	9/8	3	1	1/32			1/32	1	1856							
69	69	310	310	0.5	1	1	Chord	9/8	3	1	1/8			1/8	1	1857		articStaccatoBelow					
69	69	306	306	0.0	0	0	Dynamic	9/8	4	1	0						f						
69	69	306	306	0.5	0	0	Chord	9/8	4	1	1/8			1/8	1	1858							
69	69	613/2	613/2	0.5	1/8	1/8	Chord	9/8	4	1	1/8			1/8	1	1859							
69	69	307	307	0.5	1/4	1/4	Chord	9/8	4	1	1/8			1/8	1	1860							
69	69	615/2	615/2	0.5	3/8	3/8	Chord	9/8	4	1	1/8			1/8	1	1861							
69	69	308	308	0.5	1/2	1/2	Chord	9/8	4	1	1/8			1/8	1	1862							
69	69	617/2	617/2	0.5	5/8	5/8	Chord	9/8	4	1	1/8			1/8	1	1863							
69	69	309	309	0.5	3/4	3/4	Chord	9/8	4	1	1/8			1/8	1	1864							
69	69	619/2	619/2	0.5	7/8	7/8	Chord	9/8	4	1	1/8			1/8	1	1865							
69	69	310	310	0.5	1	1	Chord	9/8	4	1	1/8			1/8	1	1866							
70	70	621/2	621/2	1.5	0	0	Chord	9/8	1	1	3/8			1/4	3/2	1867					277		
70	70	312	312	0.0	3/8	3/8	Dynamic	9/8	1	1	0						p						
70	70	312	312	1.5	3/8	3/8	Chord	9/8	1	1	3/8			1/4	3/2	1868							
70	70	627/2	627/2	0.5	3/4	3/4	Chord	9/8	1	1	1/8			1/8	1	1869					278		
70	70	314	314	0.5	7/8	7/8	Chord	9/8	1	1	1/8			1/8	1	1870					278		
70	70	629/2	629/2	0.5	1	1	Chord	9/8	1	1	1/8			1/8	1	1871							
70	70	1243/4	1243/4	0.0	1/16	1/16	Dynamic	9/8	2	1	0						p						
70	70	1243/4	1243/4	0.25	1/16	1/16	Chord	9/8	2	1	1/16			1/16	1	1872					279		
70	70	311	311	0.25	1/8	1/8	Chord	9/8	2	1	1/16			1/16	1	1873					279		
70	70	1245/4	1245/4	0.25	3/16	3/16	Chord	9/8	2	1	1/16			1/16	1	1874					279		
70	70	623/2	623/2	0.25	1/4	1/4	Chord	9/8	2	1	1/16			1/16	1	1875					279		
70	70	1247/4	1247/4	0.25	5/16	5/16	Chord	9/8	2	1	1/16			1/16	1	1876							
70	70	1249/4	1249/4	0.25	7/16	7/16	Chord	9/8	2	1	1/16			1/16	1	1877					280		
70	70	625/2	625/2	0.25	1/2	1/2	Chord	9/8	2	1	1/16			1/16	1	1878					280		
70	70	1251/4	1251/4	0.25	9/16	9/16	Chord	9/8	2	1	1/16			1/16	1	1879					280		
70	70	313	313	0.25	5/8	5/8	Chord	9/8	2	1	1/16			1/16	1	1880					280		
70	70	1253/4	1253/4	0.25	11/16	11/16	Chord	9/8	2	1	1/16			1/16	1	1881							
70	70	1255/4	1255/4	0.25	13/16	13/16	Chord	9/8	2	1	1/16			1/16	1	1882					281		
70	70	314	314	0.25	7/8	7/8	Chord	9/8	2	1	1/16			1/16	1	1883					281		
70	70	1257/4	1257/4	0.25	15/16	15/16	Chord	9/8	2	1	1/16			1/16	1	1884					281		
70	70	629/2	629/2	0.25	1	1	Chord	9/8	2	1	1/16			1/16	1	1885					281		
70	70	1259/4	1259/4	0.25	17/16	17/16	Chord	9/8	2	1	1/16			1/16	1	1886							
70	70	1243/4	1243/4	0.0	1/16	1/16	Dynamic	9/8	3	1	0						p						
70	70	1243/4	1243/4	0.25	1/16	1/16	Chord	9/8	3	1	1/16			1/16	1	1887					282		
70	70	311	311	0.25	1/8	1/8	Chord	9/8	3	1	1/16			1/16	1	1888					282		
70	70	1245/4	1245/4	0.25	3/16	3/16	Chord	9/8	3	1	1/16			1/16	1	1889					282		
70	70	623/2	623/2	0.25	1/4	1/4	Chord	9/8	3	1	1/16			1/16	1	1890					282		
70	70	1247/4	1247/4	0.25	5/16	5/16	Chord	9/8	3	1	1/16			1/16	1	1891							
70	70	1249/4	1249/4	0.25	7/16	7/16	Chord	9/8	3	1	1/16			1/16	1	1892					283		
70	70	625/2	625/2	0.25	1/2	1/2	Chord	9/8	3	1	1/16			1/16	1	1893					283		
70	70	1251/4	1251/4	0.25	9/16	9/16	Chord	9/8	3	1	1/16			1/16	1	1894					283		
70	70	313	313	0.25	5/8	5/8	Chord	9/8	3	1	1/16			1/16	1	1895					283		
70	70	1253/4	1253/4	0.25	11/16	11/16	Chord	9/8	3	1	1/16			1/16	1	1896							
70	70	1255/4	1255/4	0.25	13/16	13/16	Chord	9/8	3	1	1/16			1/16	1	1897					284		
70	70	314	314	0.25	7/8	7/8	Chord	9/8	3	1	1/16			1/16	1	1898					284		
70	70	1257/4	1257/4	0.25	15/16	15/16	Chord	9/8	3	1	1/16			1/16	1	1899					284		
70	70	629/2	629/2	0.25	1	1	Chord	9/8	3	1	1/16			1/16	1	1900					284		
70	70	1259/4	1259/4	0.25	17/16	17/16	Chord	9/8	3	1	1/16			1/16	1	1901							
70	70	621/2	621/2	0.5	0	0	Chord	9/8	4	1	1/8			1/8	1	1902							
70	70	311	311	0.0	1/8	1/8	Dynamic	9/8	4	1	0						p						
70	70	311	311	0.5	1/8	1/8	Chord	9/8	4	1	1/8			1/8	1	1903							
70	70	623/2	623/2	0.5	1/4	1/4	Chord	9/8	4	1	1/8			1/8	1	1904							
70	70	312	312	0.5	3/8	3/8	Chord	9/8	4	1	1/8			1/8	1	1905							
70	70	625/2	625/2	0.5	1/2	1/2	Chord	9/8	4	1	1/8			1/8	1	1906							
70	70	313	313	0.5	5/8	5/8	Chord	9/8	4	1	1/8			1/8	1	1907							
70	70	627/2	627/2	0.5	3/4	3/4	Chord	9/8	4	1	1/8			1/8	1	1908							
70	70	314	314	0.5	7/8	7/8	Chord	9/8	4	1	1/8			1/8	1	1909							
70	70	629/2	629/2	0.5	1	1	Chord	9/8	4	1	1/8			1/8	1	1910							
71	71	315	315	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	1911							
71	71	317	317	0.5	1/2	1/2	Chord	9/8	1	1	1/8			1/8	1	1912					285		
71	71	635/2	635/2	0.5	5/8	5/8	Chord	9/8	1	1	1/8			1/8	1	1913					285		
71	71	318	318	0.5	3/4	3/4	Chord	9/8	1	1	1/8			1/8	1	1914					285		
71	71	637/2	637/2	0.5	7/8	7/8	Chord	9/8	1	1	1/8			1/8	1	1915					285		
71	71	319	319	0.5	1	1	Chord	9/8	1	1	1/8			1/8	1	1916							
71	71	315	315	1.0	0	0	Chord	9/8	2	1	1/4			1/4	1	1917							
71	71	317	317	0.5	1/2	1/2	Chord	9/8	2	1	1/8			1/8	1	1918					286		
71	71	635/2	635/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	1919					286		
71	71	318	318	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	1920					286		
71	71	637/2	637/2	0.5	7/8	7/8	Chord	9/8	2	1	1/8			1/8	1	1921					286		
71	71	319	319	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	1922							
71	71	315	315	0.5	0	0	Chord	9/8	3	1	1/8			1/8	1	1923							
71	71	631/2	631/2	0.5	1/8	1/8	Chord	9/8	3	1	1/8			1/8	1	1924		articStaccatoBelow			287		
71	71	316	316	0.5	1/4	1/4	Chord	9/8	3	1	1/8			1/8	1	1925		articStaccatoBelow					
71	71	633/2	633/2	1.5	3/8	3/8	Chord	9/8	3	1	3/8			1/4	3/2	1926					288		
71	71	318	318	0.5	3/4	3/4	Chord	9/8	3	1	1/8			1/8	1	1927					288		
71	71	637/2	637/2	0.5	7/8	7/8	Chord	9/8	3	1	1/8			1/8	1	1928					288		
71	71	319	319	0.5	1	1	Chord	9/8	3	1	1/8			1/8	1	1929							
71	71	315	315	1.0	0	0	Chord	9/8	4	1	1/4			1/4	1	1930							
71	71	317	317	0.5	1/2	1/2	Chord	9/8	4	1	1/8			1/8	1	1931					289		
71	71	635/2	635/2	0.5	5/8	5/8	Chord	9/8	4	1	1/8			1/8	1	1932					289		
71	71	318	318	0.5	3/4	3/4	Chord	9/8	4	1	1/8			1/8	1	1933					289		
71	71	637/2	637/2	0.5	7/8	7/8	Chord	9/8	4	1	1/8			1/8	1	1934					289		
71	71	319	319	0.5	1	1	Chord	9/8	4	1	1/8			1/8	1	1935							
72	72	639/2	639/2	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	1936							
72	72	321	321	0.0	3/8	3/8	Spanner	9/8	1	1	0												11
72	72	321	321	1.0	3/8	3/8	Chord	9/8	1	1	1/4			1/4	1	1937					290		11
72	72	322	322	0.5	5/8	5/8	Chord	9/8	1	1	1/8			1/8	1	1938					290		11
72	72	645/2	645/2	0.0	3/4	3/4	Spanner	9/8	1	1	0										290		
72	72	645/2	645/2	0.0	3/4	3/4	Spanner	9/8	1	1	0										290	19	
72	72	645/2	645/2	0.5	3/4	3/4	Chord	9/8	1	1	1/8			1/8	1	1939					290	19	
72	72	323	323	0.5	7/8	7/8	Chord	9/8	1	1	1/8			1/8	1	1940					290	19	
72	72	647/2	647/2	0.5	1	1	Chord	9/8	1	1	1/8			1/8	1	1941						19	
72	72	639/2	639/2	1.0	0	0	Chord	9/8	2	1	1/4			1/4	1	1942							
72	72	321	321	0.0	3/8	3/8	Spanner	9/8	2	1	0												12
72	72	321	321	1.0	3/8	3/8	Chord	9/8	2	1	1/4			1/4	1	1943					291		12
72	72	322	322	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	1944					291		12
72	72	645/2	645/2	0.0	3/4	3/4	Spanner	9/8	2	1	0										291		
72	72	645/2	645/2	0.0	3/4	3/4	Spanner	9/8	2	1	0										291	20	
72	72	645/2	645/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	1945					291	20	
72	72	323	323	0.5	7/8	7/8	Chord	9/8	2	1	1/8			1/8	1	1946					291	20	
72	72	647/2	647/2	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	1947						20	
72	72	639/2	639/2	1.5	0	0	Chord	9/8	3	1	3/8			1/4	3/2	1948					292		
72	72	321	321	0.0	3/8	3/8	Spanner	9/8	3	1	0										292		13
72	72	321	321	0.5	3/8	3/8	Chord	9/8	3	1	1/8			1/8	1	1949					292		13
72	72	643/2	643/2	0.5	1/2	1/2	Chord	9/8	3	1	1/8			1/8	1	1950							13
72	72	322	322	0.0	5/8	5/8	Spanner	9/8	3	1	0												
72	72	322	322	0.0	5/8	5/8	Spanner	9/8	3	1	0											21	
72	72	322	322	0.5	5/8	5/8	Chord	9/8	3	1	1/8			1/8	1	1951						21	
72	72	645/2	645/2	0.5	3/4	3/4	Chord	9/8	3	1	1/8			1/8	1	1952					293	21	
72	72	323	323	0.5	7/8	7/8	Chord	9/8	3	1	1/8			1/8	1	1953					293	21	
72	72	647/2	647/2	0.5	1	1	Chord	9/8	3	1	1/8			1/8	1	1954						21	
72	72	639/2	639/2	0.5	0	0	Chord	9/8	4	1	1/8			1/8	1	1955					294		
72	72	320	320	0.0	1/8	1/8	Spanner	9/8	4	1	0										294		14
72	72	320	320	0.5	1/8	1/8	Chord	9/8	4	1	1/8			1/8	1	1956					294		14
72	72	641/2	641/2	0.5	1/4	1/4	Chord	9/8	4	1	1/8			1/8	1	1957					294		14
72	72	321	321	0.5	3/8	3/8	Chord	9/8	4	1	1/8			1/8	1	1958					294		14
72	72	643/2	643/2	0.5	1/2	1/2	Chord	9/8	4	1	1/8			1/8	1	1959					294		14
72	72	322	322	0.0	5/8	5/8	Spanner	9/8	4	1	0										294		
72	72	322	322	0.0	5/8	5/8	Spanner	9/8	4	1	0										294	22	
72	72	322	322	0.5	5/8	5/8	Chord	9/8	4	1	1/8			1/8	1	1960					294	22	
72	72	645/2	645/2	0.5	3/4	3/4	Chord	9/8	4	1	1/8			1/8	1	1961					294	22	
72	72	323	323	0.5	7/8	7/8	Chord	9/8	4	1	1/8			1/8	1	1962					294	22	
72	72	647/2	647/2	0.5	1	1	Chord	9/8	4	1	1/8			1/8	1	1963						22	
73	73	324	324	0.0	0	0	Spanner	9/8	1	1	0												
73	73	324	324	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	1964							
73	73	327	327	0.0	3/4	3/4	Dynamic	9/8	1	1	0						pp						
73	73	327	327	1.5	3/4	3/4	Chord	9/8	1	1	3/8			1/4	3/2	1965					295		
73	73	324	324	0.0	0	0	Spanner	9/8	2	1	0												
73	73	324	324	1.0	0	0	Chord	9/8	2	1	1/4			1/4	1	1966							
73	73	327	327	0.0	3/4	3/4	Dynamic	9/8	2	1	0						pp						
73	73	327	327	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	1967					296		
73	73	324	324	0.0	0	0	Spanner	9/8	3	1	0												
73	73	324	324	1.0	0	0	Chord	9/8	3	1	1/4			1/4	1	1968							
73	73	327	327	0.0	3/4	3/4	Dynamic	9/8	3	1	0						pp						
73	73	327	327	1.5	3/4	3/4	Chord	9/8	3	1	3/8			1/4	3/2	1969					297		
73	73	324	324	0.0	0	0	Spanner	9/8	4	1	0												
73	73	324	324	1.0	0	0	Chord	9/8	4	1	1/4			1/4	1	1970							
73	73	327	327	0.0	3/4	3/4	Dynamic	9/8	4	1	0						pp						
73	73	327	327	1.5	3/4	3/4	Chord	9/8	4	1	3/8			1/4	3/2	1971					298		
74	74	657/2	657/2	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	1972							
74	74	663/2	663/2	1.5	3/4	3/4	Chord	9/8	1	1	3/8			1/4	3/2	1973					299		
74	74	657/2	657/2	1.0	0	0	Chord	9/8	2	1	1/4			1/4	1	1974							
74	74	663/2	663/2	0.0	3/4	3/4	Dynamic	9/8	2	1	0						sf						
74	74	663/2	663/2	1.5	3/4	3/4	Chord	9/8	2	1	3/8			1/4	3/2	1975					300		
74	74	657/2	657/2	1.0	0	0	Chord	9/8	3	1	1/4			1/4	1	1976							
74	74	663/2	663/2	0.0	3/4	3/4	Dynamic	9/8	3	1	0						sf						
74	74	663/2	663/2	0.0	3/4	3/4	Dynamic	9/8	3	1	0						sf						
74	74	663/2	663/2	1.5	3/4	3/4	Chord	9/8	3	1	3/8			1/4	3/2	1977					301		
74	74	657/2	657/2	1.0	0	0	Chord	9/8	4	1	1/4			1/4	1	1978							
74	74	663/2	663/2	0.0	3/4	3/4	Dynamic	9/8	4	1	0						sf						
74	74	663/2	663/2	1.5	3/4	3/4	Chord	9/8	4	1	3/8			1/4	3/2	1979					302		
75	75	333	333	0.5	0	0	Chord	9/8	1	1	1/8			1/8	1	1980					299		
75	75	667/2	667/2	0.0	1/8	1/8	StaffText	9/8	1	1	0								<b><i>Cresc.</i></b>		299		
75	75	667/2	667/2	0.5	1/8	1/8	Chord	9/8	1	1	1/8			1/8	1	1981					299		
75	75	334	334	0.5	1/4	1/4	Chord	9/8	1	1	1/8			1/8	1	1982					299		
75	75	669/2	669/2	0.5	3/8	3/8	Chord	9/8	1	1	1/8			1/8	1	1983					299		
75	75	335	335	0.5	1/2	1/2	Chord	9/8	1	1	1/8			1/8	1	1984					299		
75	75	671/2	671/2	0.5	5/8	5/8	Chord	9/8	1	1	1/8			1/8	1	1985					299		
75	75	336	336	0.5	3/4	3/4	Chord	9/8	1	1	1/8			1/8	1	1986					299		
75	75	673/2	673/2	0.5	7/8	7/8	Chord	9/8	1	1	1/8			1/8	1	1987					299		
75	75	337	337	0.5	1	1	Chord	9/8	1	1	1/8			1/8	1	1988							
75	75	333	333	0.0	0	0	Dynamic	9/8	2	1	0						p				300		
75	75	333	333	0.5	0	0	Chord	9/8	2	1	1/8			1/8	1	1989					300		
75	75	667/2	667/2	0.0	1/8	1/8	StaffText	9/8	2	1	0								<b><i>Cresc.</i></b>		300		
75	75	667/2	667/2	0.5	1/8	1/8	Chord	9/8	2	1	1/8			1/8	1	1990					300		
75	75	334	334	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	1991					300		
75	75	669/2	669/2	0.5	3/8	3/8	Chord	9/8	2	1	1/8			1/8	1	1992					300		
75	75	335	335	0.5	1/2	1/2	Chord	9/8	2	1	1/8			1/8	1	1993					300		
75	75	671/2	671/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	1994					300		
75	75	336	336	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	1995					300		
75	75	673/2	673/2	0.5	7/8	7/8	Chord	9/8	2	1	1/8			1/8	1	1996					300		
75	75	337	337	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	1997							
75	75	333	333	0.0	0	0	Dynamic	9/8	3	1	0						p				301		
75	75	333	333	0.0	0	0	Dynamic	9/8	3	1	0						p				301		
75	75	333	333	0.5	0	0	Chord	9/8	3	1	1/8			1/8	1	1998					301		
75	75	667/2	667/2	0.0	1/8	1/8	StaffText	9/8	3	1	0								<b><i>Cresc.</i></b>		301		
75	75	667/2	667/2	0.5	1/8	1/8	Chord	9/8	3	1	1/8			1/8	1	1999					301		
75	75	334	334	0.5	1/4	1/4	Chord	9/8	3	1	1/8			1/8	1	2000							
75	75	669/2	669/2	1.5	3/8	3/8	Chord	9/8	3	1	3/8			1/4	3/2	2001							
75	75	336	336	0.5	3/4	3/4	Chord	9/8	3	1	1/8			1/8	1	2002							
75	75	673/2	673/2	0.5	7/8	7/8	Chord	9/8	3	1	1/8			1/8	1	2003							
75	75	337	337	0.5	1	1	Chord	9/8	3	1	1/8			1/8	1	2004							
75	75	333	333	0.0	0	0	Dynamic	9/8	4	1	0						p				302		
75	75	333	333	0.5	0	0	Chord	9/8	4	1	1/8			1/8	1	2005					302		
75	75	667/2	667/2	0.0	1/8	1/8	StaffText	9/8	4	1	0								<b><i>Cresc.</i></b>		302		
75	75	667/2	667/2	0.5	1/8	1/8	Chord	9/8	4	1	1/8			1/8	1	2006					302		
75	75	334	334	0.5	1/4	1/4	Chord	9/8	4	1	1/8			1/8	1	2007					302		
75	75	669/2	669/2	0.5	3/8	3/8	Chord	9/8	4	1	1/8			1/8	1	2008					302		
75	75	335	335	0.5	1/2	1/2	Chord	9/8	4	1	1/8			1/8	1	2009					302		
75	75	671/2	671/2	0.5	5/8	5/8	Chord	9/8	4	1	1/8			1/8	1	2010					302		
75	75	336	336	0.5	3/4	3/4	Chord	9/8	4	1	1/8			1/8	1	2011					302		
75	75	673/2	673/2	0.5	7/8	7/8	Chord	9/8	4	1	1/8			1/8	1	2012					302		
75	75	337	337	0.5	1	1	Chord	9/8	4	1	1/8			1/8	1	2013							
76	76	675/2	675/2	0.0	0	0	Dynamic	9/8	1	1	0						p						
76	76	675/2	675/2	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	2014							
76	76	675/2	675/2	0.0	0	0	Dynamic	9/8	2	1	0						p						
76	76	675/2	675/2	0.5	0	0	Chord	9/8	2	1	1/8			1/8	1	2015					303		
76	76	338	338	0.5	1/8	1/8	Chord	9/8	2	1	1/8			1/8	1	2016							
76	76	677/2	677/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	2017							
76	76	339	339	0.5	3/8	3/8	Chord	9/8	2	1	1/8			1/8	1	2018					304		
76	76	679/2	679/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8			1/8	1	2019							
76	76	340	340	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	2020							
76	76	681/2	681/2	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	2021					305		
76	76	341	341	0.5	7/8	7/8	Chord	9/8	2	1	1/8			1/8	1	2022							
76	76	683/2	683/2	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	2023							
76	76	675/2	675/2	0.0	0	0	Dynamic	9/8	3	1	0						p						
76	76	675/2	675/2	1.5	0	0	Chord	9/8	3	1	3/8			1/4	3/2	2024					306		
76	76	339	339	1.5	3/8	3/8	Chord	9/8	3	1	3/8			1/4	3/2	2025					306		
76	76	681/2	681/2	0.5	3/4	3/4	Chord	9/8	3	1	1/8			1/8	1	2026					306		
76	76	341	341	0.0	7/8	7/8	Chord	9/8	3	1	0	acciaccatura		1/8	1	2027					306		
76	76	341	341	0.25	7/8	7/8	Chord	9/8	3	1	1/16			1/16	1	2028		articStaccatoAbove			306		
76	76	1365/4	1365/4	0.25	15/16	15/16	Chord	9/8	3	1	1/16			1/16	1	2029					306		
76	76	683/2	683/2	0.25	1	1	Chord	9/8	3	1	1/16			1/16	1	2030					306		
76	76	1367/4	1367/4	0.25	17/16	17/16	Chord	9/8	3	1	1/16			1/16	1	2031							
76	76	675/2	675/2	0.0	0	0	Dynamic	9/8	4	1	0						p						
76	76	675/2	675/2	1.0	0	0	Chord	9/8	4	1	1/4			1/4	1	2032							
77	77	342	342	1.5	0	0	Chord	9/8	1	1	3/8			1/4	3/2	2033					307		
77	77	687/2	687/2	1.5	3/8	3/8	Chord	9/8	1	1	3/8			1/4	3/2	2034					307		
77	77	345	345	0.5	3/4	3/4	Chord	9/8	1	1	1/8			1/8	1	2035					307		
77	77	691/2	691/2	0.0	7/8	7/8	Chord	9/8	1	1	0	acciaccatura		1/8	1	2036					307		
77	77	691/2	691/2	0.25	7/8	7/8	Chord	9/8	1	1	1/16			1/16	1	2037					307		
77	77	1383/4	1383/4	0.25	15/16	15/16	Chord	9/8	1	1	1/16			1/16	1	2038					307		
77	77	346	346	0.25	1	1	Chord	9/8	1	1	1/16			1/16	1	2039					307		
77	77	1385/4	1385/4	0.25	17/16	17/16	Chord	9/8	1	1	1/16			1/16	1	2040							
77	77	342	342	0.5	0	0	Chord	9/8	2	1	1/8			1/8	1	2041					308		
77	77	685/2	685/2	0.5	1/8	1/8	Chord	9/8	2	1	1/8			1/8	1	2042							
77	77	343	343	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	2043							
77	77	687/2	687/2	0.5	3/8	3/8	Chord	9/8	2	1	1/8			1/8	1	2044					309		
77	77	344	344	0.5	1/2	1/2	Chord	9/8	2	1	1/8			1/8	1	2045							
77	77	689/2	689/2	0.5	5/8	5/8	Chord	9/8	2	1	1/8			1/8	1	2046							
77	77	345	345	0.5	3/4	3/4	Chord	9/8	2	1	1/8			1/8	1	2047					310		
77	77	691/2	691/2	0.5	7/8	7/8	Chord	9/8	2	1	1/8			1/8	1	2048							
77	77	346	346	0.5	1	1	Chord	9/8	2	1	1/8			1/8	1	2049							
77	77	342	342	1.0	0	0	Chord	9/8	3	1	1/4			1/4	1	2050							
77	77	342	342	1.5	0	0	Chord	9/8	4	1	3/8			1/4	3/2	2051					311		
77	77	687/2	687/2	1.5	3/8	3/8	Chord	9/8	4	1	3/8			1/4	3/2	2052					311		
77	77	345	345	1.5	3/4	3/4	Chord	9/8	4	1	3/8			1/4	3/2	2053							
78	78	693/2	693/2	1.0	0	0	Chord	9/8	1	1	1/4			1/4	1	2054							
78	78	693/2	693/2	0.5	0	0	Chord	9/8	2	1	1/8			1/8	1	2055					312		
78	78	347	347	0.5	1/8	1/8	Chord	9/8	2	1	1/8			1/8	1	2056							
78	78	695/2	695/2	0.5	1/4	1/4	Chord	9/8	2	1	1/8			1/8	1	2057							
78	78	348	348	0.5	3/8	3/8	Chord	9/8	2	1	1/8			1/8	1	2058					313		
78	78	697/2	697/2	0.5	1/2	1/2	Chord	9/8	2	1	1/8			1/8	1	2059							
