mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	slur
30	30	58	58	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	258		articStaccatoAbove			
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	259		articStaccatoAbove			
30	30	59	59	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	260		articStaccatoAbove			
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	261		articStaccatoAbove			
31	31	60	60	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	262		articStaccatoAbove			
31	31	121/2	121/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	263					27
31	31	243/4	243/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	264					
31	31	61	61	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	265		articStaccatoBelow			
31	31	123/2	123/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	266					28
31	31	247/4	247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	267					
31	31	60	60	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	268		articStaccatoBelow			
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	269		articStaccatoBelow			
31	31	61	61	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	270		articStaccatoBelow			
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	271		articStaccatoBelow			
31	31	60	60	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	272		articStaccatoAbove			
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	273		articStaccatoAbove			
31	31	61	61	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	274		articStaccatoAbove			
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	275		articStaccatoAbove			
32	32	62	62	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	276					
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	277					29
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	278					
32	32	63	63	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	279					
32	32	62	62	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	280					
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	281					30
32	32	62	62	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	282					
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	283					31
32	32	62	62	0.0	0	0	Dynamic	2/4	4	1	0					p				
32	32	62	62	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	284					
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	285					32
33	33	64	64	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	286					
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	287					33
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	288					
33	33	65	65	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	289					
33	33	64	64	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	290					
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	291					34
33	33	64	64	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	292					
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	293					35
33	33	64	64	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	294					
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	295					36
34	34	66	66	0.0	0	0	StaffText	2/4	1	1	0							<b><i>cresc.</i></b>		
34	34	66	66	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	296					
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	297					37
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	298					37
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	299					37
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	300					37
34	34	135/2	135/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	301					37
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	302					
34	34	66	66	0.0	0	0	StaffText	2/4	2	1	0							<b><i>cresc.</i></b>		
34	34	66	66	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	303					
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	304					
34	34	67	67	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	305					
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	306					
34	34	66	66	0.0	0	0	StaffText	2/4	3	1	0							<b><i>cresc.</i></b>		
34	34	66	66	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	307					
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	308					
34	34	67	67	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	309					
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	310					
34	34	66	66	0.0	0	0	StaffText	2/4	4	1	0							<b><i>cresc.</i></b>		
34	34	66	66	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	311					
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	312					
34	34	67	67	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	313					
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	314					
35	35	68	68	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	315		articStaccatoBelow			
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	316					38
35	35	275/4	275/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	317					38
35	35	69	69	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	318					38
35	35	277/4	277/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	319					38
35	35	139/2	139/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	320					38
35	35	279/4	279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	321					
35	35	68	68	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	322					
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	323					
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	324					
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	325					
35	35	68	68	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	326					
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	327					
35	35	69	69	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	328					
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	329					
35	35	68	68	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	330					
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	331					
35	35	69	69	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	332					
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	333					
36	36	70	70	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	334		articStaccatoAbove			
36	36	141/2	141/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	335					39
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	336					39
36	36	71	71	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	337					39
36	36	285/4	285/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	338					39
36	36	143/2	143/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	339					39
36	36	287/4	287/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	340					
36	36	70	70	0.0	0	0	Dynamic	2/4	2	1	0					f				
36	36	70	70	0.0	0	0	Dynamic	2/4	2	1	0					f				
36	36	70	70	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	341					
36	36	70	70	0.0	0	0	Dynamic	2/4	3	1	0					f				
36	36	70	70	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	342					
36	36	70	70	0.0	0	0	Dynamic	2/4	4	1	0					f				
36	36	70	70	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	343					
37	37	72	72	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	344		articStaccatoAbove			
37	37	145/2	145/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	345					40
37	37	291/4	291/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	346					40
37	37	73	73	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	347					40
37	37	293/4	293/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	348					40
37	37	147/2	147/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	349					40
37	37	295/4	295/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	350					
38	38	74	74	0.0	0	0	Dynamic	2/4	1	1	0					ff				
38	38	74	74	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	351					
38	38	149/2	149/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0					ff				
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	352					
38	38	75	75	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	353					
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	354					
38	38	149/2	149/2	0.0	1/8	1/8	Dynamic	2/4	3	1	0					ff				
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	355					
38	38	75	75	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	356					
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	357					
38	38	74	74	0.0	0	0	Dynamic	2/4	4	1	0					ff				
38	38	74	74	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	358					
38	38	75	75	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	359					
39	39	76	76	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	360					
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	361					
39	39	77	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	362					
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	363					
39	39	76	76	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	364					
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	365					
39	39	77	77	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	366					
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	367					
39	39	76	76	0.0	0	0	Dynamic	2/4	4	1	0					sf				
39	39	76	76	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	368					41
39	39	155/2	155/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	369					41
39	39	311/4	311/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	370					
40	40	78	78	0.0	0	0	Dynamic	2/4	1	1	0					ff				
40	40	78	78	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	371					
40	40	78	78	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	372					
40	40	157/2	157/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	373					
40	40	79	79	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	374					
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	375					
40	40	78	78	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	376					
40	40	157/2	157/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	377					
40	40	79	79	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	378					
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	379					
40	40	78	78	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	380		articStaccatoBelow			
40	40	157/2	157/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	381		articStaccatoBelow			
40	40	79	79	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	382		articStaccatoAbove			
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	383		articStaccatoAbove			
41	41	80	80	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	384					
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	385					42
41	41	81	81	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	386					42
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	387					
41	41	80	80	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	388					
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	389					
41	41	81	81	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	390					
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	391					
41	41	80	80	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	392					
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	393					
41	41	81	81	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	394					
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	395					
41	41	80	80	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	396					
42	42	82	82	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	397					
42	42	82	82	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	398					
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	399					
42	42	83	83	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	400					
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	401					
42	42	82	82	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	402					
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	403					
42	42	83	83	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	404					
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	405					
42	42	82	82	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	406					
42	42	83	83	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	407					
43	43	84	84	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	408					
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	409					
43	43	85	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	410					
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	411					
43	43	84	84	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	412					
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	413					
43	43	85	85	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	414					
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	415					
43	43	84	84	0.0	0	0	Dynamic	2/4	4	1	0					sf				
43	43	84	84	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	416					43
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	417					43
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	418					
44	44	86	86	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	419					
44	44	86	86	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	420					
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	421					
44	44	87	87	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	422					
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	423					
44	44	86	86	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	424					
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	425					
44	44	87	87	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	426					
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	427					
44	44	86	86	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	428		articStaccatoAbove			
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	429		articStaccatoAbove			
44	44	87	87	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	430		articStaccatoAbove			
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	431		articStaccatoAbove			
45	45	88	88	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	432					44
45	45	177/2	177/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	433					44
45	45	89	89	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	434					44
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	435					
45	45	88	88	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	436					
45	45	177/2	177/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	437					
45	45	89	89	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	438					
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	439					
45	45	88	88	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	440					
45	45	177/2	177/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	441					
45	45	89	89	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	442					
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	443					
45	45	88	88	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	444					
46	46	90	90	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	445		articStaccatoAbove			
46	46	91	91	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	446					
46	46	90	90	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	447					
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	448					
46	46	91	91	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	449					
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	450					
46	46	90	90	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	451					
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	452					
46	46	91	91	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	453					
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	454					
46	46	90	90	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	455					
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	456					
46	46	91	91	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	457					
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	458					
47	47	92	92	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	459					45
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	460					45
47	47	93	93	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	461					45
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	462					
47	47	92	92	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	463					
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	464					
47	47	93	93	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	465					
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	466					
47	47	92	92	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	467					
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	468					
47	47	93	93	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	469					
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	470					
47	47	92	92	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	471					
48	48	94	94	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	472					
48	48	95	95	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	473					
48	48	94	94	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	474					
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	475					
48	48	95	95	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	476					
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	477					
48	48	94	94	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	478					
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	479					
48	48	95	95	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	480					
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	481					
48	48	94	94	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	482					
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	483					
48	48	95	95	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	484					
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	485					
49	49	96	96	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	486					46
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	487					
49	49	97	97	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	488		articStaccatoAbove			
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	489		articStaccatoAbove			
49	49	96	96	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	490					47
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	491					
49	49	97	97	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	492		articStaccatoBelow			
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	493		articStaccatoBelow			
49	49	96	96	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	494					48
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	495					
49	49	97	97	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	496		articStaccatoAbove			
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	497		articStaccatoAbove			
49	49	96	96	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	498					
49	49	97	97	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	499					
50	50	98	98	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	500		articStaccatoAbove			
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	501		articStaccatoAbove			
50	50	99	99	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	502					
50	50	98	98	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	503		articStaccatoBelow			
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	504		articStaccatoAbove			
50	50	98	98	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	505		articStaccatoAbove			
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	506		articStaccatoAbove			
50	50	98	98	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	507		articStaccatoBelow			
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	508		articStaccatoAbove			
51	51	100	100	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	509					
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	510					
51	51	101	101	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	511					
51	51	100	100	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	512		articStaccatoBelow			
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	513		articStaccatoAbove			
51	51	100	100	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	514		articStaccatoAbove			
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	515		articStaccatoAbove			
51	51	100	100	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	516		articStaccatoBelow			
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	517		articStaccatoAbove			
52	52	102	102	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	518					
52	52	205/2	205/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	519					
52	52	103	103	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	520					
52	52	102	102	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	521		articStaccatoBelow			
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	522		articStaccatoAbove			
52	52	102	102	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	523		articStaccatoAbove			
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	524		articStaccatoAbove			
52	52	102	102	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	525		articStaccatoBelow			
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	526		articStaccatoAbove			
53	53	104	104	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	527					
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	528					
53	53	105	105	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	529					
53	53	104	104	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	530		articStaccatoBelow			
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	531		articStaccatoAbove			
53	53	104	104	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	532		articStaccatoAbove			
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	533		articStaccatoAbove			
