mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
15	14	41	41	0.0		1/4	1/4	Spanner	3/4	3	1	0											47		
15	14	41	41	0.0		1/4	1/4	Spanner	3/4	3	1	0											47	5	
15	14	41	41	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	229							47	5	
15	14	83/2	83/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	230								5	
15	14	42	42	0.0		1/2	1/2	Spanner	3/4	3	1	0													
15	14	40	40	0.0		0	0	Dynamic	3/4	4	1	0					p								
15	14	40	40	0.0		0	0	Spanner	3/4	4	1	0													10
15	14	40	40	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	231							48		10
15	14	81/2	81/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	232							48		10
15	14	41	41	0.0		1/4	1/4	Spanner	3/4	4	1	0											48		
15	14	41	41	0.0		1/4	1/4	Spanner	3/4	4	1	0											48	6	
15	14	41	41	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	233							48	6	
15	14	83/2	83/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	234								6	
15	14	42	42	0.0		1/2	1/2	Spanner	3/4	4	1	0													
16	15	43	43	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	235									
16	15	173/4	173/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	236									
16	15	87/2	87/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	237									
16	15	175/4	175/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	238									
16	15	44	44	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	239									
16	15	177/4	177/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	240									
16	15	89/2	89/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	241									
16	15	179/4	179/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	242									
16	15	45	45	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	243									
16	15	181/4	181/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	244									
16	15	91/2	91/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	245									
16	15	183/4	183/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	246									
16	15	46	46	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	247									
16	15	185/4	185/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	248									
16	15	93/2	93/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	249									
16	15	187/4	187/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	250									
16	15	44	44	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	251									
16	15	45	45	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	252									
16	15	46	46	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	253									
16	15	93/2	93/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	254									
16	15	43	43	0.0		0	0	Dynamic	4/4	3	1	0					f								
17	16	47	47	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	255									
17	16	189/4	189/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	256									
17	16	95/2	95/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	257									
17	16	191/4	191/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	258									
17	16	48	48	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	259									
17	16	193/4	193/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	260									
17	16	97/2	97/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	261									
17	16	195/4	195/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	262									
17	16	49	49	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	263									
17	16	197/4	197/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	264									
17	16	99/2	99/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	265									
17	16	199/4	199/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	266									
17	16	50	50	0.0		3/4	3/4	Dynamic	4/4	1	1	0					f								
17	16	50	50	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	267									
17	16	201/4	201/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	268									
17	16	101/2	101/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	269									
17	16	203/4	203/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	270									
17	16	47	47	0.0		0	0	Dynamic	4/4	2	1	0					p								
17	16	47	47	0.0		0	0	Dynamic	4/4	2	1	0					p								
17	16	47	47	3.0		0	0	Chord	4/4	2	1	3/4		1/2	3/2	271									
17	16	47	47	0.0		0	0	Dynamic	4/4	3	1	0					p								
17	16	47	47	3.0		0	0	Chord	4/4	3	1	3/4		1/2	3/2	272									
17	16	47	47	0.0		0	0	Dynamic	4/4	4	1	0					p								
17	16	47	47	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	273									
18	17	51	51	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	274									
18	17	205/4	205/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	275									
18	17	103/2	103/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	276									
18	17	207/4	207/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	277									
18	17	52	52	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	278									
18	17	209/4	209/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	279									
18	17	105/2	105/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	280									
18	17	211/4	211/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	281									
18	17	53	53	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	282									
18	17	213/4	213/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	283									
18	17	107/2	107/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	284									
18	17	215/4	215/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	285									
18	17	54	54	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	286									
18	17	217/4	217/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	287									
18	17	109/2	109/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	288									
18	17	219/4	219/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	289									
18	17	52	52	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	290									
18	17	53	53	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	291									
18	17	54	54	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	292									
18	17	109/2	109/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	293									
18	17	51	51	0.0		0	0	Dynamic	4/4	3	1	0					f								
19	18	55	55	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	294									
19	18	221/4	221/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	295									
19	18	111/2	111/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	296									
19	18	223/4	223/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	297									
19	18	56	56	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	298									
19	18	225/4	225/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	299									
19	18	113/2	113/2	0.0		3/8	3/8	StaffText	4/4	1	1	0							<i>cresc.</i>						
19	18	113/2	113/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	300									
19	18	227/4	227/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	301									
19	18	57	57	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	302									
19	18	229/4	229/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	303									
19	18	115/2	115/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	304									
19	18	231/4	231/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	305									
19	18	58	58	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	306									
19	18	233/4	233/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	307									
19	18	117/2	117/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	308									
19	18	235/4	235/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	309									
19	18	55	55	0.0		0	0	Dynamic	4/4	2	1	0					p								
19	18	55	55	0.0		0	0	Dynamic	4/4	2	1	0					p								
19	18	55	55	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	310									
19	18	57	57	0.0		1/2	1/2	StaffText	4/4	2	1	0							<i>cresc.</i>						
19	18	57	57	0.0		1/2	1/2	StaffText	4/4	2	1	0							<i>non ligato</i>						
19	18	57	57	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	311									
19	18	229/4	229/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	312									
19	18	115/2	115/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	313									
19	18	231/4	231/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	314									
19	18	58	58	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	315									
19	18	233/4	233/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	316									
19	18	117/2	117/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	317									
19	18	235/4	235/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	318									
19	18	55	55	0.0		0	0	Dynamic	4/4	3	1	0					p								
19	18	55	55	3.0		0	0	Chord	4/4	3	1	3/4		1/2	3/2	319									
19	18	58	58	0.0		3/4	3/4	StaffText	4/4	3	1	0							<i>cresc.</i>						
19	18	58	58	0.0		3/4	3/4	StaffText	4/4	3	1	0							<i>non ligato</i>						
19	18	58	58	0.25		3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	320									
19	18	233/4	233/4	0.25		13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	321									
19	18	117/2	117/2	0.25		7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	322									
19	18	235/4	235/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	323									
19	18	55	55	0.0		0	0	Dynamic	4/4	4	1	0					p								
19	18	55	55	3.0		0	0	Chord	4/4	4	1	3/4		1/2	3/2	324									
19	18	58	58	0.0		3/4	3/4	StaffText	4/4	4	1	0							<i>cresc.</i>						
19	18	58	58	0.0		3/4	3/4	StaffText	4/4	4	1	0							<i>non ligato</i>						
19	18	58	58	0.25		3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	325									
19	18	233/4	233/4	0.25		13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	326									
19	18	117/2	117/2	0.25		7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	327									
19	18	235/4	235/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	328									
20	19	59	59	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	329									
20	19	237/4	237/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	330									
20	19	119/2	119/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	331									
20	19	239/4	239/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	332									
20	19	60	60	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	333									
20	19	241/4	241/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	334									
20	19	121/2	121/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	335									
20	19	243/4	243/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	336									
20	19	61	61	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	337									
20	19	245/4	245/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	338									
20	19	123/2	123/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	339									
20	19	247/4	247/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	340									
20	19	62	62	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	341		articStaccatoAbove							
20	19	125/2	125/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	342		articStaccatoAbove							
20	19	59	59	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	343									
20	19	237/4	237/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	344									
20	19	119/2	119/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	345									
20	19	239/4	239/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	346									
20	19	60	60	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	347									
20	19	241/4	241/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	348									
20	19	121/2	121/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	349									
20	19	243/4	243/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	350									
20	19	61	61	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	351									
20	19	245/4	245/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	352									
20	19	123/2	123/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	353									
20	19	247/4	247/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	354									
20	19	62	62	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	355		articStaccatoAbove							
20	19	125/2	125/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	356		articStaccatoAbove							
20	19	59	59	0.25		0	0	Chord	4/4	3	1	1/16		1/16	1	357									
20	19	237/4	237/4	0.25		1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	358									
20	19	119/2	119/2	0.25		1/8	1/8	Chord	4/4	3	1	1/16		1/16	1	359									
20	19	239/4	239/4	0.25		3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	360									
20	19	60	60	0.25		1/4	1/4	Chord	4/4	3	1	1/16		1/16	1	361									
20	19	241/4	241/4	0.25		5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	362									
20	19	121/2	121/2	0.25		3/8	3/8	Chord	4/4	3	1	1/16		1/16	1	363									
20	19	243/4	243/4	0.25		7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	364									
20	19	61	61	0.25		1/2	1/2	Chord	4/4	3	1	1/16		1/16	1	365									
20	19	245/4	245/4	0.25		9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	366									
20	19	123/2	123/2	0.25		5/8	5/8	Chord	4/4	3	1	1/16		1/16	1	367									
20	19	247/4	247/4	0.25		11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	368									
20	19	62	62	0.5		3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	369		articStaccatoBelow							
20	19	125/2	125/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	370		articStaccatoBelow							
20	19	59	59	0.25		0	0	Chord	4/4	4	1	1/16		1/16	1	371									
20	19	237/4	237/4	0.25		1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	372									
20	19	119/2	119/2	0.25		1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	373									
20	19	239/4	239/4	0.25		3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	374									
20	19	60	60	0.25		1/4	1/4	Chord	4/4	4	1	1/16		1/16	1	375									
20	19	241/4	241/4	0.25		5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	376									
20	19	121/2	121/2	0.25		3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	377									
20	19	243/4	243/4	0.25		7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	378									
20	19	61	61	0.25		1/2	1/2	Chord	4/4	4	1	1/16		1/16	1	379									
20	19	245/4	245/4	0.25		9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	380									
20	19	123/2	123/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	381									
20	19	247/4	247/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	382									
20	19	62	62	0.5		3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	383		articStaccatoBelow							
20	19	125/2	125/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	384		articStaccatoBelow							
21	20	63	63	0.0		0	0	Tempo	3/4	1	1	0								TempoI.	60.0	1.0			
21	20	63	63	0.0		0	0	Dynamic	3/4	1	1	0					f								
21	20	63	63	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	385		articStaccatoAbove							
21	20	63	63	0.0		0	0	Dynamic	3/4	2	1	0					f								
21	20	63	63	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	386		articStaccatoAbove							
21	20	63	63	0.0		0	0	Dynamic	3/4	3	1	0					f								
21	20	63	63	1.0		0	0	Chord	3/4	3	1	1/4		1/4	1	387		articStaccatoAbove							
21	20	63	63	0.0		0	0	Dynamic	3/4	4	1	0					f								
21	20	63	63	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	388		articStaccatoBelow							
21	20	65	65	0.0		1/2	1/2	Dynamic	3/4	4	1	0					p								
21	20	65	65	1.0		1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	389							49		
22	21	66	66	0.0		0	0	Dynamic	3/4	2	1	0					p								
22	21	66	66	0.0		0	0	Spanner	3/4	2	1	0													11
22	21	66	66	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	390							50		11
22	21	67	67	1.5		1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	391							50		11
22	21	137/2	137/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	392									11
22	21	67	67	0.0		1/4	1/4	Spanner	3/4	3	1	0													12
22	21	67	67	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	393							51		12
22	21	135/2	135/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	394							51		12
22	21	68	68	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	395							51		12
22	21	137/2	137/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	396									12
22	21	66	66	0.0		0	0	Spanner	3/4	4	1	0											49		13
22	21	66	66	1.5		0	0	Chord	3/4	4	1	3/8		1/4	3/2	397							49		13
22	21	135/2	135/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0					p						49		13
22	21	135/2	135/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	398							49		13
22	21	68	68	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	399							49		13
22	21	137/2	137/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	400									13
23	22	71	71	0.0		1/2	1/2	Dynamic	3/4	1	1	0					p								
23	22	71	71	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	401							52		
23	22	69	69	0.0		0	0	Dynamic	3/4	2	1	0					p								
23	22	69	69	0.0		0	0	Spanner	3/4	2	1	0													
23	22	69	69	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	402							53		
23	22	70	70	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	403									
23	22	71	71	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	404									
23	22	69	69	0.0		0	0	Spanner	3/4	3	1	0													
23	22	69	69	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	405							54		
23	22	139/2	139/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	406							54		
23	22	70	70	0.5		1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	407							54		
23	22	141/2	141/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	408									
23	22	71	71	1.0		1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	409									
23	22	69	69	0.0		0	0	Dynamic	3/4	4	1	0					p								
23	22	69	69	0.0		0	0	Dynamic	3/4	4	1	0					p								
23	22	69	69	0.0		0	0	Spanner	3/4	4	1	0													
23	22	69	69	1.0		0	0	Chord	3/4	4	1	1/4		1/4	1	410							55		
23	22	70	70	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	411									
23	22	71	71	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	412									
23	22	143/2	143/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	413									
24	23	72	72	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	414									
24	23	73	73	0.0		1/4	1/4	StaffText	3/4	1	1	0							<i>cresc.</i>						
24	23	73	73	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	415							56		
24	23	74	74	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	416							57		
24	23	72	72	0.0		0	0	StaffText	3/4	2	1	0							<i>cresc.</i>						
24	23	72	72	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	417							58		
24	23	145/2	145/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	418							58		
24	23	73	73	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	419							58		
24	23	147/2	147/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	420							58		
24	23	74	74	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	421							58		
24	23	149/2	149/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	422									
24	23	72	72	0.0		0	0	StaffText	3/4	3	1	0							<i>cresc.</i>						
24	23	72	72	1.5		0	0	Chord	3/4	3	1	3/8		1/4	3/2	423							59		
24	23	147/2	147/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	424							59		
24	23	74	74	0.5		1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	425							59		
24	23	149/2	149/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	426									
24	23	72	72	0.0		0	0	StaffText	3/4	4	1	0							<i>cresc.</i>						
24	23	72	72	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	427									
24	23	145/2	145/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	428									
24	23	73	73	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	429									
24	23	147/2	147/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	430									
24	23	74	74	0.5		1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	431									
24	23	149/2	149/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	432									
25	24	75	75	0.0		0	0	Tempo	3/4	1	1	0								Allegro.	120.0	1.0			
25	24	75	75	0.0		0	0	Dynamic	3/4	1	1	0					f								
25	24	75	75	0.0		0	0	Spanner	3/4	1	1	0												7	
25	24	75	75	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	433							60	7	
25	24	151/2	151/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	434							60	7	
25	24	76	76	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	435								7	
25	24	153/2	153/2	0.0		3/8	3/8	Spanner	3/4	1	1	0													
25	24	77	77	0.0		1/2	1/2	StaffText	3/4	1	1	0							<i>non ligato</i>						
25	24	77	77	0.25		1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	436									
25	24	309/4	309/4	0.25		9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	437									
25	24	155/2	155/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	438									
25	24	311/4	311/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	439									
25	24	75	75	0.0		0	0	Dynamic	3/4	2	1	0					f								
25	24	75	75	0.0		0	0	Spanner	3/4	2	1	0												8	
25	24	75	75	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	440							61	8	
25	24	151/2	151/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	441							61	8	
25	24	76	76	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	442								8	
25	24	153/2	153/2	0.0		3/8	3/8	Spanner	3/4	2	1	0													
25	24	77	77	0.0		1/2	1/2	StaffText	3/4	2	1	0							<i>non ligato</i>						
25	24	77	77	0.25		1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	443									
25	24	309/4	309/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	444									
25	24	155/2	155/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	445									
25	24	311/4	311/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	446									
25	24	75	75	0.0		0	0	Spanner	3/4	3	1	0												9	
25	24	75	75	0.5		0	0	Chord	3/4	3	1	1/8		1/8	1	447								9	
25	24	151/2	151/2	1.0		1/8	1/8	Chord	3/4	3	1	1/4		1/4	1	448								9	
25	24	153/2	153/2	0.0		3/8	3/8	Spanner	3/4	3	1	0													
25	24	77	77	0.0		1/2	1/2	StaffText	3/4	3	1	0							<i>non ligato</i>						
25	24	77	77	0.25		1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	449									
25	24	309/4	309/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	450									
25	24	155/2	155/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	451									
25	24	311/4	311/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	452									
25	24	75	75	0.0		0	0	Spanner	3/4	4	1	0												10	
25	24	75	75	0.5		0	0	Chord	3/4	4	1	1/8		1/8	1	453								10	
25	24	151/2	151/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	454								10	
25	24	76	76	0.5		1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	455								10	
25	24	153/2	153/2	0.0		3/8	3/8	Spanner	3/4	4	1	0													
26	25	78	78	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	456									
26	25	79	79	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	457									
26	25	80	80	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	458									
26	25	81	81	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	459									
26	25	163/2	163/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	460									
26	25	78	78	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	461									
26	25	313/4	313/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	462									
26	25	157/2	157/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	463									
26	25	315/4	315/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	464									
26	25	79	79	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	465									
26	25	317/4	317/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	466									
26	25	159/2	159/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	467									
