mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
139	139	1659/8	1659/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32		1/32	1	1565							111		46	
139	139	415/2	415/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	1566		articStaccatoBelow							46	
139	139	208	208	0.0	1/4	1/4	Spanner	3/8	3	1	0														
139	139	207	207	1.0	0	0	Chord	3/8	4	1	1/4		1/4	1	1567										
139	139	208	208	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	1568							112			
140	140	417/2	417/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1569										
140	140	835/4	835/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1570										
140	140	209	209	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1571										
140	140	837/4	837/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1572										
140	140	419/2	419/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1573										
140	140	839/4	839/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1574										
140	140	419/2	419/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1575										
140	140	419/2	419/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	1576										
140	140	417/2	417/2	0.375	0	0	Chord	3/8	4	1	3/32		1/16	3/2	1577							112			
140	140	1671/8	1671/8	0.125	3/32	3/32	Chord	3/8	4	1	1/32		1/32	1	1578							112			
140	140	209	209	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	1579							112			
140	140	419/2	419/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	1580										
141	141	210	210	0.0	0	0	StaffText	3/8	1	1	0							<i>cresc.</i>							
141	141	210	210	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1581										
141	141	841/4	841/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1582										
141	141	421/2	421/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1583										
141	141	843/4	843/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1584										
141	141	211	211	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1585										
141	141	845/4	845/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1586										
141	141	210	210	0.0	0	0	StaffText	3/8	2	1	0							<i>cresc.</i>							
141	141	210	210	0.375	0	0	Chord	3/8	2	1	3/32		1/16	3/2	1587							113			
141	141	1683/8	1683/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	1588							113			
141	141	421/2	421/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1589							113			
141	141	211	211	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1590							113			
141	141	210	210	0.0	0	0	StaffText	3/8	3	1	0							<i>cresc.</i>							
141	141	210	210	0.375	0	0	Chord	3/8	3	1	3/32		1/16	3/2	1591							114			
141	141	1683/8	1683/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32		1/32	1	1592							114			
141	141	421/2	421/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	1593							114			
141	141	211	211	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	1594							114			
141	141	210	210	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
141	141	210	210	0.375	0	0	Chord	3/8	4	1	3/32		1/16	3/2	1595							115			
141	141	1683/8	1683/8	0.125	3/32	3/32	Chord	3/8	4	1	1/32		1/32	1	1596							115			
141	141	421/2	421/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	1597							115			
141	141	211	211	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	1598							115			
142	142	423/2	423/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1599										
142	142	847/4	847/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1600										
142	142	212	212	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1601										
142	142	849/4	849/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1602										
142	142	425/2	425/2	0.0	1/4	1/4	Dynamic	3/8	1	1	0					f									
142	142	425/2	425/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1603										
142	142	851/4	851/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1604										
142	142	423/2	423/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1605										
142	142	425/2	425/2	0.0	1/4	1/4	Dynamic	3/8	2	1	0					f									
142	142	425/2	425/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1606							116			
142	142	423/2	423/2	1.0	0	0	Chord	3/8	3	1	1/4		1/4	1	1607										
142	142	425/2	425/2	0.0	1/4	1/4	Dynamic	3/8	3	1	0					f									
142	142	425/2	425/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	1608							117			
142	142	423/2	423/2	1.0	0	0	Chord	3/8	4	1	1/4		1/4	1	1609										
142	142	425/2	425/2	0.0	1/4	1/4	Dynamic	3/8	4	1	0					f									
142	142	425/2	425/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	1610							118			
143	143	213	213	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1611										
143	143	853/4	853/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1612										
143	143	427/2	427/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1613										
143	143	855/4	855/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1614										
143	143	214	214	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1615										
143	143	857/4	857/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1616										
143	143	213	213	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1617		articStaccatoAbove								
143	143	853/4	853/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1618		articStaccatoAbove								
143	143	427/2	427/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1619		articStaccatoAbove								
143	143	855/4	855/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1620		articStaccatoAbove								
143	143	214	214	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1621		articStaccatoAbove								
143	143	857/4	857/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1622		articStaccatoAbove								
143	143	213	213	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1623		articStaccatoAbove								
143	143	853/4	853/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1624		articStaccatoAbove								
143	143	427/2	427/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	1625		articStaccatoAbove								
143	143	855/4	855/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	1626		articStaccatoAbove								
143	143	214	214	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	1627		articStaccatoAbove								
143	143	857/4	857/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1628		articStaccatoAbove								
143	143	213	213	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1629		articStaccatoAbove								
143	143	853/4	853/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1630		articStaccatoAbove								
143	143	427/2	427/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	1631		articStaccatoAbove								
143	143	855/4	855/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	1632		articStaccatoAbove								
143	143	214	214	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	1633		articStaccatoAbove								
143	143	857/4	857/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1634		articStaccatoAbove								
144	144	429/2	429/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1635		articStaccatoAbove								
144	144	859/4	859/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1636		articStaccatoAbove								
144	144	215	215	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1637		articStaccatoAbove								
144	144	861/4	861/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1638		articStaccatoAbove								
144	144	431/2	431/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1639		articStaccatoAbove								
144	144	863/4	863/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1640		articStaccatoAbove								
144	144	429/2	429/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1641		articStaccatoBelow								
144	144	859/4	859/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1642		articStaccatoBelow								
144	144	215	215	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1643		articStaccatoBelow								
144	144	861/4	861/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1644		articStaccatoBelow								
144	144	431/2	431/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1645		articStaccatoBelow								
144	144	863/4	863/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1646		articStaccatoBelow								
144	144	429/2	429/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1647		articStaccatoAbove								
144	144	859/4	859/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1648		articStaccatoAbove								
144	144	215	215	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	1649		articStaccatoAbove								
144	144	861/4	861/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	1650		articStaccatoAbove								
144	144	431/2	431/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	1651		articStaccatoAbove								
144	144	863/4	863/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1652		articStaccatoAbove								
144	144	429/2	429/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1653		articStaccatoAbove								
144	144	859/4	859/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1654		articStaccatoAbove								
144	144	215	215	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	1655		articStaccatoAbove								
144	144	861/4	861/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	1656		articStaccatoAbove								
144	144	431/2	431/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	1657		articStaccatoAbove								
144	144	863/4	863/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1658		articStaccatoAbove								
145	145	216	216	0.375	0	0	Chord	3/8	1	1	3/32		1/16	3/2	1659							119			
145	145	1731/8	1731/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	1660							119			
145	145	433/2	433/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1661							119			
145	145	217	217	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1662										
145	145	216	216	0.375	0	0	Chord	3/8	2	1	3/32		1/16	3/2	1663							120			
145	145	1731/8	1731/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	1664							120			
145	145	433/2	433/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1665							120			
145	145	217	217	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1666										
145	145	216	216	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1667										
145	145	865/4	865/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1668										
145	145	433/2	433/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	1669										
145	145	867/4	867/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	1670										
145	145	217	217	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	1671										
145	145	869/4	869/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1672										
145	145	216	216	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1673										
145	145	865/4	865/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1674										
145	145	433/2	433/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	1675										
145	145	867/4	867/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	1676										
145	145	217	217	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	1677										
145	145	869/4	869/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1678										
146	146	435/2	435/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	1679										
146	146	437/2	437/2	0.0	1/4	1/4	Dynamic	3/8	1	1	0					sf									
146	146	437/2	437/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1680							121			
146	146	435/2	435/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1681										
146	146	437/2	437/2	0.0	1/4	1/4	Dynamic	3/8	2	1	0					sf									
146	146	437/2	437/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1682							122			
146	146	435/2	435/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1683										
146	146	871/4	871/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1684										
146	146	218	218	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	1685										
146	146	873/4	873/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	1686										
146	146	437/2	437/2	0.0	1/4	1/4	Dynamic	3/8	3	1	0					sf									
146	146	437/2	437/2	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	1687										
146	146	875/4	875/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1688										
146	146	435/2	435/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1689										
146	146	871/4	871/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1690										
146	146	218	218	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	1691										
146	146	873/4	873/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	1692										
146	146	437/2	437/2	0.0	1/4	1/4	Dynamic	3/8	4	1	0					sf									
146	146	437/2	437/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	1693										
146	146	875/4	875/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1694										
147	147	219	219	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1695										
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1696		articStaccatoAbove								
147	147	439/2	439/2	0.0	1/8	1/8	Spanner	3/8	1	1	0													47	
147	147	439/2	439/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1697		articStaccatoAbove							47	
147	147	879/4	879/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1698		articStaccatoAbove							47	
147	147	220	220	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1699		articStaccatoAbove							47	
147	147	881/4	881/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1700		articStaccatoAbove							47	
147	147	219	219	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1701		articStaccatoAbove								
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1702		articStaccatoAbove								
147	147	439/2	439/2	0.0	1/8	1/8	Spanner	3/8	2	1	0													48	
147	147	439/2	439/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1703		articStaccatoAbove							48	
147	147	879/4	879/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1704		articStaccatoAbove							48	
147	147	220	220	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1705		articStaccatoAbove							48	
147	147	881/4	881/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1706		articStaccatoAbove							48	
147	147	219	219	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1707										
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1708										
147	147	439/2	439/2	0.0	1/8	1/8	Spanner	3/8	3	1	0													49	
147	147	439/2	439/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	1709									49	
147	147	879/4	879/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	1710									49	
147	147	220	220	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	1711									49	
147	147	881/4	881/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1712									49	
147	147	219	219	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1713										
147	147	877/4	877/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1714										
147	147	439/2	439/2	0.0	1/8	1/8	Spanner	3/8	4	1	0													50	
147	147	439/2	439/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	1715									50	
147	147	879/4	879/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	1716									50	
147	147	220	220	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	1717									50	
147	147	881/4	881/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1718									50	
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	1	1	0					p									
148	148	441/2	441/2	0.0	0	0	Spanner	3/8	1	1	0														
148	148	441/2	441/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1719		articStaccatoAbove								
148	148	883/4	883/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1720		articStaccatoAbove								
148	148	221	221	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1721		articStaccatoAbove								
148	148	441/2	441/2	0.0	0	0	Spanner	3/8	2	1	0														
148	148	441/2	441/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1722										
148	148	885/4	885/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1723		articStaccatoAbove								
148	148	443/2	443/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1724		articStaccatoAbove								
148	148	887/4	887/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1725		articStaccatoAbove								
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	3	1	0					p									
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	3	1	0					p									
148	148	441/2	441/2	0.0	0	0	Spanner	3/8	3	1	0														
148	148	441/2	441/2	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	1726										
148	148	887/4	887/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1727										
148	148	441/2	441/2	0.0	0	0	Dynamic	3/8	4	1	0					p									
148	148	441/2	441/2	0.0	0	0	Spanner	3/8	4	1	0														
148	148	441/2	441/2	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	1728										
149	149	222	222	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1729		articStaccatoBelow								
149	149	889/4	889/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1730		articStaccatoBelow								
149	149	445/2	445/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1731		articStaccatoBelow								
149	149	222	222	0.5	0	0	Chord	3/8	3	1	1/8		1/8	1	1732										
149	149	891/4	891/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	1733		articStaccatoAbove								
149	149	223	223	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	1734		articStaccatoAbove								
149	149	893/4	893/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1735		articStaccatoAbove								
149	149	893/4	893/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1736										
150	150	899/4	899/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1737										
150	150	447/2	447/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1738										
150	150	447/2	447/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1739		articStaccatoBelow								
150	150	895/4	895/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1740		articStaccatoBelow								
150	150	224	224	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	1741		articStaccatoBelow								
150	150	447/2	447/2	0.5	0	0	Chord	3/8	4	1	1/8		1/8	1	1742										
150	150	897/4	897/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	1743		articStaccatoBelow								
150	150	449/2	449/2	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	1744		articStaccatoBelow								
150	150	899/4	899/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1745		articStaccatoBelow								
151	151	225	225	0.0	0	0	Dynamic	3/8	1	1	0					pp									
151	151	225	225	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1746										
151	151	901/4	901/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1747										
151	151	451/2	451/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1748										
151	151	226	226	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1749										
151	151	225	225	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1750										
151	151	901/4	901/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1751										
151	151	451/2	451/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1752										
151	151	226	226	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1753										
151	151	225	225	0.0	0	0	Dynamic	3/8	3	1	0					pp									
151	151	225	225	0.0	0	0	Dynamic	3/8	3	1	0					pp									
151	151	225	225	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1754										
151	151	901/4	901/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1755										
151	151	451/2	451/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	1756										
151	151	226	226	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	1757										
151	151	225	225	0.0	0	0	Dynamic	3/8	4	1	0					pp									
151	151	225	225	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1758		articStaccatoBelow								
151	151	901/4	901/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1759		articStaccatoBelow								
151	151	451/2	451/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	1760		articStaccatoBelow								
151	151	226	226	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	1761		articStaccatoBelow								
152	152	453/2	453/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1762										
152	152	907/4	907/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1763										
152	152	227	227	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1764										
152	152	455/2	455/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1765										
152	152	453/2	453/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1766										
152	152	907/4	907/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1767										
152	152	227	227	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1768										
152	152	455/2	455/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1769										
152	152	453/2	453/2	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1770										
152	152	907/4	907/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1771										
152	152	227	227	0.5	1/8	1/8	Chord	3/8	3	1	1/8		1/8	1	1772										
152	152	455/2	455/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8		1/8	1	1773										
152	152	453/2	453/2	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1774										
152	152	907/4	907/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1775										
152	152	227	227	0.5	1/8	1/8	Chord	3/8	4	1	1/8		1/8	1	1776										
152	152	455/2	455/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8		1/8	1	1777										
153	153	228	228	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1778										
153	153	913/4	913/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1779										
153	153	457/2	457/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1780										
153	153	915/4	915/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1781										
153	153	229	229	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1782										
153	153	917/4	917/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1783										
153	153	228	228	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1784										
153	153	913/4	913/4	0.0	1/16	1/16	StaffText	3/8	2	1	0							<i>cresc.</i>							
153	153	913/4	913/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1785										
153	153	457/2	457/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1786										
153	153	915/4	915/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1787										
153	153	229	229	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1788										
153	153	917/4	917/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1789										
153	153	228	228	0.25	0	0	Chord	3/8	3	1	1/16		1/16	1	1790										
153	153	913/4	913/4	0.0	1/16	1/16	StaffText	3/8	3	1	0							<i>cresc.</i>							
153	153	913/4	913/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16		1/16	1	1791										
153	153	457/2	457/2	0.25	1/8	1/8	Chord	3/8	3	1	1/16		1/16	1	1792										
153	153	915/4	915/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16		1/16	1	1793										
153	153	229	229	0.25	1/4	1/4	Chord	3/8	3	1	1/16		1/16	1	1794										
153	153	917/4	917/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16		1/16	1	1795										
153	153	228	228	0.0	0	0	StaffText	3/8	4	1	0							<i>cresc.</i>							
153	153	228	228	0.25	0	0	Chord	3/8	4	1	1/16		1/16	1	1796										
153	153	913/4	913/4	0.0	1/16	1/16	StaffText	3/8	4	1	0							<i>cresc.</i>							
153	153	913/4	913/4	0.25	1/16	1/16	Chord	3/8	4	1	1/16		1/16	1	1797										
153	153	457/2	457/2	0.25	1/8	1/8	Chord	3/8	4	1	1/16		1/16	1	1798										
153	153	915/4	915/4	0.25	3/16	3/16	Chord	3/8	4	1	1/16		1/16	1	1799										
153	153	229	229	0.25	1/4	1/4	Chord	3/8	4	1	1/16		1/16	1	1800										
153	153	917/4	917/4	0.25	5/16	5/16	Chord	3/8	4	1	1/16		1/16	1	1801										
154	154	459/2	459/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1802										
154	154	919/4	919/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1803										
154	154	230	230	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1804										
154	154	921/4	921/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1805										
154	154	461/2	461/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1806										
