mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
153	152	247	152a	935	581	0.75	3/4	3/4	4/4	4	1		IV		Bb	iv		IV		IV							M	0	1	-1, 3, 0		-1	-1
153	152	247	152a	3743/4	2327/4	0.25	15/16	15/16	4/4	4	1		V2/bVII		Bb	iv		V2/bVII		V		2		bVII			Mm7	0	1	-10, -8, -4, -7		-8	-10
154	153	248	153a	936	582	1.0	0	0	4/4	4	1		bIII.I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
154	153	248	153a	937	583	1.0	1/4	1/4	4/4	4	1		I		Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
154	153	248	153a	938	584	0.75	1/2	1/2	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
154	153	248	153a	3755/4	2339/4	0.25	11/16	11/16	4/4	4	1		viio/V		Bb	bIII		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
154	153	248	153a	939	585	0.25	3/4	3/4	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
154	153	248	153a	3757/4	2341/4	0.25	13/16	13/16	4/4	4	1		IV		Bb	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
154	153	248	153a	1879/2	1171/2	0.25	7/8	7/8	4/4	4	1		iii65		Bb	bIII		iii65		iii		65					mm7	0	0	1, 5, 2, 4		4	1
154	153	248	153a	3759/4	2343/4	0.25	15/16	15/16	4/4	4	1		V65(+2)/V		Bb	bIII		V65(+2)/V		V		65	+2	V			Mm7	0	0	6, 3, 0, 2	4	2	6
155	154	249	154a	940	586	2.0	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
155	154	249	154a	942	588	2.0	1/2	1/2	4/4	4	1		V7		Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	155	250	155a	944	590	1.75	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
156	155	250	155a	3783/4	2367/4	0.25	7/16	7/16	4/4	4	1		iii43		Bb	bIII		iii43		iii		43					mm7	0	0	5, 2, 4, 1		4	5
156	155	250	155a	946	592	1.0	1/2	1/2	4/4	4	1		V64/V		Bb	bIII		V64/V		V		64		V			M	0	0	3, 2, 6		2	3
156	155	250	155a	947	593	1.0	3/4	3/4	4/4	4	1		V/V		Bb	bIII		V/V		V				V			M	0	0	2, 6, 3		2	2
157	156	251	156a	948	594	2.0	0	0	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
157	156	251	156a	950	596	2.0	1/2	1/2	4/4	4	1		V7		Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
158	157	252	157a	952	598	3.0	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
158	157	252	157a	955	601	1.0	3/4	3/4	4/4	4	1		viio/V		Bb	bIII		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
159	158	253	158a	956	602	2.0	0	0	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
159	158	253	158a	958	604	2.0	1/2	1/2	4/4	4	1		V7		Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	159	254	159a	960	606	4.0	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
161	160	255	160a	964	610	1.0	0	0	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
161	160	255	160a	965	611	1.0	1/4	1/4	4/4	4	1		viio/V		Bb	bIII		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
161	160	255	160a	966	612	1.0	1/2	1/2	4/4	4	1		V2		Bb	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
161	160	255	160a	967	613	1.0	3/4	3/4	4/4	4	1		I6(+6)		Bb	bIII		I6(+6)		I		6	+6				M	0	0	4, 1, 0	3	0	4
162	161	256	161a	968	614	1.0	0	0	4/4	4	1		Ger6/V		Bb	bIII		Ger6/V	Ger	vii	o	65	b3	V/V			Ger	0	0	-3, 1, -2, 7		7	-3
162	161	256	161a	969	615	1.0	1/4	1/4	4/4	4	1		V(64)/V		Bb	bIII		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
162	161	256	161a	970	616	1.0	1/2	1/2	4/4	4	1		viio/V/V		Bb	bIII		viio/V/V		vii	o			V/V			o	0	0	7, 4, 1		7	7
162	161	256	161a	971	617	1.0	3/4	3/4	4/4	4	1		ii%2		Bb	bIII		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
163	162	257	162a	972	618	4.0	0	0	4/4	4	1		viio7		Bb	bIII		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
164	163	258	163a	976	622	4.0	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
165	164	259	164a	980	626	2.0	0	0	4/4	4	1		I[I64		Bb	bIII	I	I64		I		64					M	0	0	1, 0, 4		0	1
165	164	259	164a	982	628	2.0	1/2	1/2	4/4	4	1		I+6		Bb	bIII	I	I+6		I	+	6					+	0	0	4, 8, 0		0	4
166	165	260	165a	984	630	2.0	0	0	4/4	4	1		IV64		Bb	bIII	I	IV64		IV		64					M	0	0	0, -1, 3		-1	0
166	165	260	165a	986	632	1.0	1/2	1/2	4/4	4	1		v6		Bb	bIII	I	v6		v		6					m	0	0	-2, 2, 1		1	-2
166	165	260	165a	987	633	1.0	3/4	3/4	4/4	4	1		V7		Bb	bIII	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
167	166	261	166a	988	634	2.5	0	0	4/4	4	1		I64]		Bb	bIII	I	I64		I		64					M	0	0	1, 0, 4		0	1
167	166	261	166a	1981/2	1273/2	1.5	5/8	5/8	4/4	4	1		V7		Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
168	167	262	167a	992	638	4.0	0	0	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
169	168	263	168a	996	642	2.0	0	0	4/4	4	1		I		Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
169	168	263	168a	998	644	2.0	1/2	1/2	4/4	4	1		I+		Bb	bIII		I+		I	+						+	0	0	0, 4, 8		0	0
170	169	264	169a	1000	646	2.0	0	0	4/4	4	1		vi6	ii6/V	Bb	bIII		vi6		vi		6					m	0	0	0, 4, 3		3	0
170	169	264	169a	1002	648	1.0	1/2	1/2	4/4	4	1		V(64)/V		Bb	bIII		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
170	169	264	169a	1003	649	1.0	3/4	3/4	4/4	4	1		V/V		Bb	bIII		V/V		V				V			M	0	0	2, 6, 3		2	2
171	170	265	170a	1004	650	2.0	0	0	4/4	4	1		viio65		Bb	bIII		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
171	170	265	170a	1006	652	2.0	1/2	1/2	4/4	4	1		I6		Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
172	171	266	171a	1008	654	2.0	0	0	4/4	4	1		ii65		Bb	bIII		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
172	171	266	171a	1010	656	2.0	1/2	1/2	4/4	4	1		V65/V		Bb	bIII		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
173	172	267	172a	1012	658	1.0	0	0	4/4	4	1		V		Bb	bIII		V		V							M	0	0	1, 5, 2		1	1
173	172	267	172a	1013	659	1.0	1/4	1/4	4/4	4	1		#viio7/vi		Bb	bIII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
173	172	267	172a	1014	660	2.0	1/2	1/2	4/4	4	1		vi		Bb	bIII		vi		vi							m	0	0	3, 0, 4		3	3
174	173	268	173a	1016	662	3.0	0	0	4/4	4	1		I.i64	vi	Bb	I		i64		i		64					m	0	0	1, 0, -3		0	1
174	173	268	173a	1019	665	1.0	3/4	3/4	4/4	4	1		viio7/V		Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
175	174	269	174a	1020	666	3.0	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
175	174	269	174a	1023	669	1.0	3/4	3/4	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
176	175	270	175a	1024	670	4.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
177	176	271	176a	1028	674	4.0	0	0	4/4	4	1		I[I6		Bb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
178	177	272	177a	1032	678	2.0	0	0	4/4	4	1		V6		Bb	I	I	V6		V		6					M	0	0	5, 2, 1		1	5
178	177	272	177a	1034	680	2.0	1/2	1/2	4/4	4	1		V		Bb	I	I	V		V							M	0	0	1, 5, 2		1	1
179	178	273	178a	1036	682	2.0	0	0	4/4	4	1		I6		Bb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
179	178	273	178a	1038	684	1.0	1/2	1/2	4/4	4	1		I64]		Bb	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
179	178	273	178a	1039	685	1.0	3/4	3/4	4/4	4	1		I64		Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
180	179	274	179a	1040	686	4.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
181	180	275	180a	1044	690	4.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
182	181	276	181a	1048	694	1.0	0	0	4/4	4	1		V(64)/V		Bb	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
182	181	276	181a	1049	695	3.0	1/4	1/4	4/4	4	1		V/V		Bb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
183	182	277	182a	1052	698	2.0	0	0	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
183	182	277	182a	1054	700	2.0	1/2	1/2	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
184	183	278	183a	1056	702	2.0	0	0	4/4	4	1		ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
184	183	278	183a	1058	704	2.0	1/2	1/2	4/4	4	1		V65/V		Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
185	184	279	184a	1060	706	2.0	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
185	184	279	184a	1062	708	1.0	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
185	184	279	184a	1063	709	1.0	3/4	3/4	4/4	4	1		V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
186	185	280	185a	1064	710	2.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
186	185	280	185a	1066	712	2.0	1/2	1/2	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
187	186	281	186a	1068	714	2.0	0	0	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
187	186	281	186a	1070	716	2.0	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	187	282	187a	1072	718	4.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
189	188	283	188a	1076	722	4.0	0	0	4/4	4	1		V7/vi		Bb	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
190	189	284	189a	1080	726	2.0	0	0	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
190	189	284	189a	1082	728	2.0	1/2	1/2	4/4	4	1		V7/V		Bb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
191	190	285	190a	1084	730	1.75	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
191	190	285	190a	4343/4	2927/4	0.25	7/16	7/16	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
191	190	285	190a	1086	732	2.0	1/2	1/2	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
192	191	286	191a	1088	734	2.0	0	0	4/4	4	1		ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
192	191	286	191a	1090	736	1.0	1/2	1/2	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
192	191	286	191a	1091	737	2.0	3/4	3/4	4/4	4	1		I64		Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
193	192	287	192a	1093	739	1.0	1/4	1/4	4/4	4	1		vi6		Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
193	192	287	192a	1094	740	1.0	1/2	1/2	4/4	4	1		V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
193	192	287	192a	1095	741	0.5	3/4	3/4	4/4	4	1		V64		Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
193	192	287	192a	2191/2	1483/2	0.5	7/8	7/8	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
194	193	288	193a	1096	742	0.5	0	0	4/4	4	1		viio(+4)		Bb	I		viio(+4)		vii	o		+4				o	0	0	5, 2, -1	4	5	5
194	193	288	193a	2193/2	1485/2	0.5	1/8	1/8	4/4	4	1		V7(+6)		Bb	I		V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
194	193	288	193a	1097	743	0.5	1/4	1/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
194	193	288	193a	2195/2	1487/2	0.5	3/8	3/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
194	193	288	193a	1098	744	0.5	1/2	1/2	4/4	4	1		vi6		Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
194	193	288	193a	2197/2	1489/2	0.5	5/8	5/8	4/4	4	1		ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
194	193	288	193a	1099	745	0.5	3/4	3/4	4/4	4	1		V6/V		Bb	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
194	193	288	193a	2199/2	1491/2	0.5	7/8	7/8	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
195	194	289	194a	1100	746	1.0	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
195	194	289	194a	1101	747	1.0	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
195	194	289	194a	1102	748	2.0	1/2	1/2	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
196	195	290	195a	1104	750	1.0	0	0	4/4	4	1		V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
196	195	290	195a	1105	751	1.0	1/4	1/4	4/4	4	1		iii6		Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
196	195	290	195a	1106	752	1.0	1/2	1/2	4/4	4	1		V65/V		Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
196	195	290	195a	1107	753	1.0	3/4	3/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
197	196	291	196a	1108	754	1.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
197	196	291	196a	1109	755	1.0	1/4	1/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
197	196	291	196a	1110	756	1.0	1/2	1/2	4/4	4	1		V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
197	196	291	196a	1111	757	1.0	3/4	3/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	197	292	197a	1112	758	2.0	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
198	197	292	197a	1114	760	1.0	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	197	292	197a	1115	761	1.0	3/4	3/4	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
199	198	293	198a	1116	762	1.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
199	198	293	198a	1117	763	1.0	1/4	1/4	4/4	4	1		I6(9)		Bb	I		I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
199	198	293	198a	1118	764	1.0	1/2	1/2	4/4	4	1		V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
199	198	293	198a	1119	765	1.0	3/4	3/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	199	294	199a	1120	766	1.0	0	0	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
200	199	294	199a	1121	767	1.0	1/4	1/4	4/4	4	1		V6(+6)		Bb	I		V6(+6)		V		6	+6				M	0	0	5, 2, 1	4	1	5
200	199	294	199a	1122	768	1.0	1/2	1/2	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
200	199	294	199a	1123	769	1.0	3/4	3/4	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
201	200	295	200a	1124	770	1.0	0	0	4/4	4	1		V.ii65		Bb	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
201	200	295	200a	1125	771	1.0	1/4	1/4	4/4	4	1		V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
201	200	295	200a	1126	772	1.0	1/2	1/2	4/4	4	1		I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
201	200	295	200a	1127	773	1.0	3/4	3/4	4/4	4	1		I.V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
202	201	296	201a	1128	774	1.0	0	0	4/4	4	1		vi7		Bb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
202	201	296	201a	1129	775	1.0	1/4	1/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
202	201	296	201a	1130	776	1.0	1/2	1/2	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
202	201	296	201a	1131	777	1.0	3/4	3/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
203	202	297	202a	1132	778	1.0	0	0	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
203	202	297	202a	1133	779	1.0	1/4	1/4	4/4	4	1		iii6		Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
203	202	297	202a	1134	780	1.0	1/2	1/2	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
203	202	297	202a	1135	781	1.0	3/4	3/4	4/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
204	203	298	203a	1136	782	1.0	0	0	4/4	4	1		viio7	iio/vi	Bb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
204	203	298	203a	1137	783	1.0	1/4	1/4	4/4	4	1		V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
204	203	298	203a	1138	784	1.0	1/2	1/2	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
204	203	298	203a	1139	785	1.0	3/4	3/4	4/4	4	1		V6/V		Bb	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
205	204	299	204a	1140	786	0.5	0	0	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
205	204	299	204a	2281/2	1573/2	0.5	1/8	1/8	4/4	4	1		V(6)		Bb	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
205	204	299	204a	1141	787	1.0	1/4	1/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
205	204	299	204a	1142	788	1.0	1/2	1/2	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
205	204	299	204a	1143	789	1.0	3/4	3/4	4/4	4	1		viio	iio/vi	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
206	205	300	205a	1144	790	1.0	0	0	4/4	4	1		V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
206	205	300	205a	1145	791	0.5	1/4	1/4	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
206	205	300	205a	2291/2	1583/2	0.5	3/8	3/8	4/4	4	1		vi2		Bb	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
206	205	300	205a	1146	792	0.5	1/2	1/2	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
206	205	300	205a	2293/2	1585/2	0.5	5/8	5/8	4/4	4	1		vi64		Bb	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
206	205	300	205a	1147	793	0.5	3/4	3/4	4/4	4	1		viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
206	205	300	205a	2295/2	1587/2	0.5	7/8	7/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
207	206	301	206a	1148	794	0.5	0	0	4/4	4	1		viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
207	206	301	206a	2297/2	1589/2	0.5	1/8	1/8	4/4	4	1		V43/V		Bb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
207	206	301	206a	1149	795	0.5	1/4	1/4	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
207	206	301	206a	2299/2	1591/2	0.5	3/8	3/8	4/4	4	1		viio(+2)/V		Bb	I		viio(+2)/V		vii	o		+2	V			o	0	0	6, 3, 0	1	6	6
207	206	301	206a	1150	796	0.5	1/2	1/2	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
207	206	301	206a	2301/2	1593/2	0.5	5/8	5/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
207	206	301	206a	1151	797	0.5	3/4	3/4	4/4	4	1		viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
207	206	301	206a	2303/2	1595/2	0.5	7/8	7/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
208	207	302	207a	1152	798	0.5	0	0	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
208	207	302	207a	2305/2	1597/2	0.5	1/8	1/8	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
208	207	302	207a	1153	799	0.5	1/4	1/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	207	302	207a	2307/2	1599/2	0.5	3/8	3/8	4/4	4	1		vii64		Bb	I		vii64		vii		64					m	0	0	6, 5, 2		5	6
208	207	302	207a	1154	800	0.5	1/2	1/2	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
208	207	302	207a	2309/2	1601/2	0.5	5/8	5/8	4/4	4	1		V64		Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
208	207	302	207a	1155	801	0.5	3/4	3/4	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
208	207	302	207a	2311/2	1603/2	0.5	7/8	7/8	4/4	4	1		V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
209	208	303	208a	1156	802	2.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
209	208	303	208a	1158	804	2.0	1/2	1/2	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
210	209	304	209a	1160	806	2.0	0	0	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
210	209	304	209a	1162	808	2.0	1/2	1/2	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
211	210	305	210a	1164	810	2.0	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
211	210	305	210a	1166	812	2.0	1/2	1/2	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
212	211	306	211a	1168	814	0.5	0	0	4/4	4	1		I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
212	211	306	211a	2337/2	1629/2	1.0	1/8	1/8	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
212	211	306	211a	2339/2	1631/2	1.0	3/8	3/8	4/4	4	1		V2/IV		Bb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
212	211	306	211a	2341/2	1633/2	2.0	5/8	5/8	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
213	212	307	212a	2345/2	1637/2	2.0	1/8	1/8	4/4	4	1		V43/IV		Bb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
213	212	307	212a	2349/2	1641/2	3.0	5/8	5/8	4/4	4	1		IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
214	213	308	213a	2355/2	1647/2	1.0	3/8	3/8	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
214	213	308	213a	2357/2	1649/2	2.5	5/8	5/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
215	214	309	214a	1181	827	6.0	1/4	1/4	4/4	4	1		@none		Bb	I		@none		@none							m	0	0				
216	215	310	215a	1187	833	1.0	3/4	3/4	4/4	4	1		viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
217	216	311	216a	1188	834	1.5	0	0	3/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
217	216	311	216a	2379/2	1671/2	0.5	3/8	3/8	3/4	4	1		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
217	216	311	216a	1190	836	0.5	1/2	1/2	3/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
217	216	311	216a	2381/2	1673/2	0.5	5/8	5/8	3/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
218	217	312	217a	1191	837	1.0	0	0	3/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
218	217	312	217a	1192	838	1.0	1/4	1/4	3/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
218	217	312	217a	1193	839	0.5	1/2	1/2	3/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
218	217	312	217a	2387/2	1679/2	0.5	5/8	5/8	3/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
219	218	313	218a	1194	840	1.5	0	0	3/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
