mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
227	226	297	226a	1232	952	2.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
228	227	298	227a	1234	954	2.0	0	0	4/4	4	1		I(+6)	f	I		I(+6)	I			+6				M	1	0	0, 4, 1	3	0	0
228	227	298	227a	1236	956	2.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
229	228	299	228a	1238	958	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
229	228	299	228a	1240	960	4.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
230	229	300	229a	1244	964	2.0	1/2	1/2	4/4	4	1		I64(+2)	f	I		I64(+2)	I		64	+2				M	1	0	1, 0, 4	2	0	1
231	230	301	230a	1246	966	4.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
232	231	302	231a	1250	970	2.0	0	0	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
232	231	302	231a	1252	972	2.0	1/2	1/2	4/4	4	1		V43	f	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
233	232	303	232a	1254	974	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
233	232	303	232a	1256	976	2.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
234	233	304	233a	1258	978	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
234	233	304	233a	1260	980	4.0	1/2	1/2	4/4	4	1		vi2	f	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
235	234	305	234a	1264	984	4.0	1/2	1/2	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
236	235	306	235a	1268	988	2.0	1/2	1/2	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
237	236	307	236a	1270	990	2.0	0	0	4/4	4	1		vi7	f	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
237	236	307	236a	1272	992	2.0	1/2	1/2	4/4	4	1		V	f	I		V	V							M	1	0	1, 5, 2		1	1
238	237	308	237a	1274	994	4.0	0	0	4/4	4	1		V64	f	I		V64	V		64					M	1	0	2, 1, 5		1	2
239	238	309	238a	1278	998	2.0	0	0	4/4	4	1		V7(+9)	f	I		V7(+9)	V		7	+9				Mm7	1	0	1, 5, 2, -1	3	1	1
239	238	309	238a	1280	1000	2.0	1/2	1/2	4/4	4	1		I64	f	I		I64	I		64					M	1	0	1, 0, 4		0	1
240	239	310	239a	1282	1002	4.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
241	240	311	240a	1286	1006	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
241	240	311	240a	1288	1008	2.0	1/2	1/2	4/4	4	1		V6	f	I		V6	V		6					M	1	0	5, 2, 1		1	5
242	241	312	241a	1290	1010	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
242	241	312	241a	1292	1012	1.0	1/2	1/2	4/4	4	1		V6	f	I		V6	V		6					M	1	0	5, 2, 1		1	5
242	241	312	241a	1293	1013	1.0	3/4	3/4	4/4	4	1		viio	f	I		viio	vii	o						o	1	0	5, 2, -1		5	5
243	242	313	242a	1294	1014	2.0	0	0	4/4	4	1		ii	f	I		ii	ii							m	1	0	2, -1, 3		2	2
243	242	313	242a	1296	1016	2.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
244	243	314	243a	1298	1018	2.0	0	0	4/4	4	1		ii	f	I		ii	ii							m	1	0	2, -1, 3		2	2
244	243	314	243a	1300	1020	1.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
244	243	314	243a	1301	1021	1.0	3/4	3/4	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
245	244	315	244a	1302	1022	2.0	0	0	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
245	244	315	244a	1304	1024	2.0	1/2	1/2	4/4	4	1		V43(+2)	f	I		V43(+2)	V		43	+2				Mm7	1	0	2, -1, 1, 5	3	1	2
246	245	316	245a	1306	1026	2.0	0	0	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
246	245	316	245a	1308	1028	2.0	1/2	1/2	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
247	246	317	246a	1310	1030	2.0	0	0	4/4	4	1		V(64)	f	I		V(64)	V			64				M	1	0	1, 0, 4		1	1
247	246	317	246a	1312	1032	2.0	1/2	1/2	4/4	4	1		V7	f	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
248	247	318	247a	1314	1034	5.0	0	0	4/4	4	1	1	I\\	f	I		I	I						\\	M	1	0	0, 4, 1		0	0
88	87	320	87b	1319	368	4.0	0	0	4/4	4	1		V.I	f	V		I	I							M	1	0	0, 4, 1		0	0
89	88	321	88b	1323	372	4.0	0	0	4/4	4	1		iii	f	V		iii	iii							m	1	0	4, 1, 5		4	4
90	89	322	89b	1327	376	8.0	0	0	4/4	4	1		V	f	V		V	V							M	1	0	1, 5, 2		1	1
92	91	324	91b	1335	384	2.0	0	0	4/4	4	1		IV	f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1
92	91	324	91b	1337	386	5.0	1/2	1/2	4/4	4	1		I	f	V		I	I							M	1	0	0, 4, 1		0	0
93	92	325	92b	1342	391	1.0	3/4	3/4	4/4	4	1		vi	f	V		vi	vi							m	1	0	3, 0, 4		3	3
94	93	326	93b	1343	392	2.0	0	0	4/4	4	1		V	f	V		V	V							M	1	0	1, 5, 2		1	1
94	93	326	93b	1345	394	2.0	1/2	1/2	4/4	4	1		V7	f	V		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	94	327	94b	1347	396	4.0	0	0	4/4	4	1		V43	f	V		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
96	95	328	95b	1351	400	1.0	0	0	4/4	4	1		IV6	f	V		IV6	IV		6					M	1	0	3, 0, -1		-1	3
96	95	328	95b	1352	401	1.0	1/4	1/4	4/4	4	1		vii%7	f	V		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
96	95	328	95b	1353	402	5.0	1/2	1/2	4/4	4	1		I	f	V		I	I							M	1	0	0, 4, 1		0	0
97	96	329	96b	1358	407	1.0	3/4	3/4	4/4	4	1		IV	f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1
98	97	330	97b	1359	408	2.0	0	0	4/4	4	1		vi64	f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4
98	97	330	97b	1361	410	5.0	1/2	1/2	4/4	4	1		V7/vi	f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
99	98	331	98b	1366	415	1.0	3/4	3/4	4/4	4	1		vii%43	f	V		vii%43	vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
100	99	332	99b	1367	416	2.0	0	0	4/4	4	1		V7/vi	f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
100	99	332	99b	1369	418	2.0	1/2	1/2	4/4	4	1		vi64	f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4
101	100	333	100b	1371	420	2.0	0	0	4/4	4	1		vi	f	V		vi	vi							m	1	0	3, 0, 4		3	3
101	100	333	100b	1373	422	1.0	1/2	1/2	4/4	4	1		vi6	f	V		vi6	vi		6					m	1	0	0, 4, 3		3	0
101	100	333	100b	1374	423	1.0	3/4	3/4	4/4	4	1		ii2	f	V		ii2	ii		2					mm7	1	0	0, 2, -1, 3		2	0
102	101	334	101b	1375	424	2.0	0	0	4/4	4	1		V(9)/IV	f	V		V(9)/IV	V			9	IV			M	1	0	0, 4, 1	2	0	0
102	101	334	101b	1377	426	2.0	1/2	1/2	4/4	4	1		V2/IV	f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
103	102	335	102b	1379	428	2.0	0	0	4/4	4	1		V43/IV	f	V		V43/IV	V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
103	102	335	102b	1381	430	4.0	1/2	1/2	4/4	4	1		V2/IV	f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
104	103	336	103b	1385	434	1.0	1/2	1/2	4/4	4	1		I.I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
104	103	336	103b	1386	435	1.0	3/4	3/4	4/4	4	1		V43	f	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
105	104	337	104b	1387	436	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
105	104	337	104b	1389	438	1.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
105	104	337	104b	1390	439	1.0	3/4	3/4	4/4	4	1		vi64	f	I		vi64	vi		64					m	1	0	4, 3, 0		3	4
106	105	338	105b	1391	440	2.0	0	0	4/4	4	1		V/vi	f	I		V/vi	V				vi			M	1	0	4, 8, 5		4	4
106	105	338	105b	1393	442	1.0	1/2	1/2	4/4	4	1		#vi.#viio	f	#vi		#viio	#vii	o						o	1	1	5, 2, -1		5	5
106	105	338	105b	1394	443	1.0	3/4	3/4	4/4	4	1		#viio2	f	#vi		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
107	106	339	106b	1395	444	1.0	0	0	4/4	4	1		i64	f	#vi		i64	i		64					m	1	1	1, 0, -3		0	1
107	106	339	106b	1396	445	1.0	1/4	1/4	4/4	4	1		iio6	f	#vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
107	106	339	106b	1397	446	2.0	1/2	1/2	4/4	4	1		i6	f	#vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
108	107	340	107b	1399	448	1.0	0	0	4/4	4	1		VI(#2)	f	#vi		VI(#2)	VI			#2				M	1	1	-4, 5, -3		-4	-4
108	107	340	107b	1400	449	1.0	1/4	1/4	4/4	4	1		VI	f	#vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
108	107	340	107b	1401	450	1.0	1/2	1/2	4/4	4	1		V	f	#vi		V	V							M	1	1	1, 5, 2		1	1
108	107	340	107b	1402	451	1.0	3/4	3/4	4/4	4	1		#viio43	f	#vi		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
109	108	341	108b	1403	452	1.0	0	0	4/4	4	1		i6	f	#vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
109	108	341	108b	1404	453	1.0	1/4	1/4	4/4	4	1		iv(9)	f	#vi		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
109	108	341	108b	1405	454	1.0	1/2	1/2	4/4	4	1		i6	f	#vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
109	108	341	108b	1406	455	1.0	3/4	3/4	4/4	4	1		V43	f	#vi		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
110	109	342	109b	1407	456	2.0	0	0	4/4	4	1		i	f	#vi		i	i							m	1	1	0, -3, 1		0	0
110	109	342	109b	1409	458	1.0	1/2	1/2	4/4	4	1		V(6)	f	#vi		V(6)	V			6				M	1	1	1, 5, -3		1	1
110	109	342	109b	1410	459	1.0	3/4	3/4	4/4	4	1		V7	f	#vi		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
111	110	343	110b	1411	460	1.0	0	0	4/4	4	1		VI(64+2)	f	#vi		VI(64+2)	VI			64+2				M	1	1	-4, 2, -1	-2	-4	-4
111	110	343	110b	1412	461	1.0	1/4	1/4	4/4	4	1		VI	f	#vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
111	110	343	110b	1413	462	1.0	1/2	1/2	4/4	4	1		iio6	f	#vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
111	110	343	110b	1414	463	1.0	3/4	3/4	4/4	4	1		iv7(+2)	f	#vi		iv7(+2)	iv		7	+2				mm7	1	1	-1, -4, 0, -3	1	-1	-1
112	111	344	111b	1415	464	1.0	0	0	4/4	4	1		VI(64+#2)	f	#vi		VI(64+#2)	VI			64+#2				M	1	1	-4, 2, -1	5	-4	-4
112	111	344	111b	1416	465	1.0	1/4	1/4	4/4	4	1		VI	f	#vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
112	111	344	111b	1417	466	1.0	1/2	1/2	4/4	4	1		iio6	f	#vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
112	111	344	111b	1418	467	1.0	3/4	3/4	4/4	4	1		iv7	f	#vi		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
113	112	345	112b	1419	468	1.0	0	0	4/4	4	1		V7(+b2)	f	#vi		V7(+b2)	V		7	+b2				Mm7	1	1	1, 5, 2, -1	-11	1	1
113	112	345	112b	1420	469	1.0	1/4	1/4	4/4	4	1		V(64)	f	#vi		V(64)	V			64				M	1	1	1, 0, -3		1	1
113	112	345	112b	1421	470	2.0	1/2	1/2	4/4	4	1		V7	f	#vi		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
114	113	346	113b	1423	472	2.0	0	0	4/4	4	1		I\\	f	#vi		I	I						\\	M	1	1	0, 4, 1		0	0
114	113	346	113b	1425	474	2.0	1/2	1/2	4/4	4	1		#VI.I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
115	114	347	114b	1427	476	2.0	0	0	4/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
115	114	347	114b	1429	478	2.0	1/2	1/2	4/4	4	1		vii%7	f	#VI		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
116	115	348	115b	1431	480	2.0	0	0	4/4	4	1		vi	f	#VI		vi	vi							m	1	0	3, 0, 4		3	3
116	115	348	115b	1433	482	1.0	1/2	1/2	4/4	4	1		V	f	#VI		V	V							M	1	0	1, 5, 2		1	1
116	115	348	115b	1434	483	1.0	3/4	3/4	4/4	4	1		#iv%7	f	#VI		#iv%7	#iv	%	7					%7	1	0	6, 3, 0, 4		6	6
117	116	349	116b	1435	484	3.0	0	0	4/4	4	1		V	f	#VI		V	V							M	1	0	1, 5, 2		1	1
117	116	349	116b	1438	487	1.0	3/4	3/4	4/4	4	1		V7	f	#VI		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
118	117	350	117b	1439	488	2.0	0	0	4/4	4	1		I\\	f	#VI		I	I						\\	M	1	0	0, 4, 1		0	0
118	117	350	117b	1441	490	4.0	1/2	1/2	4/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
119	118	351	118b	1445	494	2.0	1/2	1/2	4/4	4	1		vii%7	f	#VI		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
120	119	352	119b	1447	496	2.0	0	0	4/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
120	119	352	119b	1449	498	2.0	1/2	1/2	4/4	4	1		V65	f	#VI		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
121	120	353	120b	1451	500	2.0	0	0	4/4	4	1		I\\	f	#VI		I	I						\\	M	1	0	0, 4, 1		0	0
121	120	353	120b	1453	502	4.0	1/2	1/2	4/4	4	1		I64	f	#VI		I64	I		64					M	1	0	1, 0, 4		0	1
122	121	354	121b	1457	506	4.0	1/2	1/2	4/4	4	1		vi7	f	#VI		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
123	122	355	122b	1461	510	4.0	1/2	1/2	4/4	4	1		I64(64)	f	#VI		I64(64)	I		64	64				M	1	0	3, 0, -1		0	3
124	123	356	123b	1465	514	2.0	1/2	1/2	4/4	4	1		I64	f	#VI		I64	I		64					M	1	0	1, 0, 4		0	1
125	124	357	124b	1467	516	2.0	0	0	4/4	4	1		V2	f	#VI		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
125	124	357	124b	1469	518	2.0	1/2	1/2	4/4	4	1		I6	f	#VI		I6	I		6					M	1	0	4, 1, 0		0	4
126	125	358	125b	1471	520	2.0	0	0	4/4	4	1		I6(4)	f	#VI		I6(4)	I		6	4				M	1	0	-1, 1, 0		0	-1
126	125	358	125b	1473	522	2.0	1/2	1/2	4/4	4	1		I6	f	#VI		I6	I		6					M	1	0	4, 1, 0		0	4
127	126	359	126b	1475	524	2.0	0	0	4/4	4	1		I(2)	f	#VI		I(2)	I			2				M	1	0	2, 4, 1		0	2
127	126	359	126b	1477	526	2.0	1/2	1/2	4/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
128	127	360	127b	1479	528	2.0	0	0	4/4	4	1		I(9)	f	#VI		I(9)	I			9				M	1	0	0, 4, 1	2	0	0
128	127	360	127b	1481	530	4.0	1/2	1/2	4/4	4	1		I	f	#VI		I	I							M	1	0	0, 4, 1		0	0
129	128	361	128b	1485	534	6.0	1/2	1/2	4/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
131	130	363	130b	1491	540	2.0	0	0	4/4	4	1		V43/IV	f	#VI		V43/IV	V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
131	130	363	130b	1493	542	2.0	1/2	1/2	4/4	4	1		V2/IV	f	#VI		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
132	131	364	131b	1495	544	2.0	0	0	4/4	4	1		IV6(4)	f	#VI		IV6(4)	IV		6	4				M	1	0	5, 0, -1		-1	5
132	131	364	131b	1497	546	2.0	1/2	1/2	4/4	4	1		IV6	f	#VI		IV6	IV		6					M	1	0	3, 0, -1		-1	3
133	132	365	132b	1499	548	2.0	0	0	4/4	4	1		IV	f	#VI		IV	IV							M	1	0	-1, 3, 0		-1	-1
133	132	365	132b	1501	550	2.0	1/2	1/2	4/4	4	1		ii.i6	f	ii		i6	i		6					m	1	1	-3, 1, 0		0	-3
134	133	366	133b	1503	552	2.0	0	0	4/4	4	1		V	f	ii		V	V							M	1	1	1, 5, 2		1	1
134	133	366	133b	1505	554	2.0	1/2	1/2	4/4	4	1		V65	f	ii		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
135	134	367	134b	1507	556	2.0	0	0	4/4	4	1		V43	f	ii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
135	134	367	134b	1509	558	4.0	1/2	1/2	4/4	4	1		V65	f	ii		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
136	135	368	135b	1513	562	1.0	1/2	1/2	4/4	4	1		i	f	ii		i	i							m	1	1	0, -3, 1		0	0
136	135	368	135b	1514	563	1.0	3/4	3/4	4/4	4	1		V43	f	ii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
137	136	369	136b	1515	564	1.0	0	0	4/4	4	1		i6	f	ii		i6	i		6					m	1	1	-3, 1, 0		0	-3
137	136	369	136b	1516	565	1.0	1/4	1/4	4/4	4	1		V2	f	ii		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
137	136	369	136b	1517	566	2.0	1/2	1/2	4/4	4	1		i6	f	ii		i6	i		6					m	1	1	-3, 1, 0		0	-3
138	137	370	137b	1519	568	2.0	0	0	4/4	4	1		i	f	ii		i	i							m	1	1	0, -3, 1		0	0
138	137	370	137b	1521	570	8.0	1/2	1/2	4/4	4	1		i.#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
140	139	372	139b	1529	578	1.0	1/2	1/2	4/4	4	1		i(9)	f	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
140	139	372	139b	1530	579	3.0	3/4	3/4	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
141	140	373	140b	1533	582	1.0	1/2	1/2	4/4	4	1		bVII(2)	f	i		bVII(2)	bVII			2				M	1	1	0, -5, -8		-9	0
141	140	373	140b	1534	583	3.0	3/4	3/4	4/4	4	1		v6	f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
142	141	374	141b	1537	586	1.0	1/2	1/2	4/4	4	1		VI(2)	f	i		VI(2)	VI			2				M	1	1	-2, 0, -3		-4	-2
142	141	374	141b	1538	587	3.0	3/4	3/4	4/4	4	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
143	142	375	142b	1541	590	1.0	1/2	1/2	4/4	4	1		#viio2	f	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
143	142	375	142b	1542	591	1.0	3/4	3/4	4/4	4	1		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
144	143	376	143b	1543	592	2.0	0	0	4/4	4	1		VI6(2+7)	f	i		VI6(2+7)	VI		6	2+7				M	1	1	0, -3, -2	1	-4	0
144	143	376	143b	1545	594	4.0	1/2	1/2	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
145	144	377	144b	1549	598	2.0	1/2	1/2	4/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
146	145	378	145b	1551	600	2.0	0	0	4/4	4	1		VI6(2+7)	f	i		VI6(2+7)	VI		6	2+7				M	1	1	0, -3, -2	1	-4	0
146	145	378	145b	1553	602	2.0	1/2	1/2	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
147	146	379	146b	1555	604	2.0	0	0	4/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
147	146	379	146b	1557	606	2.0	1/2	1/2	4/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
148	147	380	147b	1559	608	2.0	0	0	4/4	4	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
148	147	380	147b	1561	610	1.0	1/2	1/2	4/4	4	1		i6(#76)	f	i		i6(#76)	i		6	#76				m	1	1	-3, -4, 5		0	-3
148	147	380	147b	1562	611	3.0	3/4	3/4	4/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
149	148	381	148b	1565	614	1.0	1/2	1/2	4/4	4	1		VII6(#76)	f	i		VII6(#76)	VII		6	#76				M	1	1	2, 1, 3		-2	2
149	148	381	148b	1566	615	3.0	3/4	3/4	4/4	4	1		VII6	f	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
150	149	382	149b	1569	618	1.0	1/2	1/2	4/4	4	1		VI6(76)	f	i		VI6(76)	VI		6	76				M	1	1	0, -1, 1		-4	0
150	149	382	149b	1570	619	3.0	3/4	3/4	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
151	150	383	150b	1573	622	1.0	1/2	1/2	4/4	4	1		iv%43	f	i		iv%43	iv	%	43					%7	1	1	-7, -3, -1, -4		-1	-7
151	150	383	150b	1574	623	1.0	3/4	3/4	4/4	4	1		v6	f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
152	151	384	151b	1575	624	2.0	0	0	4/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
152	151	384	151b	1577	626	4.0	1/2	1/2	4/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
153	152	385	152b	1581	630	2.0	1/2	1/2	4/4	4	1		i64	f	i		i64	i		64					m	1	1	1, 0, -3		0	1
154	153	386	153b	1583	632	2.0	0	0	4/4	4	1		i2	f	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
154	153	386	153b	1585	634	2.0	1/2	1/2	4/4	4	1		VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
155	154	387	154b	1587	636	2.0	0	0	4/4	4	1		V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
155	154	387	154b	1589	638	2.0	1/2	1/2	4/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
156	155	388	155b	1591	640	2.0	0	0	4/4	4	1		i43	f	i		i43	i		43					mm7	1	1	1, -2, 0, -3		0	1
156	155	388	155b	1593	642	2.0	1/2	1/2	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
157	156	389	156b	1595	644	2.0	0	0	4/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
157	156	389	156b	1597	646	2.0	1/2	1/2	4/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
158	157	390	157b	1599	648	2.0	0	0	4/4	4	1		i43	f	i		i43	i		43					mm7	1	1	1, -2, 0, -3		0	1
158	157	390	157b	1601	650	2.0	1/2	1/2	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
159	158	391	158b	1603	652	2.0	0	0	4/4	4	1		VI64	f	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
159	158	391	158b	1605	654	2.0	1/2	1/2	4/4	4	1		VIM2	f	i		VIM2	VI	M	2					MM7	1	1	1, -4, 0, -3		-4	1
160	159	392	159b	1607	656	4.0	0	0	4/4	4	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
161	160	393	160b	1611	660	4.0	0	0	4/4	4	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
162	161	394	161b	1615	664	2.0	0	0	4/4	4	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
162	161	394	161b	1617	666	1.0	1/2	1/2	4/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
162	161	394	161b	1618	667	1.0	3/4	3/4	4/4	4	1		VII6	f	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
163	162	395	162b	1619	668	1.0	0	0	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
163	162	395	162b	1620	669	1.0	1/4	1/4	4/4	4	1		v6	f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
163	162	395	162b	1621	670	1.0	1/2	1/2	4/4	4	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
163	162	395	162b	1622	671	1.0	3/4	3/4	4/4	4	1		V(6)	f	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
164	163	396	163b	1623	672	1.0	0	0	4/4	4	1		V2	f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
164	163	396	163b	1624	673	1.0	1/4	1/4	4/4	4	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
164	163	396	163b	1625	674	1.0	1/2	1/2	4/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
164	163	396	163b	1626	675	1.0	3/4	3/4	4/4	4	1		VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
165	164	397	164b	1627	676	1.0	0	0	4/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
165	164	397	164b	1628	677	1.0	1/4	1/4	4/4	4	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
165	164	397	164b	1629	678	1.0	1/2	1/2	4/4	4	1		V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
165	164	397	164b	1630	679	1.0	3/4	3/4	4/4	4	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
166	165	398	165b	1631	680	1.5	0	0	3/2	4	1		V64	f	i		V64	V		64					M	1	1	2, 1, 5		1	2
