key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
382	e	i	39	33	18	54.5	11	7	2 5 3 6 5 6 4 5 #3 4 2 5 3 2 3 4 5 1 2 3 #3 4 2 1 #7 7 #6 6 4 #7 1 5 1	['6 6 5 6', '4 5', '#3 4', '3 2 3 4 5 5', '1 2 2 2 3 #3 4', '2 1 #7 7 #6 6', '#7 1']	['VIM7 ii%43 i64 ii%43', 'ii%65 V', 'V65/iv iv', 'i6 V43 i6 ii%65 V(4) V7', 'i ii%7(9) V6/III V65/III III V65/IV IV', 'V43 I V6 v6 #vi%7 ii%43', 'V65 i']	['5 6', '4 5', '#3 4', '2 3 4 5 5', '1 2 2 2 3 #3 4', '#7 1']	['i64 ii%43', 'ii%65 V', 'V65/iv iv', 'V43 i6 ii%65 V(4) V7', 'i ii%7(9) V6/III V65/III III V65/IV IV', 'V65 i']	['6 6 5', '3 2', '2 1 #7 7 #6 6']	['VIM7 ii%43 i64', 'i6 V43', 'V43 I V6 v6 #vi%7 ii%43']	('couperin_concerts', 'c09n07_douceur', 61)	('couperin_concerts', 'c09n07_douceur', 101)
383	e	i	7	6	3	50.0	0	3	1 3 1 7 6 5	['1 7 6 6']	['i v6 VIM7 ii%43']	[]	[]	['1 7 6 6']	['i v6 VIM7 ii%43']	('couperin_concerts', 'c09n08_caetera', 0)	('couperin_concerts', 'c09n08_caetera', 6)
384	e	III	13	12	4	33.3	3	1	3 4 1 3 5 3 4 3 4 1 5 1	['3 4', '3 4 3 4']	['I6 IV', 'I6 IV I6 IV']	['3 4', '3 4', '3 4']	['I6 IV', 'I6 IV', 'I6 IV']	['4 3']	['IV I6']	('couperin_concerts', 'c09n08_caetera', 8)	('couperin_concerts', 'c09n08_caetera', 20)
385	e	v	11	10	6	60.0	0	6	4 3 2 5 4 3 2 1 5 1	['4 3 2', '5 4 3 2 1']	['V/VII V2/VII VII6', 'V V2 i6 V43 i']	[]	[]	['4 3 2', '5 4 3 2 1']	['V/VII V2/VII VII6', 'V V2 i6 V43 i']	('couperin_concerts', 'c09n08_caetera', 21)	('couperin_concerts', 'c09n08_caetera', 31)
386	e	i	9	8	2	25.0	2	0	6 4 2 #7 3 4 5 1	['3 4 5 5']	['i6 iv7(9) V(4) V']	['3 4 5 5']	['i6 iv7(9) V(4) V']	[]	[]	('couperin_concerts', 'c09n08_caetera', 32)	('couperin_concerts', 'c09n08_caetera', 40)
387	e	I	7	5	1	20.0	0	1	1 3 5 1 7	['1 1']	['I vi6']	[]	[]	['1 1']	['I vi6']	('couperin_concerts', 'c09n08_caetera', 41)	('couperin_concerts', 'c09n08_caetera', 49)
388	e	V	5	5	1	20.0	1	0	2 7 1 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c09n08_caetera', 50)	('couperin_concerts', 'c09n08_caetera', 54)
389	e	I	20	18	4	22.2	1	3	3 1 4 2 #4 2 5 7 1 7 6 5 1 5 1 3 5 1	['7 1 7 6 5 5']	['V65 I V65 V43/V V V7']	['7 1']	['V65 I']	['1 7 6 5 5']	['I V65 V43/V V V7']	('couperin_concerts', 'c09n08_caetera', 55)	('couperin_concerts', 'c09n08_caetera', 74)
390	a	i	10	10	5	50.0	0	5	1 5 3 2 1 3 1 7 6 5	['3 2 1', '1 7 6']	['i6 V43 i', 'i v6 ii%43']	[]	[]	['3 2 1', '1 7 6']	['i6 V43 i', 'i v6 ii%43']	('couperin_concerts', 'c10n01_gravement', 0)	('couperin_concerts', 'c10n01_gravement', 9)
391	a	III	10	8	2	25.0	0	2	1 3 7 b7 6 #4 2 5	['7 b7 b7 6 6']	['V6 v6 vii%43/IV vi7 viio6/V']	[]	[]	['7 b7 b7 6 6']	['V6 v6 vii%43/IV vi7 viio6/V']	('couperin_concerts', 'c10n01_gravement', 10)	('couperin_concerts', 'c10n01_gravement', 19)
392	a	v	13	12	2	16.7	2	0	1 6 4 2 5 3 1 5 6 4 5 1	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	[]	[]	('couperin_concerts', 'c10n01_gravement', 20)	('couperin_concerts', 'c10n01_gravement', 32)
393	a	i	7	7	1	14.3	0	1	3 1 4 2 5 1 #7	['1']	['i']	[]	[]	['1']	['i']	('couperin_concerts', 'c10n01_gravement', 33)	('couperin_concerts', 'c10n01_gravement', 39)
394	a	iv	6	5	2	40.0	0	2	4 3 2 5 #3	['4 4 3 2']	['ii6 V2 i6 ii%7']	[]	[]	['4 4 3 2']	['ii6 V2 i6 ii%7']	('couperin_concerts', 'c10n01_gravement', 40)	('couperin_concerts', 'c10n01_gravement', 45)
395	a	i	27	22	9	40.9	3	6	2 1 #7 5 1 3 1 4 2 5 4 3 #7 7 6 4 5 1 4 #4 5 1	['2 1 #7', '5 4 3', '#7 7 6', '4 5 5', '4 4 4 #4 5 5 5']	['iio ii%2 V65', 'V V2 i6', 'V6 V2/iv iv6', 'ii%65 V(4) V', 'bII6 V2 iv7(9) viio7/V V(64) V V7']	['4 5 5', '4 4 4 #4 5 5 5']	['ii%65 V(4) V', 'bII6 V2 iv7(9) viio7/V V(64) V V7']	['2 1 #7', '5 4 3', '#7 7 6']	['iio ii%2 V65', 'V V2 i6', 'V6 V2/iv iv6']	('couperin_concerts', 'c10n01_gravement', 46)	('couperin_concerts', 'c10n01_gravement', 73)
396	a	i	14	12	5	41.7	1	4	1 3 #7 5 1 #7 3 2 1 #7 1 5	['1 #7', '3 3 2 1 #7 1 1']	['i V6', 'III+M7(9) i6 V43 i V65 i(4) i']	['#7 1 1']	['V65 i(4) i']	['1 #7', '3 3 2 1 #7']	['i V6', 'III+M7(9) i6 V43 i V65']	('couperin_concerts', 'c10n02_air', 0)	('couperin_concerts', 'c10n02_air', 13)
397	a	III	11	11	0	0.0	0	0	1 3 7 5 1 3 1 4 1 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c10n02_air', 14)	('couperin_concerts', 'c10n02_air', 24)
398	a	i	12	11	5	45.5	2	3	3 4 5 3 2 1 #7 3 1 5 1	['3 4 5', '3 2 1 #7']	['i6 ii%65 V', 'i6 V43 i V65']	['3 4 5']	['i6 ii%65 V']	['3 2 1 #7']	['i6 V43 i V65']	('couperin_concerts', 'c10n02_air', 26)	('couperin_concerts', 'c10n02_air', 37)
399	a	v	15	13	4	30.8	2	2	6 2 3 1 4 5 1 7 6 3 1 5 1	['2 3', '4 5 5', '1 7 6']	['II III+M7(9)', 'ii%65 V(4) V', 'i v6 ii%43']	['2 3', '4 5 5']	['II III+M7(9)', 'ii%65 V(4) V']	['1 7 6']	['i v6 ii%43']	('couperin_concerts', 'c10n02_air', 38)	('couperin_concerts', 'c10n02_air', 53)
400	a	III	8	8	0	0.0	0	0	1 5 3 1 5 3 1 5	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c10n02_air', 54)	('couperin_concerts', 'c10n02_air', 61)
401	a	iv	15	14	5	35.7	4	1	2 1 5 3 5 #7 1 5 #7 1 3 4 5 1	['2 1', '#7 1', '#7 1', '3 4 5 5']	['V43 i', 'V65 i', 'V65 i', 'i6 ii%65 V(4) V']	['#7 1', '#7 1', '3 4 5 5']	['V65 i', 'V65 i', 'i6 ii%65 V(4) V']	['2 1']	['V43 i']	('couperin_concerts', 'c10n02_air', 62)	('couperin_concerts', 'c10n02_air', 76)
402	a	i	47	44	20	45.5	6	14	6 4 1 3 1 7 6 5 1 5 3 1 3 #7 5 1 3 #7 1 3 4 5 4 5 1 7 6 5 4 3 2 3 2 1 #7 5 4 #7 5 1 6 4 5 1	['1 7 6 5', '#7 1', '3 4 5 4 5', '1 1 7 6 5 4 3 2 3 2 1 #7', '5 4', '4 5 5']	['i v6 ii%43 V', 'V65 i', 'i6 ii%65 V(64) ii%65 V', 'i iv64 i2 ii%43 i64 V2 i6 V43 i6 V43 i V65', 'V7 V2', 'ii%65 V(4) V7']	['#7 1', '3 4 5', '4 5', '2 3', '4 5 5']	['V65 i', 'i6 ii%65 V(64)', 'ii%65 V', 'V43 i6', 'ii%65 V(4) V7']	['1 7 6 5', '5 4', '1 1 7 6 5 4 3 2', '3 2 1 #7', '5 4']	['i v6 ii%43 V', 'V(64) ii%65', 'i iv64 i2 ii%43 i64 V2 i6 V43', 'i6 V43 i V65', 'V7 V2']	('couperin_concerts', 'c10n02_air', 77)	('couperin_concerts', 'c10n02_air', 123)
403	A	I	41	34	12	35.3	7	5	1 2 1 2 1 6 4 5 1 5 1 5 1 5 1 5 1 5 1 5 1 5 1 2 1 2 1 4 1 2 1 4 5 1	['1 2 1 2 1 1', '4 5 5 5', '1 1 2 1 2 1 1', '1 2 1', '4 5 5']	['I viio6 I viio6 I I', 'ii6 V V7 V', 'I I viio6 I viio6 I V7/IV', 'I viio6 I', 'ii6 V(64) V']	['1 2', '1 2', '4 5 5 5', '1 1 2', '1 2', '1 2', '4 5 5']	['I viio6', 'I viio6', 'ii6 V V7 V', 'I I viio6', 'I viio6', 'I viio6', 'ii6 V(64) V']	['2 1', '2 1 1', '2 1', '2 1 1', '2 1']	['viio6 I', 'viio6 I I', 'viio6 I', 'viio6 I V7/IV', 'viio6 I']	('couperin_concerts', 'c10n03_plainte', 0)	('couperin_concerts', 'c10n03_plainte', 46)
404	A	i	8	7	1	14.3	0	1	1 5 1 4 2 1 5	['2 1']	['#viio6 i']	[]	[]	['2 1']	['#viio6 i']	('couperin_concerts', 'c10n03_plainte', 47)	('couperin_concerts', 'c10n03_plainte', 54)
405	A	bIII	19	18	1	5.6	1	0	1 5 1 5 1 5 1 5 1 5 1 4 5 1 5 1 5 1	['4 5']	['ii6 V']	['4 5']	['ii6 V']	[]	[]	('couperin_concerts', 'c10n03_plainte', 55)	('couperin_concerts', 'c10n03_plainte', 74)
406	A	i	15	11	4	36.4	2	2	4 5 1 5 #7 3 2 1 4 5 1	['4 5 5', '3 2 1', '4 5']	['iio6 V V7', 'i6 #viio6 i', 'iv7 V']	['4 5 5', '4 5']	['iio6 V V7', 'iv7 V']	['3 2 1']	['i6 #viio6 i']	('couperin_concerts', 'c10n03_plainte', 75)	('couperin_concerts', 'c10n03_plainte', 91)
407	A	I	6	5	0	0.0	0	0	1 3 1 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c10n04_tromba', 0)	('couperin_concerts', 'c10n04_tromba', 5)
408	A	V	17	15	8	53.3	8	0	4 2 5 3 4 5 6 3 4 5 6 3 4 5 1	['3 4 5 5 6', '3 4 5 6', '3 4 5 5']	['I6 ii65 V iii6 vi', 'I6 IVM7(9) I64 vi', 'I6 ii65 V(4) V']	['3 4 5 5 6', '3 4 5 6', '3 4 5 5']	['I6 ii65 V iii6 vi', 'I6 IVM7(9) I64 vi', 'I6 ii65 V(4) V']	[]	[]	('couperin_concerts', 'c10n04_tromba', 7)	('couperin_concerts', 'c10n04_tromba', 24)
409	A	I	4	4	0	0.0	0	0	5 1 6 4	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c10n04_tromba', 26)	('couperin_concerts', 'c10n04_tromba', 29)
410	A	IV	6	5	2	40.0	2	0	1 2 3 5 1	['1 2 3']	['I V43 I6']	['1 2 3']	['I V43 I6']	[]	[]	('couperin_concerts', 'c10n04_tromba', 30)	('couperin_concerts', 'c10n04_tromba', 35)
411	A	I	33	32	16	50.0	7	9	4 3 2 7 1 5 7 5 2 1 7 3 2 1 7 3 4 3 4 3 4 5 6 3 4 1 3 5 1 3 5 1	['4 3 2', '7 1', '2 1 7', '3 2 1 7', '3 4 3 4 3 4 5 6', '3 4']	['IV I6 V43', 'V65 I', 'V43 I V6', 'I6 V43 I V6', 'I6 ii65 I6 ii65 I6 ii65 iii6 vi', 'I6 ii65']	['7 1', '3 4', '3 4', '3 4 5 6', '3 4']	['V65 I', 'I6 ii65', 'I6 ii65', 'I6 ii65 iii6 vi', 'I6 ii65']	['4 3 2', '2 1 7', '3 2 1 7', '4 3', '4 3']	['IV I6 V43', 'V43 I V6', 'I6 V43 I V6', 'ii65 I6', 'ii65 I6']	('couperin_concerts', 'c10n04_tromba', 37)	('couperin_concerts', 'c10n04_tromba', 73)
412	c	i	10	10	4	40.0	1	3	1 5 1 #7 1 5 #7 3 2 1	['1 #7 1', '3 2']	['i V65 i', 'i6 V43']	['#7 1']	['V65 i']	['1 #7', '3 2']	['i V65', 'i6 V43']	('couperin_concerts', 'c11n01_majestueusement', 0)	('couperin_concerts', 'c11n01_majestueusement', 9)
413	c	III	8	7	1	14.3	1	0	1 4 2 7 1 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c11n01_majestueusement', 10)	('couperin_concerts', 'c11n01_majestueusement', 17)
414	c	i	15	14	6	42.9	3	3	1 5 1 #7 1 5 #7 3 2 1 3 4 5 1	['1 #7 1', '3 2 1', '3 4 5 5']	['i V65 i', 'i6 V43 i', 'i6 ii65 V V7']	['#7 1', '3 4 5 5']	['V65 i', 'i6 ii65 V V7']	['1 #7', '3 2 1']	['i V65', 'i6 V43 i']	('couperin_concerts', 'c11n01_majestueusement', 18)	('couperin_concerts', 'c11n01_majestueusement', 32)
415	c	III	13	13	5	38.5	1	4	7 5 7 1 4 6 5 7 2 4 3 2 1	['7 1', '6 5', '4 3 2']	['V6 I', 'ii43 V', 'V2 I6 V43']	['7 1']	['V6 I']	['6 5', '4 3 2']	['ii43 V', 'V2 I6 V43']	('couperin_concerts', 'c11n01_majestueusement', 33)	('couperin_concerts', 'c11n01_majestueusement', 46)
416	c	VII	7	6	3	50.0	2	1	4 3 4 5 1 4	['4 3 4 5 5']	['V2 I6 ii65 V(4) V']	['3 4 5 5']	['I6 ii65 V(4) V']	['4 3']	['V2 I6']	('couperin_concerts', 'c11n01_majestueusement', 47)	('couperin_concerts', 'c11n01_majestueusement', 54)
417	c	i	3	3	0	0.0	0	0	#7 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n01_majestueusement', 55)	('couperin_concerts', 'c11n01_majestueusement', 57)
418	c	v	9	8	5	62.5	2	3	2 5 #4 4 3 4 5 1	['5 #4 4 3 4 5 5']	['V V65/V V2 i6 ii65 V V7']	['3 4 5 5']	['i6 ii65 V V7']	['5 #4 4 3']	['V V65/V V2 i6']	('couperin_concerts', 'c11n01_majestueusement', 59)	('couperin_concerts', 'c11n01_majestueusement', 67)
419	c	i	20	19	7	36.8	3	4	3 2 1 3 6 5 4 7 3 6 2 5 1 2 3 6 4 5 1	['3 2 1', '6 5 4', '1 2 3', '4 5 5']	['i6 V43 i', 'VI VIM2 iv7', 'i #viio65 i6', 'ii%65 V(4) V']	['1 2 3', '4 5 5']	['i #viio65 i6', 'ii%65 V(4) V']	['3 2 1', '6 5 4']	['i6 V43 i', 'VI VIM2 iv7']	('couperin_concerts', 'c11n01_majestueusement', 68)	('couperin_concerts', 'c11n01_majestueusement', 87)
420	c	i	11	10	2	20.0	0	2	3 6 5 3 6 5 3 1 6 4	['6 5', '6 6 5']	['iv6 V', 'VIM7 ii%43 V']	[]	[]	['6 5', '6 6 5']	['iv6 V', 'VIM7 ii%43 V']	('couperin_concerts', 'c11n02_allemande', 0)	('couperin_concerts', 'c11n02_allemande', 11)
421	c	III	14	13	3	23.1	3	0	7 5 3 1 3 5 1 5 1 #1 2 7 1	['1 #1 2', '7']	['I V65/ii ii', 'V65']	['1 #1 2', '7']	['I V65/ii ii', 'V65']	[]	[]	('couperin_concerts', 'c11n02_allemande', 12)	('couperin_concerts', 'c11n02_allemande', 26)
422	c	i	9	9	3	33.3	2	1	1 2 #7 1 6 5 1 5 1	['1 2', '#7 1', '6 5']	['VIM65 iio', 'V65 i', 'ii%43 V']	['1 2', '#7 1']	['VIM65 iio', 'V65 i']	['6 5']	['ii%43 V']	('couperin_concerts', 'c11n02_allemande', 27)	('couperin_concerts', 'c11n02_allemande', 36)
423	c	iv	6	5	2	40.0	1	1	#7 3 1 2 1	['1 2 2']	['i ii%7 V43']	['1 2 2']	['i ii%7 V43']	['2 2']	['ii%7 V43']	('couperin_concerts', 'c11n02_allemande', 37)	('couperin_concerts', 'c11n02_allemande', 42)
424	c	VII	11	9	3	33.3	2	1	5 b7 6 7 5 1 4 5 1	['b7 b7 6 7', '4 5 5']	['v6 V2/IV IV6 V65', 'IV7 V V7']	['6 7', '4 5 5']	['IV6 V65', 'IV7 V V7']	['b7 b7 6']	['v6 V2/IV IV6']	('couperin_concerts', 'c11n02_allemande', 44)	('couperin_concerts', 'c11n02_allemande', 54)
425	c	v	13	11	4	36.4	1	3	3 6 4 5 1 4 3 2 1 5 1	['4 5', '4 3 2 1']	['ii%65 V', 'iv i6 V43 i']	['4 5']	['ii%65 V']	['4 3 2 1']	['iv i6 V43 i']	('couperin_concerts', 'c11n02_allemande', 56)	('couperin_concerts', 'c11n02_allemande', 68)
426	c	i	52	49	15	30.6	12	3	#3 1 4 2 5 1 #7 5 3 1 #7 1 5 1 4 5 6 #6 7 #7 5 1 6 5 1 5 1 2 #7 1 3 1 4 5 6 3 1 4 2 5 #7 5 1 2 3 5 1 5 1	['1 #7', '1 #7 1 1', '4 5 6 #6 7 #7', '6 5', '1 2', '#7 1', '4 5 6', '1 2 3']	['i V65', 'i V65 i(4) i', 'iv i64 iv6 V65/VII VII V65', 'ii%43 V', 'i ii%7(9)', 'V65 iM7(9)', 'ii%65 i64 ii%43', 'i #viio65 i6']	['#7 1 1', '4 5 6 #6 7 #7', '1 2', '#7 1', '4 5 6', '1 2 3']	['V65 i(4) i', 'iv i64 iv6 V65/VII VII V65', 'i ii%7(9)', 'V65 iM7(9)', 'ii%65 i64 ii%43', 'i #viio65 i6']	['1 #7', '1 #7', '6 5']	['i V65', 'i V65', 'ii%43 V']	('couperin_concerts', 'c11n02_allemande', 69)	('couperin_concerts', 'c11n02_allemande', 123)
427	c	i	8	8	3	37.5	1	2	1 5 1 2 1 #7 5 1	['1 2 1 #7']	['i V43 i V65']	['1 2']	['i V43']	['2 1 #7']	['V43 i V65']	('couperin_concerts', 'c11n03_seconde_allemande', 0)	('couperin_concerts', 'c11n03_seconde_allemande', 7)
428	c	III	12	11	3	27.3	3	0	7 5 1 2 3 7 5 1 4 5 1	['1 2 3', '4 5 5']	['I V43 I6', 'ii6 V V7']	['1 2 3', '4 5 5']	['I V43 I6', 'ii6 V V7']	[]	[]	('couperin_concerts', 'c11n03_seconde_allemande', 8)	('couperin_concerts', 'c11n03_seconde_allemande', 19)
429	c	i	3	3	0	0.0	0	0	#7 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n03_seconde_allemande', 21)	('couperin_concerts', 'c11n03_seconde_allemande', 23)
430	c	v	17	14	3	21.4	3	0	5 6 4 5 #3 1 4 2 5 3 #7 1 5 1	['5 6', '4 5', '#7 1']	['i64 ii%43', 'ii%65 V', 'V65 i']	['5 6', '4 5', '#7 1']	['i64 ii%43', 'ii%65 V', 'V65 i']	[]	[]	('couperin_concerts', 'c11n03_seconde_allemande', 24)	('couperin_concerts', 'c11n03_seconde_allemande', 40)
431	c	i	2	2	0	0.0	0	0	1 5	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n03_seconde_allemande', 41)	('couperin_concerts', 'c11n03_seconde_allemande', 42)
432	c	iv	8	7	1	14.3	1	0	3 #7 5 1 4 5 1	['4 5 5']	['ii6 V(4) V']	['4 5 5']	['ii6 V(4) V']	[]	[]	('couperin_concerts', 'c11n03_seconde_allemande', 43)	('couperin_concerts', 'c11n03_seconde_allemande', 50)
433	c	III	12	11	5	45.5	1	4	1 7 #4 2 5 4 3 2 3 5 1	['1 7', '5 4 3 2 3']	['V2/V V6', 'V V2 I6 V43 I6']	['2 3']	['V43 I6']	['1 7', '5 4 3 2']	['V2/V V6', 'V V2 I6 V43']	('couperin_concerts', 'c11n03_seconde_allemande', 51)	('couperin_concerts', 'c11n03_seconde_allemande', 63)
434	c	i	4	4	0	0.0	0	0	6 2 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n03_seconde_allemande', 65)	('couperin_concerts', 'c11n03_seconde_allemande', 68)
435	c	v	11	9	3	33.3	3	0	2 #7 1 5 #7 1 4 5 1	['#7 1', '#7 1', '4 4 5 5']	['V65 i', 'V65 i', 'iv7 ii%65 V V7']	['#7 1', '#7 1', '4 4 5 5']	['V65 i', 'V65 i', 'iv7 ii%65 V V7']	[]	[]	('couperin_concerts', 'c11n03_seconde_allemande', 69)	('couperin_concerts', 'c11n03_seconde_allemande', 79)
436	c	i	35	32	10	31.2	9	1	3 1 4 2 5 3 #7 1 2 3 4 5 2 #7 2 #7 5 3 1 3 2 3 7 3 4 5 #7 5 1 4 5 1	['#7 1 2 3 4 5', '3 2 3', '3 4 5', '4 5 5']	['V65 i #viio65 i6 ii%65 V', 'i6 V65/III III', 'III ii%65 V', 'ii%65 V V7']	['#7 1 2 3 4 5', '2 3', '3 4 5', '4 5 5']	['V65 i #viio65 i6 ii%65 V', 'V65/III III', 'III ii%65 V', 'ii%65 V V7']	['3 2']	['i6 V65/III']	('couperin_concerts', 'c11n03_seconde_allemande', 81)	('couperin_concerts', 'c11n03_seconde_allemande', 116)
437	c	i	24	24	15	62.5	7	8	1 4 5 6 4 5 4 3 4 3 2 1 2 3 2 3 1 6 4 7 5 3 2 1	['4 5 6', '4 5 4 3 4 3 2 1 2 3 2 3', '3 2']	['ii%65 i64 ii%43', 'ii%65 V V2 i6 V2 i6 V43 i V6/III III V65/III III', 'i6 V43']	['4 5 6', '4 5', '3 4', '1 2 3', '2 3']	['ii%65 i64 ii%43', 'ii%65 V', 'i6 V2', 'i V6/III III', 'V65/III III']	['5 4 3', '4 3 2 1', '3 2', '3 2']	['V V2 i6', 'V2 i6 V43 i', 'III V65/III', 'i6 V43']	('couperin_concerts', 'c11n04_courante', 0)	('couperin_concerts', 'c11n04_courante', 24)
438	c	v	6	5	0	0.0	0	0	2 5 1 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n04_courante', 25)	('couperin_concerts', 'c11n04_courante', 30)
439	c	i	12	12	7	58.3	1	6	5 6 5 4 3 2 1 #7 5 1 5 1	['5 6 5 4 3 2 1 #7']	['V ii%43 i64 V2 i6 V43 i V65']	['5 6']	['V ii%43']	['6 5 4 3 2 1 #7']	['ii%43 i64 V2 i6 V43 i V65']	('couperin_concerts', 'c11n04_courante', 31)	('couperin_concerts', 'c11n04_courante', 42)
440	c	III	9	8	2	25.0	1	1	7 1 7 5 3 1 5 1	['7 1 7']	['V6 I V6']	['7 1']	['V6 I']	['1 7']	['I V6']	('couperin_concerts', 'c11n04_courante', 43)	('couperin_concerts', 'c11n04_courante', 51)
441	c	i	28	20	6	30.0	4	2	#3 1 4 2 #7 1 5 3 4 3 6 4 5 1 4 3 6 4 5 1	['#7 1', '3 4 4 3 3', '4 5 5', '4 4 3 3', '4 5 5']	['V65 i', 'i6 iv7 ii%65 III+M7(9) i6', 'ii65 V V7', 'iv7 ii%65 III+M7(9) i6', 'ii65 V V7']	['#7 1', '3 4 4', '4 5 5', '4 5 5']	['V65 i', 'i6 iv7 ii%65', 'ii65 V V7', 'ii65 V V7']	['4 4 3 3', '4 4 3 3']	['iv7 ii%65 III+M7(9) i6', 'iv7 ii%65 III+M7(9) i6']	('couperin_concerts', 'c11n04_courante', 53)	('couperin_concerts', 'c11n04_courante', 82)
442	C	I	28	27	17	63.0	8	9	1 4 5 6 7 1 6 5 1 5 4 3 2 1 6 5 4 3 4 5 b7 6 7 1 5 1 6	['4 5 6 7 1', '6 5', '5 4 3 2 1', '6 5 4 3 4 5', 'b7 b7 6 7 1']	['ii65 V IV6 V65 I', 'V43/V V', 'V V2 I6 V43 I', 'vi vi2 V2 I6 ii65 V', 'v6 V2/IV IV6 V65 I']	['4 5 6 7 1', '3 4 5', '6 7 1']	['ii65 V IV6 V65 I', 'I6 ii65 V', 'IV6 V65 I']	['6 5', '5 4 3 2 1', '6 5 4 3', 'b7 b7 6']	['V43/V V', 'V V2 I6 V43 I', 'vi vi2 V2 I6', 'v6 V2/IV IV6']	('couperin_concerts', 'c11n05_seconde_courante', 0)	('couperin_concerts', 'c11n05_seconde_courante', 27)
443	C	V	7	6	2	33.3	2	0	7 5 3 4 5 1	['3 4 5 5']	['I6 ii65 V(4) V7']	['3 4 5 5']	['I6 ii65 V(4) V7']	[]	[]	('couperin_concerts', 'c11n05_seconde_courante', 28)	('couperin_concerts', 'c11n05_seconde_courante', 34)
444	C	I	7	6	1	16.7	1	0	5 3 1 6 3 4	['3 3']	['V(4)/vi V7/vi']	['3 3']	['V(4)/vi V7/vi']	[]	[]	('couperin_concerts', 'c11n05_seconde_courante', 35)	('couperin_concerts', 'c11n05_seconde_courante', 41)
445	C	ii	11	11	7	63.6	2	5	4 3 2 1 5 6 4 5 4 #3 1	['4 3 2 1', '5 6', '4 5 4 #3']	['V2 i6 V43 i', 'III+6 VI', 'ii65 V V2 I6']	['5 6', '4 5']	['III+6 VI', 'ii65 V']	['4 3 2 1', '5 4 #3']	['V2 i6 V43 i', 'V V2 I6']	('couperin_concerts', 'c11n05_seconde_courante', 42)	('couperin_concerts', 'c11n05_seconde_courante', 52)
446	C	I	12	12	4	33.3	1	3	5 3 7 5 1 6 3 4 3 2 1 5	['3 4 3 2 1']	['I6 ii65 I6 V43 I']	['3 4']	['I6 ii65']	['4 3 2 1']	['ii65 I6 V43 I']	('couperin_concerts', 'c11n05_seconde_courante', 53)	('couperin_concerts', 'c11n05_seconde_courante', 64)
447	C	ii	3	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n05_seconde_courante', 66)	('couperin_concerts', 'c11n05_seconde_courante', 68)
448	C	I	15	14	3	21.4	2	1	#4 5 3 1 4 2 #4 2 5 2 1 4 5 1	['#4 5', '2 1', '4 5 5']	['V6/V V', 'V43 I', 'ii65 V(4) V']	['#4 5', '4 5 5']	['V6/V V', 'ii65 V(4) V']	['2 1']	['V43 I']	('couperin_concerts', 'c11n05_seconde_courante', 69)	('couperin_concerts', 'c11n05_seconde_courante', 83)
449	c	i	7	6	0	0.0	0	0	1 3 6 4 2 5	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n06_sarabande', 0)	('couperin_concerts', 'c11n06_sarabande', 6)
450	c	VII	6	5	2	40.0	0	2	4 3 2 5 1	['4 3 2']	['IV I6 ii7']	[]	[]	['4 3 2']	['IV I6 ii7']	('couperin_concerts', 'c11n06_sarabande', 7)	('couperin_concerts', 'c11n06_sarabande', 12)
451	c	v	9	6	1	16.7	0	1	#3 1 4 3 5 1	['4 4 4 3']	['iv ii%65 V2 i6']	[]	[]	['4 4 4 3']	['iv ii%65 V2 i6']	('couperin_concerts', 'c11n06_sarabande', 13)	('couperin_concerts', 'c11n06_sarabande', 21)
452	c	i	8	6	4	66.7	2	2	5 4 3 4 5 1	['5 5 4 3 4 5 5']	['V7 V V2 i6 ii%65 V(64) V']	['3 4 5 5']	['i6 ii%65 V(64) V']	['5 5 4 3']	['V7 V V2 i6']	('couperin_concerts', 'c11n06_sarabande', 22)	('couperin_concerts', 'c11n06_sarabande', 29)
453	c	iv	6	5	1	20.0	1	0	#7 1 3 5 1	['#7 1']	['V65 i']	['#7 1']	['V65 i']	[]	[]	('couperin_concerts', 'c11n06_sarabande', 30)	('couperin_concerts', 'c11n06_sarabande', 35)
