quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1043/4	0.25	91	91	11/16	11/16	3/4	3	1	1/16	1/16	1		-1	53		1589
261	0.5	92	92	0	0	3/4	4	1	1/8	1/8	1		0	36		1598
261	3.0	92	92	0	0	3/4	3	1	3/4	1/2	3/2	1	1	55		1597
261	3.0	92	92	0	0	3/4	2	1	3/4	1/2	3/2	1	0	72		1596
261	3.0	92	92	0	0	3/4	1	1	3/4	1/2	3/2	1	-3	75		1595
523/2	0.25	92	92	1/8	1/8	3/4	4	1	1/16	1/16	1		2	38		1599
1047/4	0.25	92	92	3/16	3/16	3/4	4	1	1/16	1/16	1		-3	39		1600
262	0.25	92	92	1/4	1/4	3/4	4	1	1/16	1/16	1		-1	41		1601
1049/4	0.25	92	92	5/16	5/16	3/4	4	1	1/16	1/16	1		1	43		1602
525/2	0.25	92	92	3/8	3/8	3/4	4	1	1/16	1/16	1		3	45		1603
1051/4	0.25	92	92	7/16	7/16	3/4	4	1	1/16	1/16	1		5	47		1604
263	0.25	92	92	1/2	1/2	3/4	4	1	1/16	1/16	1		0	48		1605
1053/4	0.25	92	92	9/16	9/16	3/4	4	1	1/16	1/16	1		2	50		1606
527/2	0.25	92	92	5/8	5/8	3/4	4	1	1/16	1/16	1		-3	51		1607
1055/4	0.25	92	92	11/16	11/16	3/4	4	1	1/16	1/16	1		-1	53		1608
264	1.0	93	93	0	0	3/4	4	1	1/4	1/4	1		1	55		1616
264	2.0	93	93	0	0	3/4	3	1	1/2	1/2	1	-1	1	55		1614
264	1.0	93	93	0	0	3/4	2	1	1/4	1/4	1	-1	0	72		1612
264	1.0	93	93	0	0	3/4	1	1	1/4	1/4	1	-1	-3	75		1609
265	1.0	93	93	1/4	1/4	3/4	4	1	1/4	1/4	1		1	43		1617
265	1.0	93	93	1/4	1/4	3/4	2	1	1/4	1/4	1		5	71		1613
265	1.0	93	93	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		1610
266	1.0	93	93	1/2	1/2	3/4	4	1	1/4	1/4	1		-4	44		1618
266	1.0	93	93	1/2	1/2	3/4	3	1	1/4	1/4	1		0	48		1615
266	1.0	93	93	1/2	1/2	3/4	1	1	1/4	1/4	1	1	6	66		1611
267	1.0	94	94	0	0	3/4	4	1	1/4	1/4	1		3	45		1627
267	1.0	94	94	0	0	3/4	3	1	1/4	1/4	1		-3	51		1624
267	1.0	94	94	0	0	3/4	1	1	1/4	1/4	1	-1	6	66		1619
268	1.0	94	94	1/4	1/4	3/4	4	1	1/4	1/4	1		-2	46		1628
268	1.0	94	94	1/4	1/4	3/4	3	1	1/4	1/4	1		2	50		1625
268	1.0	94	94	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55		1622
268	1.0	94	94	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67		1620
269	1.0	94	94	1/2	1/2	3/4	4	1	1/4	1/4	1		5	47		1629
269	1.0	94	94	1/2	1/2	3/4	3	1	1/4	1/4	1		1	55		1626
269	1.0	94	94	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		1623
269	1.0	94	94	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65		1621
270	2.0	95	95	0	0	3/4	4	1	1/2	1/2	1	1	5	47		1648
270	2.0	95	95	0	0	3/4	3	1	1/2	1/2	1	1	1	55		1644
270	1.5	95	95	0	0	3/4	2	1	3/8	1/4	3/2		2	62		1637
270	1.5	95	95	0	0	3/4	1	1	3/8	1/4	3/2		-1	65		1630
543/2	0.25	95	95	3/8	3/8	3/4	2	1	1/16	1/16	1		4	64		1638
543/2	0.25	95	95	3/8	3/8	3/4	1	1	1/16	1/16	1		1	67		1631
1087/4	0.25	95	95	7/16	7/16	3/4	2	1	1/16	1/16	1		-1	65		1639
1087/4	0.25	95	95	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69		1632
272	0.5	95	95	1/2	1/2	3/4	4	1	1/8	1/8	1	-1	5	47		1649
272	0.5	95	95	1/2	1/2	3/4	3	1	1/8	1/8	1	-1	1	55		1645
272	0.25	95	95	1/2	1/2	3/4	2	1	1/16	1/16	1		1	67		1640
272	0.25	95	95	1/2	1/2	3/4	1	1	1/16	1/16	1		5	71		1633
1089/4	0.25	95	95	9/16	9/16	3/4	2	1	1/16	1/16	1		3	69		1641
1089/4	0.25	95	95	9/16	9/16	3/4	1	1	1/16	1/16	1		0	72		1634
545/2	0.25	95	95	5/8	5/8	3/4	4	1	1/16	1/16	1		-1	53		1650
545/2	0.25	95	95	5/8	5/8	3/4	3	1	1/16	1/16	1		3	69		1646
545/2	0.25	95	95	5/8	5/8	3/4	2	1	1/16	1/16	1		5	71		1642
545/2	0.25	95	95	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74		1635
1091/4	0.25	95	95	11/16	11/16	3/4	4	1	1/16	1/16	1		4	52		1651
1091/4	0.25	95	95	11/16	11/16	3/4	3	1	1/16	1/16	1		1	67		1647
1091/4	0.25	95	95	11/16	11/16	3/4	2	1	1/16	1/16	1		0	72		1643
1091/4	0.25	95	95	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76		1636
273	0.25	96	96	0	0	3/4	4	1	1/16	1/16	1		2	50		1659
273	0.25	96	96	0	0	3/4	3	1	1/16	1/16	1		-1	65		1654
273	3.0	96	96	0	0	3/4	2	1	3/4	1/2	3/2		2	74		1653
273	3.0	96	96	0	0	3/4	1	1	3/4	1/2	3/2		-1	77		1652
1093/4	0.25	96	96	1/16	1/16	3/4	4	1	1/16	1/16	1		0	48		1660
1093/4	0.25	96	96	1/16	1/16	3/4	3	1	1/16	1/16	1		4	64		1655
547/2	0.25	96	96	1/8	1/8	3/4	4	1	1/16	1/16	1		5	47		1661
547/2	0.25	96	96	1/8	1/8	3/4	3	1	1/16	1/16	1		2	62		1656
1095/4	0.25	96	96	3/16	3/16	3/4	4	1	1/16	1/16	1		3	45		1662
1095/4	0.25	96	96	3/16	3/16	3/4	3	1	1/16	1/16	1		0	60		1657
274	1.0	96	96	1/4	1/4	3/4	4	1	1/4	1/4	1		1	43		1663
274	1.0	96	96	1/4	1/4	3/4	3	1	1/4	1/4	1		5	59		1658
